iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-IREG,aggDist-SESSO,aggDist-ANASCI,aggDist-STUDIO,aggDist-PAR,aggDist-STACIV,aggDist-PERC,aggDist-CFDIC,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6,recDistortion-7,recDistortion-8
16090,1545873759070,17794,-5.764141772e+05,7742,482,131,339,55,150,338,84,30706,8758,274,5,0,0,0,0,0
16100,1545873761639,17866,-5.760784706e+05,7804,480,132,327,55,119,257,78,30756,8726,257,4,0,0,0,0,0
16110,1545873763839,17763,-5.761115956e+05,7757,553,147,287,48,101,261,81,30791,8673,275,4,0,0,0,0,0
16120,1545873766213,17778,-5.766300393e+05,7884,520,125,289,53,143,251,89,30681,8772,288,2,0,0,0,0,0
16130,1545873768712,17816,-5.777225259e+05,7962,615,146,280,49,115,296,87,30483,8975,280,5,0,0,0,0,0
16140,1545873771064,17724,-5.773050333e+05,7876,587,143,258,70,136,284,86,30598,8854,287,4,0,0,0,0,0
16150,1545873773426,17825,-5.752590094e+05,7572,527,141,270,58,124,292,66,30966,8505,271,1,0,0,0,0,0
16160,1545873775778,17883,-5.761580944e+05,7505,543,148,336,63,103,370,90,30902,8533,299,9,0,0,0,0,0
16170,1545873777972,17773,-5.758624933e+05,7406,601,127,339,63,152,333,69,30969,8462,308,4,0,0,0,0,0
16180,1545873780405,17703,-5.766939765e+05,7592,571,124,334,49,157,352,86,30786,8652,302,3,0,0,0,0,0
16190,1545873782824,17754,-5.771737094e+05,7805,579,121,313,45,140,367,81,30611,8819,307,6,0,0,0,0,0
16200,1545873785385,17752,-5.757642560e+05,7596,551,134,297,34,120,320,69,30884,8602,252,5,0,0,0,0,0
16210,1545873787705,17765,-5.758899466e+05,7585,556,133,339,78,166,255,83,30855,8582,305,1,0,0,0,0,0
16220,1545873790017,17897,-5.757865411e+05,7574,548,132,323,71,138,267,87,30934,8482,323,4,0,0,0,0,0
16230,1545873792228,17715,-5.751066454e+05,7462,521,117,305,41,149,339,43,31038,8440,258,7,0,0,0,0,0
16240,1545873794544,17841,-5.760503607e+05,7547,613,150,327,53,139,302,86,30842,8594,298,9,0,0,0,0,0
16250,1545873796932,17861,-5.766532950e+05,7553,552,149,350,54,149,365,80,30827,8584,328,4,0,0,0,0,0
16260,1545873799342,17775,-5.762554658e+05,7587,574,130,393,61,118,286,96,30813,8619,307,4,0,0,0,0,0
16270,1545873801765,17716,-5.775005402e+05,7843,607,143,328,58,118,321,76,30571,8858,307,6,1,0,0,0,0
16280,1545873804177,17826,-5.758639855e+05,7610,620,136,310,52,132,278,73,30824,8633,281,4,1,0,0,0,0
16290,1545873806540,17824,-5.767442328e+05,7675,574,181,299,61,150,289,70,30767,8659,311,6,0,0,0,0,0
16300,1545873809035,17669,-5.768432883e+05,7813,652,163,261,40,123,275,78,30638,8811,288,6,0,0,0,0,0
16310,1545873811477,17819,-5.763906329e+05,7718,558,143,273,58,151,271,83,30787,8664,285,7,0,0,0,0,0
16320,1545873813814,17817,-5.758546121e+05,7436,635,158,301,58,147,328,94,30913,8507,319,4,0,0,0,0,0
16330,1545873816281,17863,-5.762011779e+05,7461,630,154,339,70,124,316,95,30871,8558,311,3,0,0,0,0,0
16340,1545873818717,17755,-5.770373651e+05,7481,616,161,369,51,169,325,95,30775,8671,295,2,0,0,0,0,0
16350,1545873821173,17790,-5.765068612e+05,7530,631,156,334,64,122,344,68,30841,8556,345,1,0,0,0,0,0
16360,1545873823631,17745,-5.760663014e+05,7565,555,148,278,56,129,344,57,30903,8549,290,1,0,0,0,0,0
16370,1545873826115,17764,-5.767623482e+05,7580,586,130,354,57,129,366,83,30775,8658,303,7,0,0,0,0,0
16380,1545873828729,17848,-5.755572018e+05,7388,579,146,365,64,144,320,58,30988,8451,299,5,0,0,0,0,0
16390,1545873831213,17753,-5.774213293e+05,7535,650,150,435,70,140,347,88,30681,8713,345,4,0,0,0,0,0
16400,1545873833882,17834,-5.766376065e+05,7476,591,168,372,47,178,296,125,30762,8714,262,5,0,0,0,0,0
16410,1545873836365,17886,-5.760428106e+05,7595,592,136,342,59,146,325,77,30775,8668,296,4,0,0,0,0,0
16420,1545873838953,17832,-5.757989658e+05,7590,571,149,344,56,118,255,80,30871,8587,279,6,0,0,0,0,0
16430,1545873841417,17718,-5.759121161e+05,7683,535,156,307,41,116,279,80,30837,8617,287,2,0,0,0,0,0
16440,1545873843919,17822,-5.759508340e+05,7594,560,150,313,49,149,301,70,30858,8588,293,4,0,0,0,0,0
16450,1545873846291,17886,-5.763326019e+05,7675,571,121,314,77,136,280,67,30814,8621,304,4,0,0,0,0,0
16460,1545873848628,17850,-5.761982005e+05,7721,599,113,307,60,118,289,74,30778,8654,307,3,1,0,0,0,0
16470,1545873850951,17736,-5.767366234e+05,7932,548,126,301,54,171,265,76,30578,8861,300,4,0,0,0,0,0
16480,1545873853248,17835,-5.764491552e+05,7832,594,142,259,54,116,250,65,30710,8757,273,3,0,0,0,0,0
16490,1545873855420,17753,-5.773439144e+05,8041,594,143,227,55,113,249,78,30515,8958,268,2,0,0,0,0,0
16500,1545873857941,17826,-5.779684071e+05,8049,616,133,262,49,135,330,80,30438,8962,337,6,0,0,0,0,0
16510,1545873860320,17795,-5.778868548e+05,7976,585,172,246,59,142,303,88,30475,8968,297,3,0,0,0,0,0
16520,1545873862675,17731,-5.777011605e+05,7886,556,174,296,46,166,339,74,30504,8947,286,6,0,0,0,0,0
16530,1545873865188,17850,-5.767625538e+05,7771,602,130,255,54,129,325,81,30686,8770,284,3,0,0,0,0,0
16540,1545873867709,17837,-5.760033318e+05,7600,535,155,251,68,186,303,60,30860,8613,265,5,0,0,0,0,0
16550,1545873870171,17868,-5.751895545e+05,7574,518,154,216,65,120,279,69,31008,8475,260,0,0,0,0,0,0
16560,1545873872595,17882,-5.753556513e+05,7428,578,141,261,59,124,277,108,31022,8467,253,1,0,0,0,0,0
16570,1545873874787,17781,-5.757720274e+05,7439,588,142,300,62,164,303,69,30971,8479,291,2,0,0,0,0,0
16580,1545873877085,17922,-5.766844474e+05,7565,530,161,333,59,163,328,81,30815,8639,286,3,0,0,0,0,0
16590,1545873879437,17869,-5.758821044e+05,7574,513,170,263,64,147,252,72,30942,8548,252,1,0,0,0,0,0
16600,1545873881962,17734,-5.763951251e+05,7706,475,143,312,55,160,305,80,30797,8658,286,2,0,0,0,0,0
16610,1545873884339,17800,-5.747370438e+05,7528,485,117,279,51,182,266,51,31043,8443,255,2,0,0,0,0,0
16620,1545873886718,17800,-5.760961394e+05,7649,457,129,302,51,203,286,102,30843,8624,273,3,0,0,0,0,0
16630,1545873889203,17758,-5.762110847e+05,7511,437,131,373,65,174,290,106,30939,8525,275,4,0,0,0,0,0
16640,1545873891756,17991,-5.752301505e+05,7449,464,134,370,67,147,303,77,31012,8451,280,0,0,0,0,0,0
16650,1545873894210,17911,-5.750236309e+05,7385,476,122,327,74,148,275,88,31115,8364,261,3,0,0,0,0,0
16660,1545873896548,17776,-5.760171846e+05,7482,556,131,364,75,167,286,79,30905,8540,294,4,0,0,0,0,0
16670,1545873898819,17856,-5.748695216e+05,7443,507,124,334,70,132,259,52,31070,8426,246,1,0,0,0,0,0
16680,1545873901160,17800,-5.753237789e+05,7468,528,139,329,61,134,237,77,31039,8439,261,4,0,0,0,0,0
16690,1545873903367,17870,-5.747867896e+05,7358,495,141,327,59,117,291,87,31124,8369,244,6,0,0,0,0,0
16700,1545873905824,17887,-5.751577292e+05,7558,503,138,290,77,153,253,86,30978,8477,283,5,0,0,0,0,0
16710,1545873908141,17836,-5.754860414e+05,7564,538,128,295,50,125,263,82,30970,8505,264,4,0,0,0,0,0
16720,1545873910542,17842,-5.755675809e+05,7511,542,133,304,61,146,264,86,30996,8450,294,3,0,0,0,0,0
16730,1545873912818,17772,-5.756096516e+05,7531,547,130,284,48,168,253,89,30987,8467,284,5,0,0,0,0,0
16740,1545873915188,17764,-5.766291537e+05,7707,576,135,308,61,117,319,83,30726,8731,283,3,0,0,0,0,0
16750,1545873917339,17786,-5.751099796e+05,7502,503,130,315,51,126,304,86,30986,8505,244,8,0,0,0,0,0
16760,1545873919767,17831,-5.755383282e+05,7368,535,170,290,74,159,309,85,31050,8401,287,5,0,0,0,0,0
16770,1545873922222,17777,-5.757241341e+05,7550,545,158,286,49,135,306,63,30927,8546,264,6,0,0,0,0,0
16780,1545873924639,17811,-5.756427703e+05,7607,537,145,240,44,162,323,80,30866,8621,251,5,0,0,0,0,0
16790,1545873926994,17797,-5.765631587e+05,7691,633,160,296,52,127,285,85,30711,8739,289,4,0,0,0,0,0
16800,1545873929551,17784,-5.764130929e+05,7698,552,179,288,59,160,262,62,30765,8697,280,1,0,0,0,0,0
16810,1545873931866,17807,-5.764400718e+05,7700,590,161,286,65,127,281,67,30800,8614,324,5,0,0,0,0,0
16820,1545873934221,17830,-5.769831766e+05,7822,560,149,261,58,137,301,83,30660,8801,276,6,0,0,0,0,0
16830,1545873936543,17832,-5.759423139e+05,7724,592,120,246,50,144,288,59,30795,8675,271,2,0,0,0,0,0
16840,1545873938905,17739,-5.769606952e+05,7710,572,141,297,60,160,290,92,30707,8753,280,3,0,0,0,0,0
16850,1545873941067,17792,-5.759708002e+05,7646,534,147,276,44,143,327,80,30841,8610,289,3,0,0,0,0,0
16860,1545873943439,17794,-5.766951356e+05,7679,524,144,285,64,133,318,61,30813,8657,268,5,0,0,0,0,0
16870,1545873945697,17904,-5.750256123e+05,7502,507,164,279,56,120,259,86,31019,8479,241,4,0,0,0,0,0
16880,1545873948055,17861,-5.749034167e+05,7509,549,162,273,69,135,204,57,31045,8444,248,6,0,0,0,0,0
16890,1545873950542,17818,-5.761985928e+05,7692,522,163,320,42,122,241,76,30841,8628,272,2,0,0,0,0,0
16900,1545873953285,17859,-5.759904244e+05,7662,503,154,271,50,126,325,78,30856,8612,268,7,0,0,0,0,0
16910,1545873955502,17834,-5.757395611e+05,7628,565,156,272,46,119,236,95,30875,8624,239,5,0,0,0,0,0
16920,1545873957755,17831,-5.756927032e+05,7564,559,136,309,48,128,322,89,30877,8578,287,1,0,0,0,0,0
16930,1545873959950,17789,-5.766415215e+05,7798,585,139,315,43,129,259,85,30695,8746,299,3,0,0,0,0,0
16940,1545873962217,17806,-5.757734593e+05,7673,566,146,319,52,103,236,74,30870,8578,294,1,0,0,0,0,0
16950,1545873964404,17771,-5.758335466e+05,7666,615,146,256,50,143,221,93,30845,8610,284,4,0,0,0,0,0
16960,1545873966656,17848,-5.755655209e+05,7445,622,149,308,56,151,322,92,30950,8445,344,4,0,0,0,0,0
16970,1545873968896,17817,-5.772705125e+05,7747,639,141,324,67,114,300,90,30633,8801,306,3,0,0,0,0,0
16980,1545873971187,17778,-5.764242215e+05,7713,588,134,316,47,121,334,83,30724,8703,315,1,0,0,0,0,0
16990,1545873973459,17786,-5.779208238e+05,7796,598,163,342,65,156,336,99,30541,8858,335,9,0,0,0,0,0
17000,1545873975983,17871,-5.754491080e+05,7522,581,153,307,41,112,313,75,30935,8516,288,4,0,0,0,0,0
17010,1545873978245,17788,-5.756011789e+05,7435,572,164,290,48,127,346,80,30971,8488,278,6,0,0,0,0,0
17020,1545873980631,17825,-5.758329976e+05,7459,600,146,325,47,150,345,69,30890,8568,282,3,0,0,0,0,0
17030,1545873982888,17847,-5.752406287e+05,7326,665,150,299,71,127,303,73,31017,8440,284,2,0,0,0,0,0
17040,1545873985333,17796,-5.759684637e+05,7501,656,158,334,52,104,339,69,30866,8547,324,6,0,0,0,0,0
17050,1545873987602,17837,-5.753084601e+05,7404,714,158,273,53,114,303,64,30964,8483,288,8,0,0,0,0,0
17060,1545873989959,17906,-5.751649060e+05,7435,668,132,278,65,121,283,67,31002,8437,300,4,0,0,0,0,0
17070,1545873992472,17802,-5.757255518e+05,7540,691,121,303,49,101,266,69,30893,8566,278,6,0,0,0,0,0
17080,1545873994980,17802,-5.764825265e+05,7395,698,140,350,56,154,310,93,30901,8493,344,5,0,0,0,0,0
17090,1545873997444,17759,-5.763895189e+05,7397,698,171,305,56,134,363,71,30875,8550,309,9,0,0,0,0,0
17100,1545874000016,17741,-5.768133391e+05,7451,638,163,300,48,133,408,83,30842,8582,315,4,0,0,0,0,0
17110,1545874002481,17784,-5.754157559e+05,7386,547,136,346,47,163,342,64,31013,8434,291,5,0,0,0,0,0
17120,1545874004983,17866,-5.750679583e+05,7321,664,107,332,31,130,371,86,31030,8386,325,2,0,0,0,0,0
17130,1545874007390,17903,-5.745503564e+05,7238,656,95,334,55,134,340,69,31117,8336,285,5,0,0,0,0,0
17140,1545874009914,17842,-5.750660302e+05,7175,649,128,290,52,177,380,98,31110,8327,298,6,2,0,0,0,0
17150,1545874012169,17827,-5.755553684e+05,7421,647,161,274,56,163,312,93,30924,8511,308,0,0,0,0,0,0
17160,1545874014494,17813,-5.761491433e+05,7451,682,150,277,62,168,342,62,30894,8509,335,5,0,0,0,0,0
17170,1545874016698,17886,-5.763371328e+05,7431,690,139,287,52,168,348,98,30859,8561,317,6,0,0,0,0,0
17180,1545874019054,17788,-5.767215875e+05,7619,638,130,350,38,131,283,76,30761,8701,279,2,0,0,0,0,0
17190,1545874021301,17811,-5.763986959e+05,7629,572,127,347,56,193,262,90,30788,8638,313,4,0,0,0,0,0
17200,1545874023831,17883,-5.774610293e+05,7782,586,140,352,68,194,304,60,30591,8822,326,4,0,0,0,0,0
17210,1545874026205,17713,-5.772277024e+05,7722,607,128,313,70,169,305,93,30686,8709,346,2,0,0,0,0,0
17220,1545874028655,17839,-5.777609221e+05,7662,756,123,367,61,122,313,135,30570,8819,342,12,0,0,0,0,0
17230,1545874031126,17831,-5.765792305e+05,7603,719,114,291,67,124,275,72,30782,8663,293,4,1,0,0,0,0
17240,1545874033576,17895,-5.747923357e+05,7339,667,119,284,75,130,251,96,31066,8394,282,1,0,0,0,0,0
17250,1545874035794,17858,-5.754599216e+05,7478,624,135,273,55,122,271,113,30994,8435,306,8,0,0,0,0,0
17260,1545874038125,17876,-5.763679456e+05,7559,607,146,297,55,134,305,99,30827,8632,282,2,0,0,0,0,0
17270,1545874040425,17876,-5.759644419e+05,7471,596,157,351,61,122,322,76,30906,8525,305,7,0,0,0,0,0
17280,1545874042827,17697,-5.757605036e+05,7552,576,156,358,58,127,259,75,30852,8624,264,3,0,0,0,0,0
17290,1545874045311,17820,-5.765590432e+05,7534,585,185,313,62,154,330,73,30808,8634,301,0,0,0,0,0,0
17300,1545874048041,17798,-5.758788852e+05,7428,583,157,336,50,151,332,70,30952,8477,312,2,0,0,0,0,0
17310,1545874050489,17822,-5.755004237e+05,7436,595,162,275,57,157,289,83,30991,8451,300,1,0,0,0,0,0
17320,1545874052864,17852,-5.746268479e+05,7358,605,131,282,53,118,299,74,31095,8377,270,1,0,0,0,0,0
17330,1545874055021,17830,-5.754422922e+05,7519,620,119,255,58,155,362,51,30900,8548,294,1,0,0,0,0,0
17340,1545874057354,17732,-5.751059131e+05,7423,623,140,260,39,146,304,77,31016,8448,273,6,0,0,0,0,0
17350,1545874059617,17781,-5.761577844e+05,7420,608,135,348,54,171,306,93,30907,8540,293,3,0,0,0,0,0
17360,1545874061981,17802,-5.758013295e+05,7441,595,152,337,61,154,281,79,30939,8513,286,5,0,0,0,0,0
17370,1545874064395,17867,-5.757890050e+05,7444,589,166,287,57,165,310,68,30945,8513,282,3,0,0,0,0,0
17380,1545874066921,17892,-5.760870905e+05,7424,664,177,287,63,160,278,67,30943,8486,308,6,0,0,0,0,0
17390,1545874069384,17765,-5.764871652e+05,7596,644,163,278,41,132,317,85,30799,8637,302,5,0,0,0,0,0
17400,1545874072057,17798,-5.744822659e+05,7241,629,150,313,49,104,292,67,31195,8254,291,3,0,0,0,0,0
17410,1545874074427,17856,-5.754611744e+05,7456,698,143,280,52,150,265,96,30914,8519,309,1,0,0,0,0,0
17420,1545874076905,17850,-5.743649282e+05,7304,613,143,291,50,155,259,73,31134,8333,273,3,0,0,0,0,0
17430,1545874079250,17763,-5.764830398e+05,7477,631,144,381,77,133,280,68,30871,8555,315,2,0,0,0,0,0
17440,1545874081711,17739,-5.761197840e+05,7498,641,151,343,51,143,283,96,30820,8645,273,5,0,0,0,0,0
17450,1545874084217,17779,-5.756304613e+05,7498,701,152,325,44,109,220,84,30902,8553,284,4,0,0,0,0,0
17460,1545874086704,17868,-5.759509868e+05,7401,686,153,346,84,162,239,66,30924,8505,310,4,0,0,0,0,0
17470,1545874088977,17839,-5.751195191e+05,7399,655,128,311,54,117,265,71,31034,8423,281,5,0,0,0,0,0
17480,1545874091286,17825,-5.754961716e+05,7386,618,146,350,45,105,274,72,31057,8380,302,4,0,0,0,0,0
17490,1545874093764,17936,-5.746930768e+05,7375,593,114,334,41,148,263,104,31043,8432,265,2,1,0,0,0,0
17500,1545874096634,17814,-5.752851984e+05,7396,660,119,360,55,118,275,76,31000,8431,308,4,0,0,0,0,0
17510,1545874099111,17873,-5.750370249e+05,7314,611,130,352,51,162,260,70,31120,8300,319,4,0,0,0,0,0
17520,1545874101535,17830,-5.757026257e+05,7372,623,146,346,61,129,307,96,30979,8453,306,5,0,0,0,0,0
17530,1545874103775,17804,-5.756521356e+05,7565,625,114,338,52,102,310,65,30833,8651,257,2,0,0,0,0,0
17540,1545874106180,17800,-5.764733721e+05,7573,626,123,343,52,143,290,84,30814,8628,297,4,0,0,0,0,0
17550,1545874108613,17890,-5.766849342e+05,7579,635,144,380,47,127,327,84,30760,8648,330,5,0,0,0,0,0
17560,1545874111153,17891,-5.760418888e+05,7468,660,137,322,46,124,275,79,30937,8502,303,1,0,0,0,0,0
17570,1545874113435,17865,-5.761292179e+05,7441,660,131,331,60,148,318,68,30907,8520,311,5,0,0,0,0,0
17580,1545874115807,17805,-5.749776444e+05,7410,609,136,307,52,135,273,79,31027,8434,279,3,0,0,0,0,0
17590,1545874118065,17819,-5.752223472e+05,7376,577,158,347,51,135,267,71,31050,8410,277,6,0,0,0,0,0
17600,1545874120644,17758,-5.753664782e+05,7373,525,161,320,51,124,339,80,31039,8438,263,3,0,0,0,0,0
17610,1545874123037,17821,-5.770863973e+05,7546,650,160,334,59,126,360,89,30768,8634,333,8,0,0,0,0,0
17620,1545874125475,17809,-5.759852342e+05,7551,579,124,318,62,136,349,81,30839,8612,288,4,0,0,0,0,0
17630,1545874128036,17748,-5.760586798e+05,7538,555,166,282,60,138,320,81,30902,8545,293,3,0,0,0,0,0
17640,1545874130585,17807,-5.750374136e+05,7488,561,160,252,36,122,341,69,30975,8511,253,4,0,0,0,0,0
17650,1545874132752,17833,-5.745429002e+05,7274,619,169,295,56,108,285,79,31133,8338,269,3,0,0,0,0,0
17660,1545874135072,17783,-5.752330351e+05,7349,590,160,336,44,126,345,75,31027,8412,299,5,0,0,0,0,0
17670,1545874137468,17848,-5.760913941e+05,7337,618,137,377,56,125,344,86,30977,8455,308,3,0,0,0,0,0
17680,1545874139867,17831,-5.754025892e+05,7363,584,135,318,51,138,378,91,30988,8457,293,5,0,0,0,0,0
17690,1545874142370,17751,-5.748501794e+05,7430,579,136,299,59,136,267,57,31049,8427,265,2,0,0,0,0,0
17700,1545874145326,17870,-5.761756580e+05,7489,632,134,329,58,144,302,88,30881,8551,308,3,0,0,0,0,0
17710,1545874147709,17895,-5.761030837e+05,7467,664,134,332,41,143,260,95,30911,8536,288,8,0,0,0,0,0
17720,1545874150100,17807,-5.762103219e+05,7526,691,117,321,58,164,279,79,30829,8596,315,3,0,0,0,0,0
17730,1545874152259,17859,-5.760940575e+05,7394,661,128,360,79,144,343,82,30899,8500,341,3,0,0,0,0,0
17740,1545874154825,17821,-5.757974853e+05,7361,693,118,313,57,159,305,84,30952,8498,287,6,0,0,0,0,0
17750,1545874157084,17914,-5.752634837e+05,7358,621,164,302,46,131,303,76,31018,8455,264,6,0,0,0,0,0
17760,1545874159325,17813,-5.752535804e+05,7412,627,147,272,65,161,273,64,31020,8427,294,2,0,0,0,0,0
17770,1545874161568,17752,-5.772867314e+05,7554,645,170,325,66,176,320,91,30745,8652,343,3,0,0,0,0,0
17780,1545874163953,17737,-5.777414048e+05,7768,665,139,316,64,137,332,87,30556,8871,311,5,0,0,0,0,0
17790,1545874166453,17718,-5.770427273e+05,7769,567,127,288,66,126,313,96,30680,8780,277,6,0,0,0,0,0
17800,1545874169163,17813,-5.770603529e+05,7692,606,139,286,58,159,325,82,30718,8706,317,1,1,0,0,0,0
17810,1545874171414,17787,-5.751458851e+05,7545,580,112,276,35,166,293,78,30944,8516,280,3,0,0,0,0,0
17820,1545874173790,17866,-5.750316319e+05,7576,562,103,240,51,122,295,72,30997,8473,271,2,0,0,0,0,0
17830,1545874176138,17805,-5.760755774e+05,7639,580,124,245,43,171,317,99,30813,8645,282,3,0,0,0,0,0
17840,1545874178569,17778,-5.758185119e+05,7670,583,123,255,39,160,288,75,30836,8626,276,5,0,0,0,0,0
17850,1545874180871,17784,-5.768348340e+05,7789,556,159,251,54,154,320,80,30691,8744,305,3,0,0,0,0,0
17860,1545874183261,17779,-5.772328484e+05,7891,564,148,234,56,141,294,71,30648,8793,300,2,0,0,0,0,0
17870,1545874185730,17734,-5.767079323e+05,7818,545,147,227,49,148,304,89,30714,8731,298,0,0,0,0,0,0
17880,1545874188171,17786,-5.780494055e+05,7948,508,144,305,63,128,313,109,30537,8897,306,3,0,0,0,0,0
17890,1545874190334,17863,-5.764343014e+05,7706,519,157,308,54,162,271,78,30811,8616,309,7,0,0,0,0,0
17900,1545874192946,17706,-5.761005083e+05,7712,578,142,213,58,124,324,56,30832,8618,290,3,0,0,0,0,0
17910,1545874195373,17848,-5.757302549e+05,7524,530,150,253,44,123,319,100,30947,8554,238,3,1,0,0,0,0
17920,1545874197729,17815,-5.759507556e+05,7572,523,146,283,58,135,291,81,30951,8496,295,1,0,0,0,0,0
17930,1545874200248,17838,-5.755225648e+05,7466,527,140,299,76,138,355,93,30942,8511,287,3,0,0,0,0,0
17940,1545874202829,17872,-5.750641725e+05,7363,473,170,299,69,139,319,107,31090,8372,277,3,1,0,0,0,0
17950,1545874205287,17883,-5.754316549e+05,7550,533,145,274,63,105,292,69,30980,8497,264,2,0,0,0,0,0
17960,1545874208052,17821,-5.745641844e+05,7405,487,145,310,67,110,254,90,31151,8319,270,3,0,0,0,0,0
17970,1545874210586,17916,-5.750798843e+05,7371,556,159,282,55,112,336,90,31076,8379,282,6,0,0,0,0,0
17980,1545874213038,17862,-5.743863584e+05,7451,503,141,269,55,145,313,57,31079,8398,262,4,0,0,0,0,0
17990,1545874215256,17918,-5.759394601e+05,7424,496,158,350,75,146,386,76,30947,8486,305,5,0,0,0,0,0
18000,1545874218094,17832,-5.751372428e+05,7242,511,146,331,61,123,391,94,31116,8357,268,2,0,0,0,0,0
18010,1545874220479,17900,-5.757528861e+05,7426,544,142,337,43,128,389,78,30938,8526,276,3,0,0,0,0,0
18020,1545874222947,17792,-5.762592587e+05,7521,592,132,347,89,87,340,76,30897,8514,326,6,0,0,0,0,0
18030,1545874225352,17856,-5.763897403e+05,7656,591,113,320,71,128,332,97,30755,8671,314,3,0,0,0,0,0
18040,1545874227739,17836,-5.765148679e+05,7569,572,156,347,59,141,264,95,30830,8627,282,4,0,0,0,0,0
18050,1545874230156,17801,-5.766558881e+05,7704,553,165,356,63,128,275,67,30748,8683,308,4,0,0,0,0,0
18060,1545874232658,17773,-5.770844318e+05,7748,540,151,342,54,134,303,81,30701,8736,301,5,0,0,0,0,0
18070,1545874234964,17843,-5.766766765e+05,7572,567,177,343,70,146,273,69,30820,8633,286,4,0,0,0,0,0
18080,1545874237267,17808,-5.758812360e+05,7557,527,178,343,51,150,282,73,30871,8587,281,4,0,0,0,0,0
18090,1545874239576,17865,-5.748396976e+05,7312,532,158,371,67,127,231,85,31160,8286,294,3,0,0,0,0,0
18100,1545874241989,17833,-5.741528836e+05,7308,539,107,296,48,117,304,83,31227,8236,275,4,1,0,0,0,0
18110,1545874244138,17767,-5.744940359e+05,7489,518,124,268,49,115,269,67,31110,8371,258,4,0,0,0,0,0
18120,1545874246383,17709,-5.771274766e+05,7742,570,153,300,64,134,344,76,30689,8730,319,5,0,0,0,0,0
18130,1545874248611,17705,-5.765663021e+05,7632,595,160,288,45,105,323,102,30767,8706,266,4,0,0,0,0,0
18140,1545874251058,17794,-5.761341470e+05,7600,567,141,307,60,111,359,76,30806,8655,280,2,0,0,0,0,0
18150,1545874253540,17744,-5.763051392e+05,7697,588,140,313,57,115,306,67,30747,8713,279,4,0,0,0,0,0
18160,1545874256010,17819,-5.771328664e+05,7809,641,147,326,44,129,289,87,30594,8827,321,1,0,0,0,0,0
18170,1545874258331,17695,-5.774701913e+05,7882,655,126,325,50,124,277,108,30527,8893,315,8,0,0,0,0,0
18180,1545874260686,17779,-5.768810623e+05,7838,633,109,295,67,133,282,81,30619,8812,310,2,0,0,0,0,0
18190,1545874262882,17810,-5.773647406e+05,7802,600,126,336,57,139,326,81,30600,8822,318,3,0,0,0,0,0
18200,1545874265360,17793,-5.774196006e+05,7747,665,115,326,71,138,335,79,30579,8858,300,6,0,0,0,0,0
