iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
19810,21891,6732,5433,2924,1492,686,327,131,73,34,15,4,1,0,0,0,0,0,0,0
19820,21902,6739,5402,2911,1495,697,347,141,66,28,12,3,0,0,0,0,0,0,0,0
19830,21918,6704,5401,2896,1542,718,317,146,57,32,9,3,0,0,0,0,0,0,0,0
19840,21936,6749,5279,2987,1481,731,339,134,65,27,8,3,4,0,0,0,0,0,0,0
19850,21856,6777,5490,2876,1453,692,318,154,78,29,11,6,2,0,0,1,0,0,0,0
19860,21989,6667,5344,2970,1470,678,349,157,73,35,6,4,1,0,0,0,0,0,0,0
19870,21870,6736,5533,2837,1427,743,327,165,68,27,7,3,0,0,0,0,0,0,0,0
19880,21962,6650,5392,2937,1524,692,332,143,68,33,7,1,1,0,0,1,0,0,0,0
19890,21956,6736,5297,2928,1562,668,320,159,67,33,13,3,1,0,0,0,0,0,0,0
19900,21936,6699,5365,2984,1422,723,370,156,59,19,6,4,0,0,0,0,0,0,0,0
19910,21834,6826,5396,2934,1464,710,320,147,62,36,9,3,1,1,0,0,0,0,0,0
19920,21890,6794,5348,2905,1544,658,336,157,62,33,12,4,0,0,0,0,0,0,0,0
19930,21850,6803,5413,2925,1460,690,326,160,79,30,6,1,0,0,0,0,0,0,0,0
19940,21926,6675,5402,2996,1465,689,322,166,62,26,9,3,2,0,0,0,0,0,0,0
19950,21901,6678,5472,2949,1440,713,337,158,54,27,9,4,1,0,0,0,0,0,0,0
19960,21881,6799,5413,2828,1491,745,334,134,76,29,10,2,1,0,0,0,0,0,0,0
19970,21918,6747,5333,2961,1489,706,336,149,59,27,14,2,1,1,0,0,0,0,0,0
19980,21903,6763,5365,2935,1477,705,325,160,72,23,11,1,2,0,1,0,0,0,0,0
19990,21894,6723,5429,2937,1488,674,336,146,66,40,7,3,0,0,0,0,0,0,0,0
20000,21837,6738,5480,2927,1520,670,321,145,66,29,7,2,1,0,0,0,0,0,0,0
20010,21927,6688,5420,2945,1447,723,336,156,62,22,12,5,0,0,0,0,0,0,0,0
20020,21957,6665,5440,2870,1511,677,370,149,59,32,9,3,0,1,0,0,0,0,0,0
20030,21969,6675,5371,2964,1424,720,368,141,74,27,6,1,2,1,0,0,0,0,0,0
20040,21870,6820,5327,2941,1490,707,318,176,52,30,8,3,1,0,0,0,0,0,0,0
20050,21859,6787,5396,2932,1530,647,321,156,68,34,3,5,5,0,0,0,0,0,0,0
20060,21887,6682,5506,2884,1499,702,346,145,52,24,12,1,2,1,0,0,0,0,0,0
20070,21920,6675,5459,2928,1443,734,338,144,55,32,8,4,3,0,0,0,0,0,0,0
20080,21993,6630,5378,2907,1523,747,325,134,60,31,9,2,2,2,0,0,0,0,0,0
20090,21969,6721,5327,2914,1455,750,358,146,64,24,11,1,2,1,0,0,0,0,0,0
20100,21856,6809,5386,2921,1469,715,324,167,51,29,12,2,2,0,0,0,0,0,0,0
20110,21926,6669,5428,2953,1477,714,324,144,71,21,10,4,1,0,0,0,1,0,0,0
20120,21942,6689,5383,2912,1513,732,328,147,59,23,6,5,3,1,0,0,0,0,0,0
20130,21890,6744,5433,2886,1500,707,319,154,71,24,10,1,2,0,1,1,0,0,0,0
20140,21949,6670,5382,2974,1469,702,352,148,52,25,12,6,1,0,1,0,0,0,0,0
20150,21893,6740,5395,2935,1486,704,325,175,56,23,8,2,1,0,0,0,0,0,0,0
20160,21910,6731,5368,2904,1556,703,333,143,53,28,8,3,2,1,0,0,0,0,0,0
20170,21881,6749,5365,3007,1484,672,324,158,59,24,12,7,1,0,0,0,0,0,0,0
20180,21875,6764,5360,3013,1420,730,336,149,53,28,10,5,0,0,0,0,0,0,0,0
20190,22015,6566,5434,2886,1546,718,334,140,58,35,7,4,0,0,0,0,0,0,0,0
20200,22030,6630,5290,2983,1491,729,342,142,58,24,16,7,1,0,0,0,0,0,0,0
20210,21925,6736,5345,2982,1472,678,335,159,60,31,11,7,2,0,0,0,0,0,0,0
20220,22027,6622,5406,2850,1512,695,354,162,74,27,11,3,0,0,0,0,0,0,0,0
20230,21910,6715,5475,2870,1477,693,334,143,70,41,8,4,2,1,0,0,0,0,0,0
20240,21971,6663,5333,3017,1498,668,325,146,65,41,9,5,1,1,0,0,0,0,0,0
20250,21938,6715,5382,2907,1490,733,316,144,72,28,14,3,0,1,0,0,0,0,0,0
20260,21941,6728,5392,2874,1493,675,376,157,76,19,5,6,1,0,0,0,0,0,0,0
20270,21947,6682,5393,2988,1411,702,359,149,70,25,12,5,0,0,0,0,0,0,0,0
20280,21877,6775,5398,2923,1454,731,320,163,64,26,7,5,0,0,0,0,0,0,0,0
20290,21888,6814,5314,2912,1522,702,317,167,71,32,4,0,0,0,0,0,0,0,0,0
20300,21903,6728,5359,2992,1454,724,344,141,67,19,7,3,2,0,0,0,0,0,0,0
20310,22009,6585,5428,2901,1532,687,363,119,75,27,10,2,5,0,0,0,0,0,0,0
20320,21937,6681,5507,2836,1450,701,364,159,62,29,9,6,1,1,0,0,0,0,0,0
20330,21988,6643,5348,2946,1532,692,344,139,74,24,10,3,0,0,0,0,0,0,0,0
20340,21929,6676,5470,2882,1487,710,324,150,67,30,15,3,0,0,0,0,0,0,0,0
20350,21898,6695,5473,2924,1480,678,333,141,77,29,10,3,1,1,0,0,0,0,0,0
20360,21909,6797,5343,2891,1488,736,303,153,78,22,11,10,2,0,0,0,0,0,0,0
20370,21910,6719,5392,2921,1541,679,343,127,59,30,16,4,1,1,0,0,0,0,0,0
20380,21981,6642,5397,2877,1550,717,332,143,61,28,10,4,0,0,1,0,0,0,0,0
20390,22005,6634,5362,2927,1501,721,336,151,66,22,7,6,5,0,0,0,0,0,0,0
20400,21867,6855,5339,2873,1506,697,340,157,64,26,14,3,2,0,0,0,0,0,0,0
20410,21926,6691,5464,2882,1461,729,320,154,77,24,8,5,2,0,0,0,0,0,0,0
20420,21917,6727,5378,2960,1501,655,332,145,81,31,11,3,2,0,0,0,0,0,0,0
20430,22026,6615,5323,2953,1504,729,348,145,63,21,13,1,1,1,0,0,0,0,0,0
20440,21955,6692,5368,2956,1471,704,331,137,81,35,8,5,0,0,0,0,0,0,0,0
20450,21975,6745,5254,2926,1536,715,330,151,69,26,11,4,0,0,0,0,1,0,0,0
20460,21853,6819,5332,2996,1424,731,339,153,62,24,7,2,1,0,0,0,0,0,0,0
20470,21903,6713,5410,2944,1504,671,344,144,72,27,6,4,1,0,0,0,0,0,0,0
20480,21952,6708,5324,2943,1538,691,333,147,60,36,5,3,2,1,0,0,0,0,0,0
20490,21900,6759,5325,2969,1497,729,316,151,56,23,14,2,2,0,0,0,0,0,0,0
20500,21964,6658,5385,2915,1530,704,333,150,66,29,8,0,0,1,0,0,0,0,0,0
20510,21943,6686,5363,2987,1461,724,313,157,67,30,10,1,1,0,0,0,0,0,0,0
20520,21930,6743,5324,2925,1508,734,345,139,54,22,12,4,2,0,1,0,0,0,0,0
20530,21912,6612,5603,2820,1470,761,334,140,50,23,10,7,1,0,0,0,0,0,0,0
20540,21866,6696,5468,2957,1513,692,302,144,62,30,5,7,0,0,0,1,0,0,0,0
20550,21913,6659,5469,2947,1484,680,349,132,61,33,12,2,2,0,0,0,0,0,0,0
20560,21982,6708,5341,2887,1472,744,353,150,64,28,9,3,0,0,1,1,0,0,0,0
20570,21931,6756,5356,2856,1516,740,337,149,66,21,10,1,2,2,0,0,0,0,0,0
20580,21956,6691,5378,2911,1526,679,336,157,62,29,12,3,2,0,0,1,0,0,0,0
20590,21954,6731,5366,2878,1483,716,331,181,63,28,9,1,2,0,0,0,0,0,0,0
20600,21980,6670,5401,2900,1466,722,339,138,77,30,13,3,4,0,0,0,0,0,0,0
20610,21966,6717,5358,2872,1514,686,368,153,70,26,10,2,0,1,0,0,0,0,0,0
20620,21871,6757,5403,2921,1513,710,326,141,61,24,10,4,2,0,0,0,0,0,0,0
20630,21947,6686,5377,2946,1477,722,338,148,61,23,14,2,1,0,1,0,0,0,0,0
20640,21966,6729,5314,2922,1496,712,341,158,55,29,12,5,4,0,0,0,0,0,0,0
20650,21879,6830,5281,2966,1510,704,314,147,55,38,12,6,1,0,0,0,0,0,0,0
20660,21979,6673,5369,2930,1468,721,336,155,65,31,13,2,0,1,0,0,0,0,0,0
20670,21868,6743,5401,2978,1487,692,322,143,74,24,7,3,1,0,0,0,0,0,0,0
20680,21917,6712,5404,2900,1525,690,345,154,58,25,8,4,1,0,0,0,0,0,0,0
20690,21926,6675,5483,2867,1503,704,316,156,62,33,12,4,2,0,0,0,0,0,0,0
20700,21830,6793,5461,2904,1489,685,331,130,67,37,10,4,1,0,1,0,0,0,0,0
20710,21894,6729,5426,2971,1413,724,322,141,77,26,13,6,1,0,0,0,0,0,0,0
20720,21920,6701,5388,2931,1500,742,325,137,60,24,8,6,1,0,0,0,0,0,0,0
20730,21921,6701,5417,2899,1515,696,343,151,59,28,11,2,0,0,0,0,0,0,0,0
20740,21844,6810,5397,2941,1458,696,323,182,56,23,10,0,2,1,0,0,0,0,0,0
20750,21921,6714,5367,2961,1470,702,370,143,62,26,6,1,0,0,0,0,0,0,0,0
20760,21960,6678,5367,2948,1462,736,343,150,60,27,6,4,2,0,0,0,0,0,0,0
20770,21864,6763,5359,2984,1483,749,308,134,59,26,13,1,0,0,0,0,0,0,0,0
20780,21917,6673,5499,2857,1473,735,351,131,65,34,5,1,2,0,0,0,0,0,0,0
20790,21904,6621,5484,2984,1501,699,313,130,74,18,9,3,1,2,0,0,0,0,0,0
20800,21941,6657,5381,2983,1487,705,365,140,50,19,6,7,2,0,0,0,0,0,0,0
20810,21924,6693,5378,2976,1476,706,336,166,54,22,10,1,0,1,0,0,0,0,0,0
20820,21848,6799,5347,3006,1448,717,342,143,55,27,6,3,0,2,0,0,0,0,0,0
20830,21928,6698,5383,2924,1530,719,303,153,64,28,7,4,1,1,0,0,0,0,0,0
20840,21930,6743,5366,2915,1454,741,335,144,72,30,8,3,1,1,0,0,0,0,0,0
20850,21892,6798,5320,2963,1458,714,350,139,64,30,8,5,2,0,0,0,0,0,0,0
20860,22007,6611,5374,2946,1460,764,332,153,57,27,9,2,1,0,0,0,0,0,0,0
20870,21930,6649,5486,2875,1522,688,339,152,59,33,8,2,0,0,0,0,0,0,0,0
20880,21950,6616,5475,2895,1510,738,316,140,60,28,11,4,0,0,0,0,0,0,0,0
20890,21894,6679,5466,2948,1492,690,330,139,54,35,10,3,2,1,0,0,0,0,0,0
20900,21998,6574,5470,2941,1454,679,362,163,64,22,8,6,1,0,1,0,0,0,0,0
20910,21902,6750,5404,2914,1454,704,370,141,63,27,6,5,1,2,0,0,0,0,0,0
20920,21946,6654,5435,2931,1490,711,319,137,70,32,11,4,3,0,0,0,0,0,0,0
20930,21855,6808,5364,2889,1543,740,303,131,72,27,7,4,0,0,0,0,0,0,0,0
20940,21954,6672,5317,3025,1503,690,326,149,74,24,7,1,1,0,0,0,0,0,0,0
20950,21986,6657,5294,2988,1517,726,346,131,63,22,8,2,1,1,1,0,0,0,0,0
20960,21951,6720,5356,2907,1499,723,322,145,79,21,16,2,1,0,0,0,0,1,0,0
20970,21933,6753,5316,2903,1539,729,319,140,63,35,11,1,0,0,1,0,0,0,0,0
20980,21836,6812,5421,2912,1465,734,314,132,65,32,13,7,0,0,0,0,0,0,0,0
20990,21908,6709,5429,2933,1463,697,347,152,71,21,9,2,1,1,0,0,0,0,0,0
21000,21979,6648,5381,2936,1454,766,329,144,75,18,10,2,0,1,0,0,0,0,0,0
21010,21929,6663,5417,2956,1508,695,326,145,59,31,6,7,1,0,0,0,0,0,0,0
21020,21942,6772,5272,2912,1557,702,326,149,72,25,6,5,1,2,0,0,0,0,0,0
21030,21923,6703,5390,2911,1510,733,336,147,56,20,7,5,2,0,0,0,0,0,0,0
21040,21981,6708,5346,2858,1521,738,318,154,80,27,8,3,0,1,0,0,0,0,0,0
21050,21819,6790,5429,2999,1424,702,317,168,57,25,10,3,0,0,0,0,0,0,0,0
21060,21937,6716,5348,2985,1429,744,326,149,69,22,9,7,2,0,0,0,0,0,0,0
21070,21927,6772,5333,2898,1482,741,333,138,77,29,9,2,1,1,0,0,0,0,0,0
21080,21968,6708,5321,2924,1523,695,342,148,77,22,13,2,0,0,0,0,0,0,0,0
21090,21929,6758,5397,2848,1459,728,363,156,66,22,13,3,1,0,0,0,0,0,0,0
21100,21881,6802,5376,2917,1477,693,318,154,76,29,14,3,2,1,0,0,0,0,0,0
21110,21923,6754,5403,2850,1477,736,339,144,72,33,4,6,2,0,0,0,0,0,0,0
21120,21950,6710,5380,2928,1458,702,359,138,63,34,17,2,1,1,0,0,0,0,0,0
21130,22021,6664,5330,2901,1486,715,365,160,53,31,8,6,1,2,0,0,0,0,0,0
21140,22064,6596,5343,2894,1494,739,359,144,71,21,13,4,0,0,0,1,0,0,0,0
21150,21881,6842,5289,2931,1493,735,316,152,55,25,12,7,4,1,0,0,0,0,0,0
21160,22050,6594,5273,3027,1499,725,307,151,72,26,17,2,0,0,0,0,0,0,0,0
21170,21939,6681,5435,2893,1476,737,335,141,52,38,11,2,2,1,0,0,0,0,0,0
21180,21942,6687,5346,3001,1486,705,314,153,71,21,9,6,2,0,0,0,0,0,0,0
21190,21945,6628,5467,2918,1515,672,344,151,65,23,9,4,1,1,0,0,0,0,0,0
21200,21899,6668,5450,2972,1488,700,330,132,62,25,9,4,4,0,0,0,0,0,0,0
21210,21936,6671,5407,2933,1536,670,334,155,57,29,8,6,0,1,0,0,0,0,0,0
21220,21995,6677,5261,2973,1531,745,330,129,55,28,12,4,2,1,0,0,0,0,0,0
21230,22056,6608,5274,2982,1502,726,337,150,64,26,14,3,1,0,0,0,0,0,0,0
21240,22056,6509,5385,2983,1513,741,315,133,57,36,9,5,1,0,0,0,0,0,0,0
21250,21891,6701,5439,2935,1498,719,318,140,58,33,5,3,1,0,2,0,0,0,0,0
21260,21981,6599,5401,2970,1522,711,323,128,56,24,19,7,2,0,0,0,0,0,0,0
21270,21827,6851,5421,2863,1495,715,307,136,75,30,13,9,0,1,0,0,0,0,0,0
21280,21929,6790,5265,2951,1492,717,351,135,71,30,6,4,2,0,0,0,0,0,0,0
21290,21925,6627,5455,2973,1478,726,325,139,56,25,10,1,2,0,1,0,0,0,0,0
21300,21960,6657,5412,2933,1477,699,350,147,62,30,12,3,1,0,0,0,0,0,0,0
21310,21993,6585,5427,2950,1471,746,319,144,71,21,15,1,0,0,0,0,0,0,0,0
21320,21804,6818,5464,2893,1473,710,343,150,47,26,8,6,1,0,0,0,0,0,0,0
21330,21925,6643,5566,2842,1469,706,329,133,74,34,14,6,1,0,0,1,0,0,0,0
21340,21929,6672,5402,3001,1460,659,377,142,64,23,4,7,2,1,0,0,0,0,0,0
21350,21852,6747,5444,2949,1478,704,329,133,68,21,11,6,0,0,0,1,0,0,0,0
21360,21895,6669,5457,2961,1489,714,307,157,58,23,8,3,1,0,1,0,0,0,0,0
21370,21951,6686,5411,2887,1501,704,342,152,61,36,10,2,0,0,0,0,0,0,0,0
21380,21835,6853,5330,2974,1494,661,334,148,68,27,12,5,1,1,0,0,0,0,0,0
21390,21910,6818,5262,2950,1472,716,371,153,57,21,7,3,2,0,1,0,0,0,0,0
21400,21853,6784,5431,2922,1469,683,338,159,62,25,11,5,0,1,0,0,0,0,0,0
21410,21852,6733,5441,2956,1512,676,341,135,62,17,12,2,2,2,0,0,0,0,0,0
21420,21962,6698,5304,2942,1518,739,342,154,54,23,4,2,0,1,0,0,0,0,0,0
21430,21907,6730,5376,3006,1402,725,346,145,64,21,14,6,1,0,0,0,0,0,0,0
21440,21878,6730,5401,3004,1467,664,344,157,54,29,10,5,0,0,0,0,0,0,0,0
21450,21842,6750,5508,2865,1515,687,322,145,62,35,7,2,2,1,0,0,0,0,0,0
21460,21877,6673,5450,3041,1451,682,319,154,52,25,12,4,3,0,0,0,0,0,0,0
21470,21816,6768,5470,2969,1459,697,306,151,67,27,10,1,2,0,0,0,0,0,0,0
21480,21914,6715,5402,2944,1472,724,310,150,60,36,11,2,2,0,1,0,0,0,0,0
21490,21896,6809,5337,2923,1443,741,333,148,63,32,12,4,2,0,0,0,0,0,0,0
21500,21977,6659,5400,2895,1499,712,348,139,66,30,14,4,0,0,0,0,0,0,0,0
21510,21872,6784,5364,2952,1498,679,338,147,69,25,12,2,1,0,0,0,0,0,0,0
21520,22035,6613,5300,2956,1517,749,327,144,64,22,10,4,1,1,0,0,0,0,0,0
21530,21945,6615,5477,2945,1485,679,365,121,63,28,13,5,0,2,0,0,0,0,0,0
21540,21976,6616,5429,2959,1458,697,344,155,71,27,8,1,2,0,0,0,0,0,0,0
21550,21955,6746,5274,2950,1520,701,338,147,67,33,10,1,0,1,0,0,0,0,0,0
21560,21922,6719,5373,2937,1464,747,337,153,53,25,10,2,1,0,0,0,0,0,0,0
21570,21997,6575,5351,3065,1499,699,304,142,61,33,13,1,3,0,0,0,0,0,0,0
21580,22058,6566,5385,2927,1449,753,330,172,65,24,10,3,1,0,0,0,0,0,0,0
21590,21925,6686,5362,3005,1509,671,331,157,49,32,14,2,0,0,0,0,0,0,0,0
21600,22021,6617,5305,2968,1527,734,324,154,51,24,11,6,1,0,0,0,0,0,0,0
21610,21972,6684,5320,2985,1456,716,368,145,60,21,10,4,2,0,0,0,0,0,0,0
21620,21846,6686,5560,2935,1455,670,334,148,73,25,9,1,1,0,0,0,0,0,0,0
21630,21930,6671,5405,2975,1482,706,322,138,68,31,9,4,2,0,0,0,0,0,0,0
21640,21936,6835,5256,2851,1487,792,341,143,62,21,9,7,3,0,0,0,0,0,0,0
21650,21968,6782,5253,2910,1509,679,372,158,70,29,9,3,1,0,0,0,0,0,0,0
21660,21866,6788,5372,3020,1382,723,323,153,70,28,12,5,1,0,0,0,0,0,0,0
21670,22024,6685,5312,2881,1519,713,335,150,65,30,20,8,1,0,0,0,0,0,0,0
21680,21943,6680,5346,2989,1502,703,336,146,59,24,10,5,0,0,0,0,0,0,0,0
21690,21901,6818,5307,2928,1472,716,333,152,69,36,5,2,3,1,0,0,0,0,0,0
21700,22039,6581,5392,2924,1458,746,346,152,55,36,14,0,0,0,0,0,0,0,0,0
21710,21982,6688,5291,2991,1463,725,344,167,60,21,6,1,2,2,0,0,0,0,0,0
21720,21977,6651,5330,2997,1485,739,319,142,57,26,13,6,1,0,0,0,0,0,0,0
21730,21985,6574,5373,3054,1478,724,315,144,61,22,5,3,4,0,1,0,0,0,0,0
21740,21933,6641,5486,2937,1450,682,369,141,61,20,15,6,2,0,0,0,0,0,0,0
21750,21971,6692,5313,2966,1520,656,369,154,62,29,6,2,3,0,0,0,0,0,0,0
21760,21884,6767,5375,2955,1455,720,340,145,55,32,9,5,0,1,0,0,0,0,0,0
21770,21925,6669,5437,2938,1479,703,350,149,48,31,9,1,4,0,0,0,0,0,0,0
21780,21922,6691,5427,2907,1507,699,338,160,52,21,12,5,0,2,0,0,0,0,0,0
21790,21937,6709,5351,2974,1462,720,329,158,63,26,11,2,1,0,0,0,0,0,0,0
21800,21969,6686,5341,2949,1496,731,324,139,52,26,15,10,4,0,1,0,0,0,0,0
21810,21872,6780,5392,2969,1443,684,339,153,58,33,9,8,3,0,0,0,0,0,0,0
21820,21954,6689,5389,2916,1479,733,312,152,80,25,9,4,1,0,0,0,0,0,0,0
21830,22047,6517,5400,3023,1458,690,354,156,47,32,14,5,0,0,0,0,0,0,0,0
21840,21833,6788,5451,2954,1437,667,364,136,67,34,7,3,1,0,0,1,0,0,0,0
21850,21934,6672,5428,2915,1494,717,339,144,53,29,16,2,0,0,0,0,0,0,0,0
21860,21852,6771,5406,2968,1480,686,331,140,66,28,8,4,3,0,0,0,0,0,0,0
21870,21908,6690,5403,2979,1503,690,321,138,67,29,9,4,1,1,0,0,0,0,0,0
21880,21957,6716,5315,2962,1474,744,318,144,66,29,9,8,1,0,0,0,0,0,0,0
21890,21974,6715,5249,3002,1479,722,359,148,60,23,11,1,0,0,0,0,0,0,0,0
21900,21981,6685,5284,3026,1436,722,361,150,58,28,7,4,1,0,0,0,0,0,0,0
21910,21889,6783,5324,2978,1478,704,336,138,70,32,7,3,0,1,0,0,0,0,0,0
21920,21913,6751,5273,3037,1472,723,341,138,60,18,9,8,0,0,0,0,0,0,0,0
21930,21903,6757,5360,2945,1476,698,354,157,50,24,13,4,2,0,0,0,0,0,0,0
21940,21900,6671,5415,2990,1485,714,348,133,57,18,8,3,1,0,0,0,0,0,0,0
21950,21885,6706,5425,2949,1532,702,292,138,71,24,15,0,3,0,1,0,0,0,0,0
21960,21919,6675,5452,2888,1515,724,313,176,51,13,11,1,3,1,0,1,0,0,0,0
21970,21933,6631,5446,2958,1502,690,326,163,68,17,6,2,1,0,0,0,0,0,0,0
21980,21921,6686,5429,2887,1504,734,358,133,58,26,4,2,0,1,0,0,0,0,0,0
21990,21873,6717,5434,2925,1504,754,313,138,45,20,10,7,3,0,0,0,0,0,0,0
22000,21942,6664,5405,2926,1522,700,331,166,47,27,10,0,3,0,0,0,0,0,0,0
22010,21958,6684,5449,2807,1513,732,343,146,74,22,8,6,1,0,0,0,0,0,0,0
22020,21899,6718,5434,2905,1490,714,336,146,52,38,6,4,1,0,0,0,0,0,0,0
22030,21867,6766,5407,2975,1409,721,356,137,66,24,11,1,2,1,0,0,0,0,0,0
22040,21932,6694,5397,2927,1492,729,313,153,63,30,8,2,3,0,0,0,0,0,0,0
22050,21795,6825,5477,2902,1452,705,347,137,68,19,9,6,0,1,0,0,0,0,0,0
22060,21975,6645,5414,2887,1507,720,331,168,62,23,7,3,0,1,0,0,0,0,0,0
22070,21920,6721,5376,2952,1487,688,334,155,73,23,9,4,1,0,0,0,0,0,0,0
22080,21919,6658,5490,2913,1470,716,307,160,72,20,12,4,2,0,0,0,0,0,0,0
22090,21880,6738,5426,2883,1518,734,322,148,69,13,8,3,1,0,0,0,0,0,0,0
22100,21888,6716,5404,2966,1515,698,307,135,68,30,10,4,1,0,1,0,0,0,0,0
22110,21829,6813,5355,2996,1481,705,309,158,64,23,8,1,0,1,0,0,0,0,0,0
22120,21829,6770,5443,2961,1505,657,326,145,62,28,11,5,0,0,0,1,0,0,0,0
22130,21863,6785,5434,2884,1495,692,323,162,51,32,17,2,2,0,1,0,0,0,0,0
22140,21815,6792,5476,2939,1459,684,332,123,68,35,11,5,3,1,0,0,0,0,0,0
22150,21848,6865,5382,2872,1459,705,340,166,55,30,11,7,2,0,1,0,0,0,0,0
22160,21975,6655,5392,2961,1394,771,349,144,56,28,12,5,0,1,0,0,0,0,0,0
22170,21969,6743,5322,2886,1516,693,341,150,70,33,11,5,2,1,1,0,0,0,0,0
22180,21907,6775,5361,2900,1490,714,320,172,63,25,13,3,0,0,0,0,0,0,0,0
22190,21930,6744,5336,2944,1482,705,346,154,59,24,12,4,3,0,0,0,0,0,0,0
22200,21839,6790,5444,2888,1497,706,323,160,61,22,7,4,1,1,0,0,0,0,0,0
22210,21877,6788,5332,2979,1471,740,292,160,57,32,11,4,0,0,0,0,0,0,0,0
22220,21882,6707,5389,3020,1474,710,325,139,62,24,7,3,0,0,1,0,0,0,0,0
22230,22012,6637,5298,2981,1503,721,350,147,54,23,9,4,4,0,0,0,0,0,0,0
22240,21936,6749,5288,2961,1526,717,305,157,58,26,8,8,2,1,1,0,0,0,0,0
22250,21847,6761,5457,2915,1520,655,325,155,64,24,17,1,2,0,0,0,0,0,0,0
22260,21889,6648,5429,3075,1474,687,288,144,58,34,13,3,1,0,0,0,0,0,0,0
22270,21886,6778,5341,2915,1555,691,323,156,64,24,6,3,1,0,0,0,0,0,0,0
22280,21925,6663,5423,2945,1489,721,338,156,49,21,7,5,1,0,0,0,0,0,0,0
22290,21840,6763,5426,2939,1515,685,341,140,60,23,9,1,1,0,0,0,0,0,0,0
22300,21916,6716,5372,2955,1490,719,327,139,66,31,11,1,0,0,0,0,0,0,0,0
22310,21803,6827,5482,2831,1556,679,295,157,66,32,11,3,1,0,0,0,0,0,0,0
22320,21796,6855,5398,2949,1490,681,319,136,79,24,11,4,1,0,0,0,0,0,0,0
22330,21857,6815,5259,3079,1479,675,338,136,67,21,11,5,1,0,0,0,0,0,0,0
22340,21916,6702,5363,2980,1520,706,315,133,59,33,9,2,3,1,1,0,0,0,0,0
22350,21920,6721,5416,2879,1485,734,343,132,75,25,8,4,1,0,0,0,0,0,0,0
22360,21976,6630,5441,2884,1501,712,346,141,76,25,5,3,3,0,0,0,0,0,0,0
22370,21878,6737,5378,2974,1503,687,356,146,52,22,5,2,2,1,0,0,0,0,0,0
22380,21859,6796,5318,2998,1536,647,339,154,59,24,8,3,1,1,0,0,0,0,0,0
22390,21874,6797,5339,2906,1534,733,323,131,74,20,11,0,1,0,0,0,0,0,0,0
22400,21966,6749,5247,2975,1484,712,344,167,63,24,9,1,1,1,0,0,0,0,0,0
22410,21962,6653,5399,2943,1488,695,348,151,65,23,12,4,0,0,0,0,0,0,0,0
22420,21923,6751,5349,2940,1476,705,335,152,68,22,16,3,3,0,0,0,0,0,0,0
22430,22033,6634,5323,2946,1472,724,359,137,71,24,7,8,3,2,0,0,0,0,0,0
22440,21922,6760,5313,2972,1500,671,332,160,67,27,15,3,1,0,0,0,0,0,0,0
22450,21909,6709,5415,2977,1404,736,352,134,63,27,9,6,2,0,0,0,0,0,0,0
22460,21927,6657,5450,2937,1485,695,340,161,55,18,10,5,3,0,0,0,0,0,0,0
22470,21883,6704,5484,2928,1442,692,360,151,70,15,10,1,3,0,0,0,0,0,0,0
22480,21846,6772,5489,2863,1482,698,332,155,66,25,10,4,1,0,0,0,0,0,0,0
22490,21880,6782,5378,2922,1474,716,326,163,70,19,9,3,1,0,0,0,0,0,0,0
22500,21917,6693,5449,2891,1467,756,310,159,66,23,9,3,0,0,0,0,0,0,0,0
22510,21923,6740,5306,2970,1528,709,294,179,58,26,5,2,2,1,0,0,0,0,0,0
22520,21975,6674,5393,2908,1480,685,368,148,72,18,16,2,2,2,0,0,0,0,0,0
22530,21995,6629,5441,2896,1437,742,328,154,74,30,12,2,3,0,0,0,0,0,0,0
22540,21932,6754,5352,2889,1482,746,325,151,77,19,12,2,2,0,0,0,0,0,0,0
22550,21898,6670,5437,2988,1482,695,337,128,71,26,9,2,0,0,0,0,0,0,0,0
22560,21793,6767,5504,2971,1470,676,314,143,62,26,11,3,2,1,0,0,0,0,0,0
22570,21812,6812,5418,2924,1529,703,295,148,57,26,14,4,1,0,0,0,0,0,0,0
22580,21866,6799,5327,3028,1425,702,344,147,58,36,8,1,2,0,0,0,0,0,0,0
22590,21889,6737,5404,2948,1479,706,334,144,49,33,16,2,1,1,0,0,0,0,0,0
22600,21884,6809,5354,2879,1512,711,348,145,53,32,9,3,4,0,0,0,0,0,0,0
22610,21916,6650,5464,2972,1445,709,343,150,56,20,13,3,1,1,0,0,0,0,0,0
22620,21972,6654,5375,2932,1508,726,324,151,59,23,13,2,3,1,0,0,0,0,0,0
22630,21915,6734,5382,2918,1517,691,321,162,48,35,12,7,1,0,0,0,0,0,0,0
22640,21895,6715,5439,2921,1473,734,311,143,72,26,7,6,1,0,0,0,0,0,0,0
22650,21867,6765,5414,2936,1480,687,346,143,61,26,12,4,2,0,0,0,0,0,0,0
22660,21891,6746,5342,2992,1496,700,321,168,50,22,12,3,0,0,0,0,0,0,0,0
22670,21988,6610,5422,2940,1488,711,331,142,57,31,13,6,1,3,0,0,0,0,0,0
22680,21989,6640,5362,2958,1489,721,322,153,67,24,11,5,2,0,0,0,0,0,0,0
22690,22054,6558,5386,2983,1450,694,344,147,72,36,13,2,3,1,0,0,0,0,0,0
22700,21923,6805,5303,2891,1508,697,351,151,66,36,7,3,2,0,0,0,0,0,0,0
