iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-MB,aggDist-BDAY,aggDist-BYEAR,aggDist-SEX,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4
23160,1540972433403,406593,-1.303096830e+07,7518,15996,9432,3409,624558,34543,885,14,0
23170,1540972444922,406522,-1.303248067e+07,7686,15869,9373,3609,624460,34547,990,2,1
23180,1540972457021,406680,-1.303383432e+07,7740,15776,9622,3509,624344,34673,975,8,0
23190,1540972469151,406583,-1.303402370e+07,8022,15594,9329,3585,624421,34638,931,10,0
23200,1540972481132,406591,-1.303322229e+07,8136,15308,9468,3566,624489,34552,951,8,0
23210,1540972492247,406844,-1.303339370e+07,8152,15291,9462,3550,624511,34533,946,10,0
23220,1540972503694,406708,-1.303508712e+07,8141,15401,9536,3539,624359,34675,956,10,0
23230,1540972514976,406660,-1.303467734e+07,8124,15593,9417,3363,624474,34562,957,7,0
23240,1540972526730,406543,-1.303960907e+07,8461,15551,9531,3447,624027,34967,995,11,0
23250,1540972538363,406610,-1.303606718e+07,8330,15437,9398,3487,624289,34779,923,9,0
23260,1540972550555,406835,-1.303505025e+07,8361,15248,9412,3468,624475,34571,944,10,0
23270,1540972562405,406659,-1.303758164e+07,8695,15138,9264,3598,624249,34815,928,8,0
23280,1540972574531,406714,-1.303610128e+07,8498,15138,9411,3563,624399,34605,983,13,0
23290,1540972586538,406986,-1.302941106e+07,8162,15009,9279,3526,624912,34210,868,10,0
23300,1540972599029,406944,-1.303092572e+07,8192,15165,9280,3418,624923,34109,958,10,0
23310,1540972610947,407221,-1.302301219e+07,7716,15023,9135,3512,625531,33562,897,10,0
23320,1540972622812,406982,-1.302648184e+07,7755,15365,9159,3439,625136,34020,834,10,0
23330,1540972634311,406935,-1.302766808e+07,7667,15588,9182,3489,624999,34085,907,9,0
23340,1540972645663,407133,-1.302454606e+07,7514,15441,9193,3544,625250,33823,912,15,0
23350,1540972657552,407013,-1.302780525e+07,7534,15820,9137,3521,624898,34198,898,6,0
23360,1540972668904,407217,-1.302555182e+07,7377,15678,9239,3551,625092,33984,911,13,0
23370,1540972680652,407004,-1.302747942e+07,7518,15728,9206,3580,624948,34083,959,9,1
23380,1540972692078,406834,-1.302781041e+07,7583,15692,9175,3548,624917,34181,890,11,1
23390,1540972703851,406708,-1.303364088e+07,7715,16110,9318,3454,624394,34627,967,12,0
23400,1540972715941,406641,-1.302932413e+07,7667,15908,9256,3189,624976,34046,960,18,0
23410,1540972727388,406652,-1.303149205e+07,7661,15910,9303,3528,624551,34502,941,6,0
23420,1540972738403,406689,-1.303345007e+07,8166,15553,9191,3471,624570,34489,931,10,0
23430,1540972750115,406706,-1.303215831e+07,7952,15655,9303,3437,624587,34489,914,10,0
23440,1540972761392,406553,-1.303384660e+07,7921,16061,9184,3356,624435,34615,943,7,0
23450,1540972771919,406481,-1.303416634e+07,8053,15851,9100,3498,624437,34631,925,7,0
23460,1540972783897,406597,-1.303189329e+07,7822,15844,9254,3383,624626,34451,917,6,0
23470,1540972795405,406692,-1.303294480e+07,7871,15956,9292,3239,624583,34486,921,10,0
23480,1540972806589,406496,-1.303541778e+07,7885,16015,9518,3278,624313,34692,981,14,0
23490,1540972817497,406711,-1.303160879e+07,7779,15840,9285,3337,624746,34278,965,11,0
23500,1540972830204,406710,-1.303011813e+07,7720,15786,9301,3338,624826,34208,962,3,1
23510,1540972841393,406563,-1.303126185e+07,7942,15549,9279,3466,624668,34433,894,5,0
23520,1540972853360,406752,-1.303157514e+07,7685,15900,9373,3453,624546,34507,937,10,0
23530,1540972864345,406691,-1.303084075e+07,7524,16091,9298,3436,624614,34436,937,13,0
23540,1540972876281,406542,-1.303516063e+07,7835,16050,9318,3496,624256,34795,943,6,0
23550,1540972887434,406492,-1.303697655e+07,7996,16071,9222,3567,624139,34879,969,13,0
23560,1540972899115,406716,-1.303240311e+07,7811,15948,9300,3297,624533,34589,868,9,1
23570,1540972910043,406619,-1.303296006e+07,7745,16173,9183,3407,624437,34624,933,6,0
23580,1540972922193,406475,-1.303893757e+07,7934,16450,9272,3453,623877,35144,972,7,0
23590,1540972933986,406445,-1.303704499e+07,7631,16372,9424,3556,624033,34959,1000,8,0
23600,1540972946023,406440,-1.303483400e+07,7922,15960,9434,3337,624341,34674,976,9,0
23610,1540972957902,406484,-1.303593328e+07,7919,15952,9445,3411,624266,34758,959,17,0
23620,1540972969245,406611,-1.303572096e+07,7835,16104,9430,3417,624169,34886,935,10,0
23630,1540972980191,406495,-1.303700396e+07,7997,15902,9550,3416,624121,34903,966,10,0
23640,1540972992284,406466,-1.303620372e+07,7795,16150,9427,3542,624070,34957,962,11,0
23650,1540973003403,406706,-1.303264241e+07,7636,16070,9367,3410,624426,34673,893,8,0
23660,1540973015185,406542,-1.303696417e+07,7959,16132,9353,3473,624122,34854,1009,15,0
23670,1540973025957,406531,-1.303401883e+07,7740,16010,9358,3522,624394,34591,1006,9,0
23680,1540973038105,406315,-1.304190312e+07,8088,16383,9523,3363,623689,35274,1028,9,0
23690,1540973049171,406117,-1.304239443e+07,8410,16162,9403,3267,623770,35230,988,12,0
23700,1540973061791,405874,-1.304535252e+07,8638,16201,9205,3489,623494,35489,1007,10,0
23710,1540973073666,406091,-1.304109831e+07,8248,16020,9475,3455,623822,35171,994,13,0
23720,1540973085754,406507,-1.304003751e+07,8025,16253,9443,3440,623833,35181,978,8,0
23730,1540973096560,406370,-1.303577730e+07,7920,16220,9206,3358,624283,34740,967,10,0
23740,1540973109003,406659,-1.303616423e+07,7672,16306,9424,3522,624054,34980,954,12,0
23750,1540973119316,406455,-1.303407718e+07,7771,16299,9103,3355,624456,34571,962,11,0
23760,1540973131827,406517,-1.303502137e+07,8022,15895,9224,3464,624308,34793,885,14,0
23770,1540973143583,406738,-1.303006025e+07,7670,15918,9272,3306,624733,34373,889,5,0
23780,1540973155261,407026,-1.302640112e+07,7562,15577,9267,3364,625145,33945,905,5,0
23790,1540973166182,406653,-1.303117268e+07,7639,16152,9133,3396,624586,34521,880,13,0
23800,1540973178742,406771,-1.303282187e+07,7782,16053,9140,3458,624555,34469,964,12,0
23810,1540973189664,406957,-1.302766927e+07,7703,15628,9180,3388,625025,34065,896,14,0
23820,1540973201034,406690,-1.302906575e+07,7746,15747,9061,3455,624886,34224,885,5,0
23830,1540973211973,406971,-1.302728404e+07,7512,15834,9103,3515,624992,34063,934,11,0
23840,1540973224246,407059,-1.302944643e+07,7553,15793,9325,3561,624762,34255,972,11,0
23850,1540973235819,406915,-1.302904651e+07,7764,15650,9171,3465,624893,34172,927,8,0
23860,1540973247514,406847,-1.302451855e+07,7410,15664,9154,3387,625298,33802,887,13,0
23870,1540973259390,407019,-1.302926947e+07,7559,15811,9265,3475,624843,34213,935,9,0
23880,1540973270684,407058,-1.302491991e+07,7352,15820,9140,3341,625263,33838,882,17,0
23890,1540973281297,406853,-1.302632705e+07,7601,15734,9105,3316,625182,33888,922,8,0
23900,1540973293660,407003,-1.302727686e+07,7594,15588,9276,3459,625020,34049,925,6,0
23910,1540973305288,406932,-1.302799288e+07,7538,15722,9245,3503,624918,34172,894,16,0
23920,1540973316718,407063,-1.302558016e+07,7455,15590,9288,3463,625109,33998,881,12,0
23930,1540973328015,406911,-1.302801107e+07,7477,15626,9388,3626,624879,34137,973,10,1
23940,1540973339673,406885,-1.303112138e+07,7829,15660,9247,3565,624716,34282,987,15,0
23950,1540973351507,406947,-1.303164965e+07,8075,15465,9196,3521,624700,34354,935,11,0
23960,1540973363680,406508,-1.303668655e+07,8438,15540,9247,3422,624346,34673,969,12,0
23970,1540973374648,406667,-1.303399224e+07,8209,15545,9226,3460,624595,34381,1013,11,0
23980,1540973386175,406804,-1.303413131e+07,8281,15612,9066,3449,624569,34463,959,9,0
23990,1540973397639,406600,-1.303559588e+07,8216,15704,9269,3414,624393,34622,974,11,0
24000,1540973410228,406592,-1.303186631e+07,7992,15618,9336,3260,624700,34403,888,9,0
24010,1540973420948,406662,-1.303280207e+07,8010,15513,9420,3447,624585,34450,955,10,0
24020,1540973432318,406849,-1.303187947e+07,7880,15525,9446,3552,624561,34484,946,9,0
24030,1540973443153,406597,-1.303283507e+07,7764,15771,9461,3490,624533,34456,1003,8,0
24040,1540973454337,406628,-1.303530833e+07,8027,15642,9454,3570,624247,34821,924,8,0
24050,1540973465694,406601,-1.303610886e+07,8103,15737,9417,3469,624266,34749,978,7,0
24060,1540973477210,406496,-1.303375951e+07,7925,15704,9429,3464,624471,34542,981,6,0
24070,1540973487813,406557,-1.303317488e+07,8040,15425,9483,3522,624505,34531,953,11,0
24080,1540973499050,406536,-1.303372478e+07,7944,15668,9452,3473,624415,34647,924,14,0
24090,1540973510212,406603,-1.303594655e+07,8016,15646,9554,3570,624153,34915,925,7,0
24100,1540973522299,406533,-1.303387726e+07,7821,15952,9356,3506,624302,34773,913,12,0
24110,1540973533417,406592,-1.303347944e+07,7906,15660,9501,3488,624378,34696,919,7,0
24120,1540973545630,406409,-1.303920227e+07,8354,15626,9495,3551,623982,35025,978,15,0
24130,1540973557374,406476,-1.303846650e+07,8127,15938,9438,3565,623915,35113,961,11,0
24140,1540973568960,406535,-1.303536917e+07,8076,15668,9392,3551,624297,34727,969,6,1
24150,1540973580171,406615,-1.303320702e+07,8046,15574,9305,3512,624572,34430,987,11,0
24160,1540973592231,406478,-1.303849246e+07,8405,15491,9544,3484,624119,34853,1013,15,0
24170,1540973603481,406372,-1.304034146e+07,8368,15958,9310,3457,623931,35057,1000,12,0
24180,1540973615604,406436,-1.303523899e+07,7976,16059,9186,3440,624310,34726,957,7,0
24190,1540973626521,406439,-1.303779821e+07,8246,15734,9400,3492,624100,34939,950,11,0
24200,1540973638467,406549,-1.303830814e+07,8162,15820,9467,3477,624030,35029,926,15,0
24210,1540973650308,406668,-1.303215187e+07,7934,15566,9426,3425,624582,34497,909,12,0
24220,1540973662365,406771,-1.303365968e+07,8059,15581,9328,3514,624518,34501,962,19,0
24230,1540973673552,406680,-1.303438324e+07,8082,15534,9447,3492,624477,34497,1020,6,0
24240,1540973685594,406848,-1.302982222e+07,7739,15552,9451,3446,624809,34209,967,15,0
24250,1540973697408,406974,-1.302790315e+07,7923,15231,9232,3474,625071,34004,919,6,0
24260,1540973708533,406794,-1.302785651e+07,7972,15278,9194,3384,625080,34025,882,13,0
24270,1540973720156,407229,-1.302697240e+07,7946,15114,9272,3415,625138,33989,861,12,0
24280,1540973732129,407264,-1.302860848e+07,8228,14794,9271,3590,625048,34030,913,9,0
24290,1540973743697,407176,-1.302736349e+07,8001,15022,9335,3433,625165,33891,932,12,0
24300,1540973755495,407025,-1.303017236e+07,8051,15288,9310,3424,624870,34196,925,9,0
24310,1540973766086,407056,-1.303120490e+07,8098,15177,9367,3610,624710,34340,938,12,0
24320,1540973777746,407215,-1.302464835e+07,7839,14920,9260,3583,625297,33807,893,3,0
24330,1540973789469,407231,-1.302432446e+07,7730,15091,9134,3601,625354,33747,888,11,0
24340,1540973801092,407193,-1.302867114e+07,7745,15310,9357,3670,624874,34181,934,11,0
24350,1540973812798,406885,-1.302951774e+07,8022,15141,9312,3592,624869,34200,926,5,0
24360,1540973824697,406902,-1.303326088e+07,8294,15059,9447,3591,624559,34502,928,11,0
24370,1540973836732,406815,-1.303336737e+07,8336,15163,9425,3346,624667,34402,925,6,0
24380,1540973848725,406857,-1.303274920e+07,8201,15319,9408,3307,624747,34284,956,13,0
24390,1540973860372,406717,-1.303026080e+07,8231,14955,9489,3296,624984,34069,939,8,0
24400,1540973872481,406727,-1.303269211e+07,8227,15169,9502,3374,624693,34350,949,8,0
24410,1540973883651,406749,-1.302914852e+07,8084,15075,9359,3404,625007,34070,917,6,0
24420,1540973895183,406653,-1.303469485e+07,8439,15183,9392,3396,624576,34449,964,11,0
24430,1540973907139,406738,-1.303432590e+07,8251,15263,9462,3503,624507,34514,972,7,0
24440,1540973918287,406902,-1.302996687e+07,8121,15032,9418,3422,624945,34131,910,14,0
24450,1540973929020,406897,-1.303022512e+07,8020,15187,9382,3472,624895,34161,932,12,0
24460,1540973941016,406569,-1.303199452e+07,8128,15349,9368,3422,624740,34262,989,9,0
24470,1540973952381,406813,-1.303242985e+07,7986,15531,9454,3370,624579,34509,904,8,0
24480,1540973963515,406876,-1.302980897e+07,7869,15389,9541,3296,624845,34228,914,13,0
24490,1540973975867,406990,-1.302895721e+07,7922,15108,9552,3391,624947,34147,892,14,0
24500,1540973987652,406813,-1.302964423e+07,7608,15565,9626,3380,624796,34237,959,8,0
24510,1540973999184,406785,-1.302928542e+07,7778,15450,9415,3429,624879,34181,929,11,0
24520,1540974011083,406792,-1.303314529e+07,7863,15526,9686,3467,624471,34530,985,14,0
24530,1540974021937,406642,-1.303513891e+07,8318,15226,9473,3563,624390,34650,950,10,0
24540,1540974033710,406913,-1.303290192e+07,8129,15261,9422,3578,624573,34469,953,5,0
24550,1540974045111,406647,-1.303458682e+07,8191,15222,9712,3407,624437,34602,953,8,0
24560,1540974056577,406502,-1.303730124e+07,8321,15408,9553,3548,624204,34772,1014,10,0
24570,1540974068270,406733,-1.303158688e+07,8238,15065,9417,3460,624763,34302,927,8,0
24580,1540974080076,406386,-1.303957557e+07,8299,15515,9708,3555,623902,35132,953,13,0
24590,1540974091236,406756,-1.303203497e+07,7948,15115,9644,3728,624565,34447,976,12,0
24600,1540974104166,406613,-1.303548869e+07,8108,15324,9607,3699,624298,34679,1010,13,0
24610,1540974115268,406610,-1.303433753e+07,7885,15558,9822,3387,624329,34702,958,10,1
24620,1540974127086,406671,-1.303386346e+07,8116,15280,9663,3455,624458,34580,952,10,0
24630,1540974138408,406430,-1.303381088e+07,8194,15461,9329,3378,624665,34319,1005,11,0
24640,1540974149677,406167,-1.304231907e+07,8472,15824,9540,3479,623681,35330,982,7,0
24650,1540974160638,406651,-1.303536119e+07,8240,15333,9535,3503,624393,34613,984,10,0
24660,1540974172024,406741,-1.303321789e+07,8097,15446,9394,3441,624595,34444,949,12,0
24670,1540974183324,406828,-1.303266730e+07,8032,15421,9548,3358,624590,34469,933,8,0
24680,1540974195149,406795,-1.303197652e+07,7875,15575,9419,3559,624529,34523,939,9,0
24690,1540974207095,406588,-1.303649835e+07,8096,15756,9457,3471,624237,34762,985,16,0
24700,1540974219210,406655,-1.303654203e+07,8035,15793,9535,3463,624170,34846,972,12,0
24710,1540974231080,406695,-1.302898539e+07,7855,15516,9253,3391,624923,34150,916,11,0
24720,1540974243084,406840,-1.302902454e+07,7762,15536,9407,3315,624964,34066,956,14,0
24730,1540974254276,406844,-1.303230303e+07,8022,15650,9271,3310,624677,34404,908,11,0
24740,1540974265775,406730,-1.303559760e+07,8051,15807,9338,3517,624239,34819,932,10,0
24750,1540974276457,406510,-1.303252623e+07,7995,15574,9328,3434,624582,34511,901,6,0
24760,1540974288601,406813,-1.303348646e+07,7938,15733,9342,3478,624513,34500,971,15,1
24770,1540974299715,406695,-1.303448279e+07,8064,15690,9407,3366,624450,34585,953,12,0
24780,1540974311700,406615,-1.303026113e+07,7737,15866,9188,3361,624762,34336,890,12,0
24790,1540974323136,406599,-1.303393366e+07,7768,15982,9416,3488,624327,34706,953,14,0
24800,1540974334834,406733,-1.303099115e+07,7797,15870,9130,3433,624710,34353,934,3,0
24810,1540974346807,406902,-1.302693662e+07,7589,15583,9283,3452,625055,33994,940,11,0
24820,1540974357870,406915,-1.302980373e+07,7635,15965,9153,3439,624761,34299,927,13,0
24830,1540974368919,406973,-1.302763417e+07,7685,15703,9113,3441,624978,34109,906,7,0
24840,1540974379842,407021,-1.302665758e+07,7728,15569,9119,3312,625170,33940,882,8,0
24850,1540974390370,407036,-1.302779365e+07,7873,15376,9122,3490,625118,33915,956,10,1
24860,1540974402040,406973,-1.302791033e+07,7904,15413,9042,3507,625067,34012,909,12,0
24870,1540974413927,406921,-1.302748362e+07,8119,15211,9090,3262,625235,33856,901,8,0
24880,1540974425029,407081,-1.302506313e+07,7842,15258,9147,3226,625450,33634,909,7,0
24890,1540974436210,406860,-1.302965116e+07,8043,15351,9117,3480,624931,34159,898,12,0
24900,1540974448166,406697,-1.303182879e+07,8223,15467,9085,3427,624733,34340,919,8,0
24910,1540974460214,406948,-1.303055384e+07,7983,15570,9147,3414,624852,34191,948,9,0
24920,1540974472148,406733,-1.303321676e+07,8184,15596,9071,3470,624629,34434,924,13,0
24930,1540974483996,406802,-1.303301874e+07,8102,15552,9164,3539,624595,34463,932,10,0
24940,1540974495789,406833,-1.303021439e+07,8174,15351,9093,3321,624964,34141,887,8,0
24950,1540974507252,406830,-1.303652710e+07,8537,15483,9161,3361,624384,34696,914,6,0
24960,1540974519109,406525,-1.303561253e+07,8632,15267,9076,3396,624637,34369,980,14,0
24970,1540974530724,406627,-1.303763498e+07,8399,15764,9169,3377,624238,34821,935,6,0
24980,1540974541659,406845,-1.303365560e+07,8087,15656,9248,3469,624525,34504,957,14,0
24990,1540974553230,406575,-1.303756659e+07,8488,15772,9156,3275,624267,34787,934,12,0
25000,1540974565659,406599,-1.304016423e+07,8664,15586,9242,3459,624046,34975,961,18,0
25010,1540974577727,406453,-1.304102867e+07,8820,15521,9192,3483,623983,35028,979,10,0
25020,1540974589263,406443,-1.303755864e+07,8387,15848,9132,3354,624290,34716,977,17,0
25030,1540974599513,406626,-1.303466137e+07,7995,15874,9258,3395,624463,34560,969,8,0
25040,1540974611230,406790,-1.303199284e+07,8262,15395,9139,3271,624826,34292,871,11,0
25050,1540974622891,406729,-1.303371908e+07,8157,15746,9135,3350,624552,34523,910,15,0
25060,1540974635226,406896,-1.303215286e+07,7954,15559,9363,3429,624645,34414,932,9,0
25070,1540974647107,406608,-1.303521954e+07,7994,15865,9292,3497,624366,34636,982,16,0
25080,1540974658457,406413,-1.303897227e+07,8161,15954,9372,3584,623925,35093,968,14,0
25090,1540974669534,406633,-1.303491031e+07,8003,15619,9481,3511,624365,34667,957,11,0
25100,1540974681633,406609,-1.303407898e+07,7916,15787,9464,3381,624306,34845,844,5,0
25110,1540974693162,406633,-1.303758835e+07,8134,15753,9491,3526,624089,34926,977,8,0
25120,1540974704883,406523,-1.303606252e+07,8097,15781,9358,3465,624293,34724,972,11,0
25130,1540974716435,406859,-1.303305991e+07,7816,15830,9442,3371,624489,34568,938,5,0
25140,1540974728927,407006,-1.302909607e+07,7691,15594,9364,3420,624834,34272,885,9,0
25150,1540974740416,406901,-1.302928421e+07,7735,15620,9398,3287,624889,34196,901,14,0
25160,1540974752114,407003,-1.302899006e+07,7589,15700,9414,3410,624860,34179,949,12,0
25170,1540974763163,406956,-1.302813275e+07,7405,15794,9439,3438,624831,34272,887,10,0
25180,1540974775189,406731,-1.303224031e+07,7714,15993,9325,3376,624552,34501,934,13,0
25190,1540974786743,406732,-1.303377813e+07,7906,15693,9429,3488,624398,34701,888,13,0
25200,1540974800349,406921,-1.302892115e+07,7579,15701,9320,3529,624804,34272,915,9,0
25210,1540974811692,406896,-1.302750321e+07,7613,15711,9210,3379,625026,34043,923,8,0
25220,1540974823084,406788,-1.302927068e+07,7636,15747,9280,3486,624792,34276,923,9,0
25230,1540974834739,406995,-1.302681641e+07,7605,15500,9243,3547,625031,34055,902,12,0
25240,1540974846244,406895,-1.303006437e+07,7776,15597,9339,3380,624901,34118,970,10,1
25250,1540974857934,406825,-1.302987083e+07,7840,15567,9212,3482,624857,34194,940,9,0
25260,1540974869694,406830,-1.303106904e+07,7877,15449,9428,3502,624708,34338,944,10,0
25270,1540974881468,406717,-1.303299478e+07,7910,15594,9359,3656,624469,34550,974,7,0
25280,1540974892829,406733,-1.303518119e+07,7904,15807,9493,3518,624231,34832,922,14,1
25290,1540974904502,406503,-1.303762130e+07,8208,15678,9478,3542,624101,34904,983,12,0
25300,1540974916301,406408,-1.303833922e+07,8245,15713,9452,3511,624082,34928,977,13,0
25310,1540974928125,406933,-1.302999772e+07,7758,15434,9360,3690,624698,34371,922,9,0
25320,1540974939801,406832,-1.303208445e+07,7773,15774,9412,3405,624580,34489,918,13,0
25330,1540974951687,406763,-1.303376351e+07,7828,15715,9528,3506,624439,34557,992,12,0
25340,1540974963103,406410,-1.303710151e+07,8206,15729,9389,3498,624154,34882,952,12,0
