iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-MB,aggDist-BDAY,aggDist-BYEAR,aggDist-SEX,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4
2920,1545622284033,406658,-1.303090578e+07,7820,15763,9302,3308,624745,34328,916,11,0
2930,1545622295624,406644,-1.303533211e+07,7995,15898,9331,3445,624278,34785,927,10,0
2940,1545622307674,406654,-1.303564982e+07,7936,15970,9345,3548,624177,34860,950,13,0
2950,1545622317487,406771,-1.303509569e+07,7846,15999,9344,3534,624236,34815,939,10,0
2960,1545622329951,406808,-1.302584716e+07,7445,15615,9312,3435,625111,33983,894,12,0
2970,1545622342899,406703,-1.303205501e+07,7744,15815,9476,3348,624570,34485,937,8,0
2980,1545622355768,406452,-1.303492457e+07,7899,15963,9440,3340,624339,34690,961,10,0
2990,1545622368398,406498,-1.303680222e+07,7968,16049,9337,3463,624177,34838,976,9,0
3000,1545622381666,406434,-1.303422776e+07,7823,16039,9281,3437,624411,34607,973,9,0
3010,1545622393912,406609,-1.303215008e+07,7571,16150,9366,3371,624457,34633,905,5,0
3020,1545622406536,406722,-1.303573132e+07,7662,16273,9452,3510,624063,34991,932,14,0
3030,1545622419546,406489,-1.303387416e+07,7550,16332,9389,3385,624332,34689,970,9,0
3040,1545622432573,406496,-1.303294957e+07,7298,16671,9374,3285,624377,34630,981,12,0
3050,1545622445190,406572,-1.303049212e+07,7394,16194,9354,3398,624626,34424,934,16,0
3060,1545622457118,406658,-1.302974248e+07,7450,16016,9434,3291,624753,34308,934,5,0
3070,1545622469609,406633,-1.303198598e+07,7419,16256,9342,3572,624350,34718,925,7,0
3080,1545622481757,406828,-1.302766524e+07,7435,15878,9385,3315,624909,34184,892,15,0
3090,1545622493773,406583,-1.303126890e+07,7536,16179,9238,3432,624582,34458,953,7,0
3100,1545622507392,406797,-1.302991702e+07,7573,16009,9239,3379,624721,34365,907,7,0
3110,1545622520873,406898,-1.302625157e+07,7310,15891,9298,3393,625046,34036,898,20,0
3120,1545622533549,406804,-1.303053989e+07,7561,16017,9276,3379,624736,34308,943,13,0
3130,1545622546272,406436,-1.303280128e+07,7587,16343,9156,3391,624465,34603,922,10,0
3140,1545622559063,406453,-1.303162765e+07,7543,16236,9205,3412,624564,34486,940,10,0
3150,1545622571648,406554,-1.303185799e+07,7596,16037,9354,3446,624530,34519,939,12,0
3160,1545622583949,406586,-1.303486045e+07,7686,16137,9487,3450,624231,34790,967,12,0
3170,1545622596261,406602,-1.303539374e+07,7711,16076,9505,3550,624175,34823,987,15,0
3180,1545622609326,406527,-1.303819291e+07,8121,16088,9263,3466,624078,34927,975,19,1
3190,1545622622662,406391,-1.303788831e+07,8239,15987,9185,3351,624231,34790,965,14,0
3200,1545622636130,406460,-1.303840807e+07,8220,16031,9134,3517,624133,34841,1017,9,0
3210,1545622648667,406621,-1.303469807e+07,8124,15992,9068,3272,624451,34651,889,9,0
3220,1545622660834,406546,-1.303542541e+07,8080,15975,9137,3399,624435,34554,996,15,0
3230,1545622673014,406690,-1.303268296e+07,7825,16076,9065,3399,624592,34466,927,15,0
3240,1545622685626,406638,-1.303441535e+07,7884,16199,9044,3455,624332,34761,900,7,0
3250,1545622697713,406651,-1.303261594e+07,7904,15983,8904,3627,624487,34619,883,11,0
3260,1545622710398,406879,-1.302779741e+07,7739,15721,8961,3541,624931,34183,879,7,0
3270,1545622722559,407098,-1.302410249e+07,7429,15707,9048,3363,625375,33713,902,10,0
3280,1545622735143,407017,-1.302529910e+07,7373,15847,9013,3518,625152,33956,881,11,0
3290,1545622747041,406941,-1.302403325e+07,7316,15935,9025,3303,625326,33785,873,16,0
3300,1545622762041,406710,-1.302902882e+07,7545,16040,9094,3390,624845,34250,896,9,0
3310,1545622774743,406771,-1.303136802e+07,7730,16032,9106,3419,624698,34329,961,12,0
3320,1545622786361,406884,-1.302823495e+07,7637,15732,9229,3364,624989,34067,937,7,0
3330,1545622797887,406840,-1.303073357e+07,7864,15734,9207,3344,624835,34194,958,13,0
3340,1545622810272,406585,-1.303380650e+07,8138,15726,9101,3426,624622,34375,993,10,0
3350,1545622822380,406788,-1.303378296e+07,8129,15709,8979,3576,624514,34587,891,8,0
3360,1545622835537,406565,-1.303497775e+07,8014,15982,9069,3556,624356,34675,961,8,0
3370,1545622848039,406440,-1.303864017e+07,8333,15741,9221,3658,624065,34935,982,18,0
3380,1545622860572,406373,-1.303743681e+07,8166,16112,9125,3367,624250,34735,1010,5,0
3390,1545622873366,406424,-1.303561045e+07,7999,15942,9224,3519,624307,34719,957,17,0
3400,1545622886014,406673,-1.303454152e+07,7959,15962,9179,3474,624388,34665,932,15,0
3410,1545622897585,406713,-1.303554684e+07,7844,16185,9180,3565,624277,34681,1033,9,0
3420,1545622909944,406450,-1.303935247e+07,8285,15985,9242,3476,624019,34986,983,12,0
3430,1545622922873,406503,-1.303757375e+07,8012,16158,9336,3431,624071,34941,968,20,0
3440,1545622935628,406529,-1.303671121e+07,7857,16030,9451,3571,624127,34846,1018,9,0
3450,1545622947804,406598,-1.303667989e+07,7931,16112,9334,3510,624068,34987,935,10,0
3460,1545622960615,406536,-1.303899499e+07,8256,15948,9301,3461,623999,35045,947,9,0
3470,1545622973454,406448,-1.303878995e+07,8251,16014,9244,3403,624061,34976,953,10,0
3480,1545622986310,406512,-1.303610758e+07,7977,16073,9326,3396,624228,34787,970,15,0
3490,1545622997823,406798,-1.303235351e+07,7716,15928,9397,3378,624531,34532,924,13,0
3500,1545623010550,406697,-1.303300714e+07,7903,15827,9313,3368,624534,34533,921,12,0
3510,1545623023350,406646,-1.303383973e+07,7827,15940,9310,3524,624365,34682,940,13,0
3520,1545623036157,406682,-1.303168604e+07,7787,15719,9417,3372,624667,34383,938,12,0
3530,1545623048492,406794,-1.303080544e+07,7881,15545,9436,3294,624762,34326,906,6,0
3540,1545623060340,406744,-1.302958305e+07,7683,15693,9276,3492,624817,34235,935,13,0
3550,1545623072616,406663,-1.303339220e+07,7759,15816,9467,3548,624357,34706,927,10,0
3560,1545623085221,406858,-1.302921629e+07,7456,15745,9523,3527,624708,34345,935,12,0
3570,1545623097995,406964,-1.302936571e+07,7532,15577,9569,3559,624679,34413,900,8,0
3580,1545623109698,407132,-1.302455702e+07,7553,15205,9338,3542,625267,33844,874,14,1
3590,1545623122912,406860,-1.302943965e+07,7698,15512,9499,3422,624823,34231,938,8,0
3600,1545623135843,406826,-1.303249771e+07,8010,15466,9498,3412,624600,34424,966,10,0
3610,1545623148828,406407,-1.304133580e+07,8432,15738,9650,3364,623842,35147,996,15,0
3620,1545623161326,406670,-1.303490646e+07,7816,15824,9521,3581,624259,34751,979,11,0
3630,1545623174153,406726,-1.303270651e+07,7686,15940,9352,3536,624445,34603,945,7,0
3640,1545623186829,406609,-1.303082825e+07,7570,15909,9431,3419,624622,34438,929,11,0
3650,1545623199408,406593,-1.303032410e+07,7299,16173,9415,3513,624546,34519,924,11,0
3660,1545623212366,406542,-1.303485843e+07,7477,16245,9664,3476,624101,34945,945,9,0
3670,1545623224520,406388,-1.303774116e+07,7707,16283,9633,3520,623950,34972,1063,15,0
3680,1545623237304,406280,-1.303794067e+07,7638,16113,9864,3587,623794,35222,972,12,0
3690,1545623249353,406370,-1.303472594e+07,7824,15829,9542,3499,624281,34756,951,12,0
3700,1545623263262,406198,-1.303649130e+07,7803,16043,9656,3425,624056,34972,961,11,0
3710,1545623276181,406476,-1.303417300e+07,7681,15986,9606,3369,624292,34779,924,5,0
3720,1545623289261,406508,-1.303530577e+07,7695,15940,9690,3483,624189,34825,975,11,0
3730,1545623300865,406529,-1.303342022e+07,7608,15815,9758,3480,624291,34765,936,8,0
3740,1545623313055,406603,-1.303041158e+07,7293,16145,9705,3285,624532,34517,942,9,0
3750,1545623324438,406773,-1.303297308e+07,7386,16317,9596,3352,624316,34728,945,11,0
3760,1545623336567,406637,-1.303214479e+07,7773,15551,9628,3500,624510,34533,952,5,0
3770,1545623348730,406676,-1.303510006e+07,7904,15873,9558,3361,624301,34711,979,9,0
3780,1545623361393,406733,-1.303162192e+07,7771,15646,9564,3366,624574,34510,911,5,0
3790,1545623373893,406525,-1.303179412e+07,7556,15730,9709,3537,624456,34573,955,15,1
3800,1545623399831,406605,-1.303050926e+07,7529,15771,9539,3434,624679,34375,940,6,0
3810,1545623411827,406390,-1.303729388e+07,8029,15695,9697,3515,624071,34934,984,10,1
3820,1545623425070,406459,-1.303628234e+07,8040,15690,9511,3549,624235,34749,1007,9,0
3830,1545623437129,406519,-1.303340689e+07,7650,15990,9454,3563,624281,34792,916,11,0
3840,1545623449094,406504,-1.303368778e+07,7651,16062,9436,3517,624355,34636,997,12,0
3850,1545623460737,406857,-1.302766812e+07,7043,16203,9415,3573,624737,34302,951,10,0
3860,1545623473451,406720,-1.303072355e+07,7188,16210,9482,3660,624429,34612,949,10,0
3870,1545623485554,406335,-1.303654277e+07,7452,16575,9554,3488,623942,35052,1001,5,0
3880,1545623498020,406338,-1.303807433e+07,7540,16722,9493,3401,623816,35220,956,8,0
3890,1545623510776,406495,-1.303393312e+07,7323,16368,9703,3402,624198,34816,978,8,0
3900,1545623523605,406284,-1.303884588e+07,7463,16723,9650,3501,623681,35315,990,14,0
3910,1545623536369,406314,-1.303681265e+07,7456,16592,9588,3415,623959,35037,998,6,0
3920,1545623549130,406361,-1.303663829e+07,7476,16616,9498,3445,623946,35080,967,7,0
3930,1545623561726,406336,-1.303514341e+07,7389,16508,9550,3477,624034,35013,948,5,0
3940,1545623574708,406195,-1.303813396e+07,7476,16698,9521,3576,623753,35233,1004,10,0
3950,1545623587481,406186,-1.303677859e+07,7401,16724,9443,3582,623839,35181,971,9,0
3960,1545623600333,406179,-1.303342257e+07,7509,16323,9394,3431,624237,34876,881,5,1
3970,1545623612705,406377,-1.303486220e+07,7537,16287,9500,3519,624113,34943,932,12,0
3980,1545623625946,406713,-1.302836031e+07,7238,16187,9312,3421,624752,34344,898,6,0
3990,1545623638463,406691,-1.303057336e+07,7272,16300,9358,3574,624466,34572,954,8,0
4000,1545623652028,406405,-1.303566698e+07,7597,16099,9593,3744,623980,35023,982,14,1
4010,1545623664399,406201,-1.303977059e+07,7713,16552,9539,3524,623742,35199,1048,11,0
4020,1545623676573,406153,-1.303882617e+07,7808,16318,9624,3411,623871,35105,1016,8,0
4030,1545623689670,406189,-1.303693414e+07,7816,16355,9428,3314,624052,34991,949,8,0
4040,1545623701447,406417,-1.303900822e+07,7980,16068,9584,3561,623850,35125,1007,18,0
4050,1545623714157,406220,-1.304016178e+07,7929,16230,9687,3477,623660,35372,953,15,0
4060,1545623726973,406338,-1.303759639e+07,7981,16049,9470,3424,624088,34910,992,10,0
4070,1545623739605,406306,-1.303699127e+07,7823,16189,9460,3516,623959,35105,925,11,0
4080,1545623752884,406083,-1.304047333e+07,7977,16049,9714,3597,623689,35295,1006,10,0
4090,1545623765258,406340,-1.304044302e+07,8029,16124,9621,3535,623728,35246,1015,11,0
4100,1545623778590,406371,-1.303726860e+07,8027,15933,9408,3516,624061,35005,923,11,0
4110,1545623790530,406632,-1.303211718e+07,7881,15552,9409,3562,624516,34576,896,12,0
4120,1545623803547,406544,-1.303292476e+07,8056,15539,9360,3412,624561,34521,908,10,0
4130,1545623815727,406624,-1.303389251e+07,8085,15307,9423,3706,624415,34657,920,8,0
4140,1545623828687,406860,-1.303104994e+07,8007,15330,9428,3411,624745,34344,901,10,0
4150,1545623841401,406850,-1.303182943e+07,8216,15163,9353,3513,624720,34324,947,9,0
4160,1545623854117,406881,-1.302932139e+07,8103,15259,9173,3374,625092,33915,985,8,0
4170,1545623866690,406555,-1.303869070e+07,8433,15573,9446,3433,624122,34880,989,9,0
4180,1545623879127,406613,-1.303367229e+07,7934,15714,9330,3568,624400,34665,924,11,0
4190,1545623890555,406620,-1.303592193e+07,8168,15687,9425,3321,624378,34653,959,10,0
4200,1545623903083,406685,-1.303329947e+07,7966,15667,9347,3430,624533,34534,923,10,0
4210,1545623915812,406560,-1.303481005e+07,7952,16006,9207,3447,624358,34679,956,7,0
4220,1545623928680,406690,-1.303456876e+07,8000,15951,9148,3498,624358,34700,929,13,0
4230,1545623941560,406846,-1.303131139e+07,7634,15921,9341,3515,624535,34537,910,18,0
4240,1545623954482,406809,-1.302643602e+07,7595,15865,9081,3204,625123,34020,846,11,0
4250,1545623966545,406621,-1.303194304e+07,7619,16069,9319,3425,624473,34632,885,10,0
4260,1545623978209,406733,-1.303317739e+07,7722,16013,9367,3510,624328,34753,898,21,0
4270,1545623990119,407064,-1.302349714e+07,7311,15710,9118,3434,625281,33873,838,8,0
4280,1545624001542,407100,-1.302509563e+07,7301,15808,9241,3409,625112,34026,854,7,1
4290,1545624013425,406741,-1.302982047e+07,7825,15817,9099,3307,624885,34188,921,6,0
4300,1545624027932,406790,-1.302904136e+07,7881,15669,9061,3306,624969,34148,880,3,0
4310,1545624040284,406674,-1.303349732e+07,7943,15871,9191,3490,624474,34575,933,18,0
4320,1545624052690,406756,-1.302944997e+07,7587,15891,9285,3398,624783,34287,916,14,0
4330,1545624064649,406667,-1.303199852e+07,7905,16021,8968,3320,624713,34365,917,5,0
4340,1545624077243,406596,-1.303462501e+07,8043,15901,9240,3337,624413,34670,901,15,1
4350,1545624089272,406580,-1.303492081e+07,8049,15994,9217,3291,624405,34655,925,14,1
4360,1545624101829,406482,-1.303781996e+07,8035,16075,9256,3568,624014,35046,932,8,0
4370,1545624113755,406657,-1.303909727e+07,8131,16068,9310,3564,623939,35060,990,11,0
4380,1545624126665,406599,-1.303389168e+07,7917,16007,9190,3389,624440,34628,921,11,0
4390,1545624138413,406460,-1.303615774e+07,7994,16180,9155,3334,624307,34732,952,9,0
4400,1545624151520,406527,-1.303606849e+07,8074,16190,8988,3412,624279,34785,929,7,0
4410,1545624163867,406160,-1.304101752e+07,8193,16261,9238,3582,623731,35274,985,10,0
4420,1545624175964,406349,-1.303540828e+07,7962,16021,9201,3502,624303,34724,957,16,0
4430,1545624188358,406368,-1.303835087e+07,8079,16086,9281,3548,624018,34978,996,8,0
4440,1545624200650,406615,-1.303943188e+07,8181,16067,9294,3522,623904,35139,946,11,0
4450,1545624213205,406448,-1.303792815e+07,8175,16000,9181,3538,624043,35027,923,7,0
4460,1545624225730,406520,-1.304152137e+07,8171,16046,9500,3658,623661,35318,1006,15,0
4470,1545624238401,406285,-1.304268270e+07,8241,15989,9646,3613,623505,35513,970,12,0
4480,1545624250371,406455,-1.303658185e+07,8136,15709,9398,3480,624220,34848,921,11,0
4490,1545624262469,406543,-1.303397488e+07,8015,15706,9347,3421,624451,34615,928,6,0
4500,1545624276085,406541,-1.303524849e+07,7944,15783,9581,3366,624317,34701,973,9,0
4510,1545624288635,406674,-1.302889046e+07,7781,15547,9386,3231,624948,34169,873,10,0
4520,1545624301010,406931,-1.302788825e+07,7698,15659,9259,3228,625124,33915,954,7,0
4530,1545624313356,406884,-1.302767054e+07,7561,15635,9370,3389,625027,34005,954,14,0
4540,1545624326288,406790,-1.303074474e+07,7870,15581,9312,3468,624742,34297,949,12,0
4550,1545624339217,406693,-1.303137352e+07,7867,15620,9468,3296,624708,34343,939,10,0
4560,1545624353085,406574,-1.303178295e+07,7985,15422,9615,3224,624706,34355,926,13,0
4570,1545624365102,406633,-1.303239739e+07,8015,15554,9366,3328,624726,34294,971,9,0
4580,1545624377242,406772,-1.303474307e+07,8117,15660,9171,3681,624388,34607,993,12,0
4590,1545624389195,406632,-1.303764458e+07,8326,15493,9514,3512,624124,34914,955,7,0
4600,1545624402314,406539,-1.303677064e+07,8313,15620,9321,3455,624253,34800,932,15,0
4610,1545624415408,406596,-1.303571988e+07,8141,15589,9440,3494,624305,34735,951,9,0
4620,1545624428243,406759,-1.303404323e+07,8252,15431,9368,3343,624568,34483,936,13,0
4630,1545624440999,406459,-1.303832447e+07,8524,15465,9486,3280,624238,34778,975,9,0
4640,1545624453949,406718,-1.303350672e+07,8183,15335,9341,3472,624628,34425,935,12,0
4650,1545624466315,406520,-1.303715069e+07,8401,15547,9489,3183,624343,34704,943,10,0
4660,1545624478842,406738,-1.303491749e+07,8301,15359,9485,3262,624576,34452,961,11,0
4670,1545624491763,406837,-1.303202825e+07,8119,15371,9334,3423,624698,34366,927,9,0
4680,1545624504199,407050,-1.302847669e+07,7849,15253,9514,3361,624981,34067,946,6,0
4690,1545624516346,406892,-1.303183141e+07,7945,15425,9461,3486,624647,34402,938,13,0
4700,1545624530288,406837,-1.302888084e+07,7874,15187,9531,3408,624934,34139,920,7,0
4710,1545624541843,406871,-1.303016464e+07,7986,15170,9484,3491,624811,34256,924,9,0
4720,1545624555153,406824,-1.303184372e+07,7936,15455,9316,3584,624669,34385,932,14,0
4730,1545624567885,406786,-1.302838699e+07,7771,15459,9295,3480,624906,34204,869,21,0
4740,1545624580352,406654,-1.303269138e+07,7772,15716,9354,3625,624483,34576,932,9,0
4750,1545624592972,406973,-1.302772048e+07,7566,15465,9596,3383,624913,34179,893,15,0
4760,1545624605565,406791,-1.302943534e+07,7934,15166,9582,3358,624896,34180,912,12,0
4770,1545624618458,406857,-1.302864293e+07,7887,15229,9367,3478,624989,34071,930,10,0
4780,1545624630971,406946,-1.302768479e+07,7938,15113,9397,3357,625099,34003,892,6,0
4790,1545624643776,406861,-1.302666766e+07,8062,14831,9384,3429,625207,33886,901,6,0
4800,1545624657675,406994,-1.302576871e+07,8090,14744,9314,3378,625308,33865,820,7,0
4810,1545624670324,406880,-1.303406408e+07,8275,15094,9574,3511,624528,34502,958,12,0
4820,1545624682363,406766,-1.302951012e+07,8092,15099,9474,3276,624962,34141,891,6,0
4830,1545624694064,406911,-1.302816397e+07,7946,15099,9522,3266,625099,33976,918,7,0
4840,1545624706900,406937,-1.302671564e+07,7884,15062,9381,3404,625193,33891,908,8,0
4850,1545624719326,406792,-1.303145480e+07,8220,15065,9432,3403,624824,34245,918,13,0
4860,1545624732204,406890,-1.302845541e+07,8039,14980,9430,3452,625009,34089,894,8,0
4870,1545624744778,406806,-1.303027843e+07,8023,15114,9532,3411,624905,34117,971,7,0
4880,1545624756911,406994,-1.302820578e+07,7945,15077,9403,3496,625026,34037,927,10,0
4890,1545624769219,406980,-1.303211340e+07,8144,15052,9565,3444,624790,34224,977,9,0
4900,1545624782457,406881,-1.303256350e+07,8021,15296,9558,3470,624640,34383,969,8,0
4910,1545624795154,406787,-1.303149194e+07,7880,15512,9438,3450,624727,34281,977,15,0
4920,1545624808023,407177,-1.302736259e+07,7538,15554,9388,3485,624980,34091,913,16,0
4930,1545624820738,406800,-1.302913949e+07,7615,15510,9473,3547,624817,34236,932,15,0
4940,1545624833666,406785,-1.302947648e+07,7810,15544,9326,3334,624894,34211,882,13,0
4950,1545624845760,406897,-1.302659332e+07,7453,15655,9297,3464,625051,34043,892,14,0
4960,1545624857800,406730,-1.303034673e+07,7567,15761,9509,3403,624701,34367,923,9,0
4970,1545624869953,406674,-1.303055742e+07,7670,15804,9338,3432,624701,34369,915,15,0
4980,1545624881962,406754,-1.303060957e+07,7629,15731,9528,3355,624689,34386,918,7,0
4990,1545624893584,406943,-1.302787046e+07,7491,15818,9332,3360,624944,34119,929,8,0
5000,1545624906990,407005,-1.302556858e+07,7452,15549,9271,3507,625197,33836,958,9,0
5010,1545624919435,406515,-1.303601460e+07,7768,16167,9476,3395,624164,34873,956,7,0
5020,1545624931448,406415,-1.303887826e+07,7844,16381,9485,3436,623823,35218,949,10,0
5030,1545624943162,406782,-1.303361569e+07,7623,16191,9267,3518,624314,34784,891,11,0
5040,1545624954236,406606,-1.303217230e+07,7521,16305,9327,3274,624510,34568,907,15,0
5050,1545624966350,406468,-1.303673898e+07,7780,16389,9353,3334,624113,34925,955,7,0
5060,1545624977999,406508,-1.303424945e+07,7630,16240,9359,3496,624251,34779,964,6,0
5070,1545624990664,406521,-1.303411194e+07,7515,16395,9406,3405,624270,34752,965,13,0
5080,1545625002912,406436,-1.303710999e+07,7754,16314,9478,3429,623995,35047,946,12,0
5090,1545625014807,406694,-1.302979903e+07,7516,16106,9370,3192,624784,34255,954,7,0
5100,1545625028120,406780,-1.302660332e+07,7321,15909,9351,3367,624985,34090,917,8,0
5110,1545625041094,406806,-1.302899741e+07,7492,15955,9258,3438,624844,34181,963,12,0
5120,1545625053614,406644,-1.303078865e+07,7550,15972,9289,3520,624615,34448,928,9,0
5130,1545625066211,406791,-1.303297095e+07,7595,16137,9432,3440,624381,34650,953,16,0
5140,1545625078457,406676,-1.303303133e+07,7717,15884,9393,3578,624418,34606,962,14,0
5150,1545625090866,406540,-1.303334478e+07,7669,16115,9493,3376,624337,34687,962,14,0
5160,1545625103995,406563,-1.303816646e+07,7711,16401,9497,3561,623883,35072,1037,8,0
5170,1545625115155,406662,-1.303323841e+07,7571,16078,9522,3440,624347,34713,922,18,0
5180,1545625128391,406509,-1.303697458e+07,7952,16038,9445,3417,624139,34880,971,10,0
5190,1545625141949,406402,-1.303625861e+07,7837,16193,9342,3460,624153,34873,963,11,0
5200,1545625155041,406679,-1.303309669e+07,7639,16196,9422,3238,624454,34606,932,7,1
5210,1545625167779,406672,-1.303279143e+07,7694,15956,9509,3390,624449,34562,980,9,0
5220,1545625179988,406694,-1.303503402e+07,7905,15790,9463,3567,624310,34666,1013,11,0
5230,1545625192329,406818,-1.303073873e+07,8009,15376,9357,3344,624865,34193,933,9,0
5240,1545625204445,406786,-1.303146492e+07,7943,15562,9291,3498,624696,34326,966,12,0
