iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3000,21956,6648,5411,2956,1455,756,315,130,65,35,8,6,2,0,0,0,0,0,0
3010,21864,6791,5389,2890,1521,728,312,141,62,30,11,3,1,0,0,0,0,0,0
3020,21922,6628,5460,2962,1483,721,346,132,50,24,11,3,0,1,0,0,0,0,0
3030,21858,6708,5528,2924,1441,699,326,148,62,33,13,3,0,0,0,0,0,0,0
3040,21910,6699,5413,2937,1518,683,345,126,65,34,6,4,1,2,0,0,0,0,0
3050,21841,6769,5446,2926,1489,732,277,154,65,28,5,6,5,0,0,0,0,0,0
3060,21829,6877,5309,2976,1460,698,325,162,73,21,11,1,1,0,0,0,0,0,0
3070,21925,6758,5303,2974,1475,714,339,156,54,29,10,5,0,1,0,0,0,0,0
3080,21889,6722,5431,2979,1395,722,356,158,48,30,8,4,1,0,0,0,0,0,0
3090,21899,6704,5446,2939,1439,714,374,130,61,21,7,6,2,1,0,0,0,0,0
3100,21924,6744,5381,2866,1513,695,374,148,66,21,6,5,0,0,0,0,0,0,0
3110,21881,6776,5380,2902,1489,737,341,143,53,26,11,3,1,0,0,0,0,0,0
3120,21940,6608,5469,2979,1493,666,315,173,60,29,8,1,1,1,0,0,0,0,0
3130,21931,6626,5434,3004,1461,728,315,146,63,20,11,2,1,1,0,0,0,0,0
3140,21883,6784,5347,2974,1450,721,318,159,71,21,6,8,1,0,0,0,0,0,0
3150,21898,6720,5342,3066,1450,658,361,149,61,30,6,0,2,0,0,0,0,0,0
3160,21891,6680,5453,3004,1440,684,345,134,72,25,10,4,1,0,0,0,0,0,0
3170,21891,6745,5364,2965,1497,703,341,133,61,29,10,2,2,0,0,0,0,0,0
3180,21861,6791,5321,3046,1433,710,340,144,55,26,11,3,1,1,0,0,0,0,0
3190,21796,6833,5451,2927,1447,708,323,155,68,23,8,3,1,0,0,0,0,0,0
3200,21904,6730,5369,2986,1456,707,322,181,54,19,10,4,1,0,0,0,0,0,0
3210,21932,6633,5495,2942,1469,662,352,145,65,33,7,4,3,0,1,0,0,0,0
3220,21891,6764,5389,2931,1472,711,315,155,69,29,12,4,0,1,0,0,0,0,0
3230,21887,6775,5352,2952,1450,737,351,151,51,22,11,4,0,0,0,0,0,0,0
3240,21866,6753,5401,2970,1438,762,315,143,49,33,9,3,0,1,0,0,0,0,0
3250,21936,6730,5319,2919,1548,747,286,159,59,24,7,5,3,1,0,0,0,0,0
3260,21880,6839,5328,2865,1524,730,332,132,58,35,11,6,3,0,0,0,0,0,0
3270,21835,6836,5337,2998,1470,683,305,172,69,26,8,4,0,0,0,0,0,0,0
3280,21912,6699,5392,2970,1499,698,312,159,59,30,8,3,2,0,0,0,0,0,0
3290,21837,6787,5470,2853,1524,690,351,121,67,21,15,4,1,1,1,0,0,0,0
3300,21969,6747,5247,2982,1488,710,336,153,63,28,12,6,1,1,0,0,0,0,0
3310,21887,6778,5279,3013,1504,722,314,146,70,25,4,1,0,0,0,0,0,0,0
3320,21951,6711,5378,2889,1505,714,335,143,73,25,12,5,2,0,0,0,0,0,0
3330,21856,6850,5369,2857,1476,733,357,149,56,24,11,4,1,0,0,0,0,0,0
3340,21846,6733,5517,2890,1473,701,337,140,63,28,14,1,0,0,0,0,0,0,0
3350,21905,6648,5455,3037,1414,688,346,147,71,19,10,2,1,0,0,0,0,0,0
3360,21912,6677,5500,2911,1431,707,328,170,70,22,10,3,1,1,0,0,0,0,0
3370,21882,6763,5379,2951,1484,673,370,148,49,30,7,5,1,1,0,0,0,0,0
3380,21904,6716,5392,2970,1487,702,318,141,71,23,10,4,4,1,0,0,0,0,0
3390,21931,6575,5508,3020,1450,685,334,125,70,29,10,5,1,0,0,0,0,0,0
3400,21885,6779,5357,2947,1510,662,327,175,61,23,12,3,2,0,0,0,0,0,0
3410,21836,6795,5428,2949,1422,733,333,144,63,25,10,4,0,1,0,0,0,0,0
3420,21838,6781,5387,2971,1503,694,330,139,71,22,3,4,0,0,0,0,0,0,0
3430,21842,6735,5452,2966,1496,692,322,135,65,24,9,1,4,0,0,0,0,0,0
3440,21908,6726,5400,2932,1463,719,355,145,58,20,6,8,2,1,0,0,0,0,0
3450,21846,6782,5411,2958,1461,715,320,147,67,13,15,4,2,2,0,0,0,0,0
3460,21925,6778,5293,2934,1493,727,342,154,60,20,11,3,2,1,0,0,0,0,0
3470,21884,6760,5434,2891,1477,668,357,173,69,17,8,4,1,0,0,0,0,0,0
3480,21870,6795,5373,2918,1487,713,343,145,55,33,3,2,5,1,0,0,0,0,0
3490,21857,6824,5386,2922,1434,732,313,170,59,24,14,7,1,0,0,0,0,0,0
3500,21752,6837,5523,2914,1433,727,315,134,69,25,9,4,1,0,0,0,0,0,0
3510,21796,6908,5371,2881,1501,725,313,126,72,26,15,8,0,1,0,0,0,0,0
3520,21838,6894,5302,2907,1496,734,305,165,56,29,12,4,1,0,0,0,0,0,0
3530,21975,6599,5434,2983,1461,699,331,153,67,24,11,5,0,0,1,0,0,0,0
3540,21903,6685,5466,2911,1532,658,323,157,63,28,9,4,4,0,0,0,0,0,0
3550,21928,6716,5359,2949,1487,724,341,130,63,31,10,5,0,0,0,0,0,0,0
3560,21885,6752,5424,2919,1458,720,319,160,65,22,11,5,2,1,0,0,0,0,0
3570,21929,6712,5379,2966,1474,674,343,151,68,32,9,3,1,1,1,0,0,0,0
3580,21903,6755,5422,2856,1523,683,330,150,75,31,8,4,3,0,0,0,0,0,0
3590,21822,6798,5427,2931,1487,713,323,143,65,21,7,5,1,0,0,0,0,0,0
3600,21857,6845,5339,2901,1483,722,350,147,63,23,10,2,0,1,0,0,0,0,0
3610,21987,6645,5386,2929,1494,707,326,155,65,31,13,3,1,1,0,0,0,0,0
3620,21879,6827,5371,2856,1465,747,322,173,73,18,10,2,0,0,0,0,0,0,0
3630,21838,6849,5348,2922,1503,692,343,152,53,26,11,2,4,0,0,0,0,0,0
3640,21886,6717,5453,2898,1513,702,327,148,52,31,9,5,1,0,1,0,0,0,0
3650,21894,6680,5477,2938,1484,707,303,138,74,37,7,3,1,0,0,0,0,0,0
3660,21893,6752,5352,2967,1513,686,327,151,63,19,11,8,1,0,0,0,0,0,0
3670,21887,6711,5462,2913,1492,685,330,159,68,24,10,1,1,0,0,0,0,0,0
3680,21891,6776,5385,2865,1530,714,321,154,67,28,12,0,0,0,0,0,0,0,0
3690,21847,6770,5412,2937,1514,698,314,155,56,28,10,1,1,0,0,0,0,0,0
3700,21950,6631,5355,3073,1463,714,304,149,65,25,9,1,4,0,0,0,0,0,0
3710,21865,6643,5615,2901,1456,680,326,147,64,25,14,5,1,0,1,0,0,0,0
3720,21828,6749,5484,2902,1530,692,336,126,55,20,13,4,4,0,0,0,0,0,0
3730,21919,6743,5396,2842,1524,735,338,137,72,24,12,0,1,0,0,0,0,0,0
3740,21909,6731,5409,2887,1490,728,362,124,59,28,9,6,0,1,0,0,0,0,0
3750,21893,6718,5454,2913,1472,727,309,136,74,27,12,4,2,2,0,0,0,0,0
3760,21950,6727,5357,2877,1519,739,310,156,58,31,10,5,2,2,0,0,0,0,0
3770,21912,6645,5519,2898,1478,713,324,146,66,32,5,3,2,0,0,0,0,0,0
3780,21921,6692,5418,2919,1515,694,337,149,53,25,10,7,2,1,0,0,0,0,0
3790,21943,6781,5306,2848,1543,722,347,145,67,28,6,5,2,0,0,0,0,0,0
3800,21906,6658,5497,2940,1458,694,337,137,76,27,8,4,0,1,0,0,0,0,0
3810,21842,6795,5423,2917,1485,715,300,164,58,27,10,3,4,0,0,0,0,0,0
3820,21935,6683,5379,2968,1513,675,337,146,59,28,18,1,1,0,0,0,0,0,0
3830,21919,6714,5362,2970,1495,684,350,146,68,26,4,5,0,0,0,0,0,0,0
3840,21945,6688,5486,2809,1470,737,345,150,65,34,11,1,2,0,0,0,0,0,0
3850,21943,6696,5321,3018,1484,705,321,148,63,26,13,2,2,0,1,0,0,0,0
3860,21869,6796,5348,2948,1468,756,303,162,52,28,10,2,0,1,0,0,0,0,0
3870,21784,6830,5441,2973,1410,759,308,145,53,23,7,7,3,0,0,0,0,0,0
3880,21846,6747,5429,3023,1383,767,305,143,60,19,13,6,2,0,0,0,0,0,0
3890,21824,6821,5399,2932,1494,714,309,143,64,24,13,3,3,0,0,0,0,0,0
3900,21879,6805,5322,2958,1443,779,309,144,68,20,12,3,0,0,1,0,0,0,0
3910,21804,6817,5493,2867,1472,706,329,154,58,32,6,3,2,0,0,0,0,0,0
3920,21899,6717,5361,2969,1533,699,331,143,55,25,6,3,1,1,0,0,0,0,0
3930,21922,6713,5387,2983,1407,721,348,164,64,22,6,4,2,0,0,0,0,0,0
3940,21942,6719,5372,2934,1475,699,328,153,67,38,11,4,1,0,0,0,0,0,0
3950,21938,6718,5393,2863,1489,761,329,152,65,24,7,3,1,0,0,0,0,0,0
3960,21948,6770,5300,2878,1541,704,336,156,65,28,13,3,1,0,0,0,0,0,0
3970,21926,6713,5346,2987,1476,712,328,164,44,30,12,5,0,0,0,0,0,0,0
3980,21947,6711,5342,2941,1485,728,337,152,57,34,5,2,1,1,0,0,0,0,0
3990,21866,6823,5358,2890,1458,765,345,144,66,19,2,4,3,0,0,0,0,0,0
4000,21820,6819,5415,2951,1447,716,336,130,64,25,13,4,3,0,0,0,0,0,0
4010,21876,6821,5356,2868,1505,739,321,153,62,28,8,6,0,0,0,0,0,0,0
4020,21913,6784,5351,2859,1529,727,327,140,67,25,9,8,4,0,0,0,0,0,0
4030,21894,6709,5430,2980,1440,699,320,164,74,14,16,3,0,0,0,0,0,0,0
4040,21931,6697,5396,2939,1500,686,317,167,72,26,8,3,0,1,0,0,0,0,0
4050,21927,6719,5336,2971,1499,734,302,147,64,29,10,3,0,2,0,0,0,0,0
4060,21976,6652,5372,2917,1519,720,342,150,61,20,7,5,1,1,0,0,0,0,0
4070,21888,6667,5490,2945,1480,699,330,150,58,20,8,4,4,0,0,0,0,0,0
4080,22034,6503,5478,2906,1527,718,329,144,64,31,5,3,1,0,0,0,0,0,0
4090,21924,6724,5366,2935,1470,766,306,145,66,26,9,3,3,0,0,0,0,0,0
4100,21960,6672,5379,2957,1448,729,335,150,86,16,9,1,1,0,0,0,0,0,0
4110,21870,6779,5326,3019,1492,679,328,153,45,32,15,5,0,0,0,0,0,0,0
4120,21951,6719,5334,2964,1467,679,364,158,72,19,12,4,0,0,0,0,0,0,0
4130,21941,6713,5334,3002,1428,721,349,152,71,16,10,4,1,1,0,0,0,0,0
4140,21865,6764,5411,2929,1505,704,296,160,67,26,12,4,0,0,0,0,0,0,0
4150,21873,6761,5416,2891,1544,676,334,149,45,31,19,3,1,0,0,0,0,0,0
4160,21887,6681,5435,2999,1482,690,309,163,65,23,5,3,1,0,0,0,0,0,0
4170,21848,6815,5347,2950,1510,689,336,148,68,21,7,4,0,0,0,0,0,0,0
4180,21921,6707,5429,2881,1517,692,340,142,70,30,13,0,0,1,0,0,0,0,0
4190,21882,6736,5371,2963,1518,710,322,156,53,20,7,4,1,0,0,0,0,0,0
4200,21932,6660,5385,3019,1447,724,336,146,61,17,10,4,1,1,0,0,0,0,0
4210,21894,6730,5369,2963,1486,739,318,154,57,25,8,0,0,0,0,0,0,0,0
4220,21961,6626,5415,2959,1476,716,351,140,66,21,10,1,1,0,0,0,0,0,0
4230,21848,6801,5391,2935,1475,699,348,144,66,25,10,1,0,0,0,0,0,0,0
4240,21913,6682,5463,2884,1494,737,325,147,57,28,10,2,0,1,0,0,0,0,0
4250,21904,6720,5420,2933,1461,726,334,127,73,24,16,3,2,0,0,0,0,0,0
4260,21960,6786,5290,2853,1503,742,337,166,61,30,12,2,1,0,0,0,0,0,0
4270,21940,6706,5352,2949,1504,700,349,139,59,30,7,6,1,1,0,0,0,0,0
4280,21809,6846,5375,2942,1533,674,317,129,79,22,6,8,3,0,0,0,0,0,0
4290,21822,6756,5464,2958,1475,715,308,156,55,17,12,3,2,0,0,0,0,0,0
4300,21865,6782,5379,2953,1495,701,310,149,62,25,12,9,0,0,0,0,1,0,0
4310,21870,6789,5365,2952,1453,722,339,154,69,21,7,1,1,0,0,0,0,0,0
4320,21846,6775,5422,2924,1534,676,297,163,66,21,14,4,1,0,0,0,0,0,0
4330,21933,6719,5369,2926,1478,739,325,146,63,29,13,2,1,0,0,0,0,0,0
4340,21917,6759,5389,2853,1493,753,325,147,54,39,8,4,2,0,0,0,0,0,0
4350,21867,6795,5375,2940,1483,692,331,150,69,24,10,2,5,0,0,0,0,0,0
4360,21939,6681,5479,2835,1474,731,349,148,68,22,12,4,1,0,0,0,0,0,0
4370,21830,6707,5539,2970,1421,706,301,176,64,16,7,3,2,1,0,0,0,0,0
4380,21873,6816,5300,2972,1472,738,334,146,51,23,8,8,2,0,0,0,0,0,0
4390,21932,6752,5408,2793,1513,767,314,157,63,28,9,5,1,1,0,0,0,0,0
4400,21950,6646,5466,2898,1482,713,321,148,74,31,9,5,0,0,0,0,0,0,0
4410,21891,6758,5357,2984,1468,697,327,151,70,22,14,3,1,0,0,0,0,0,0
4420,22081,6567,5273,3005,1502,722,326,157,67,28,12,2,1,0,0,0,0,0,0
4430,22015,6627,5366,2925,1480,729,327,174,61,20,15,3,0,1,0,0,0,0,0
4440,21908,6733,5329,3023,1477,681,349,135,64,25,15,4,0,0,0,0,0,0,0
4450,21846,6810,5343,2994,1479,676,347,151,59,26,8,4,0,0,0,0,0,0,0
4460,21852,6853,5330,2924,1484,699,354,147,55,28,10,4,1,2,0,0,0,0,0
4470,21832,6838,5345,2984,1462,701,333,138,67,25,13,5,0,0,0,0,0,0,0
4480,21812,6868,5352,2933,1497,713,315,163,52,19,12,4,2,1,0,0,0,0,0
4490,21831,6794,5451,2946,1430,701,341,128,71,35,7,7,1,0,0,0,0,0,0
4500,21802,6889,5406,2889,1446,692,369,146,63,26,10,3,2,0,0,0,0,0,0
4510,21866,6753,5389,3003,1474,677,323,153,60,26,11,7,1,0,0,0,0,0,0
4520,21943,6686,5361,2946,1519,728,316,141,55,27,17,3,1,0,0,0,0,0,0
4530,21909,6724,5404,2909,1534,672,329,159,59,23,12,6,3,0,0,0,0,0,0
4540,21923,6728,5373,2940,1460,727,338,148,68,23,8,5,2,0,0,0,0,0,0
4550,21855,6735,5455,2908,1548,682,312,141,67,30,4,5,1,0,0,0,0,0,0
4560,21843,6830,5437,2810,1511,720,349,139,61,25,14,3,1,0,0,0,0,0,0
4570,21890,6733,5426,2935,1479,683,343,143,63,26,17,5,0,0,0,0,0,0,0
4580,21872,6758,5380,2990,1481,690,325,128,72,28,11,4,2,0,1,1,0,0,0
4590,21866,6765,5396,2936,1496,717,320,150,60,22,9,2,3,1,0,0,0,0,0
4600,21923,6718,5396,2943,1443,720,335,163,59,27,11,4,1,0,0,0,0,0,0
4610,21829,6768,5467,2965,1434,682,351,147,59,28,6,3,4,0,0,0,0,0,0
4620,21932,6750,5236,3075,1428,744,329,156,56,24,10,2,1,0,0,0,0,0,0
4630,21929,6675,5340,3010,1514,732,308,135,63,28,6,3,0,0,0,0,0,0,0
4640,21949,6701,5352,2906,1544,703,353,130,63,30,6,5,1,0,0,0,0,0,0
4650,22027,6634,5315,3000,1421,714,365,164,56,34,10,3,0,0,0,0,0,0,0
4660,21899,6765,5365,2925,1477,741,314,142,74,27,10,2,1,1,0,0,0,0,0
4670,21947,6729,5372,2905,1472,712,334,159,64,26,13,7,2,1,0,0,0,0,0
4680,21881,6750,5435,2887,1503,680,350,153,74,19,6,4,1,0,0,0,0,0,0
4690,21900,6746,5400,2930,1470,689,343,156,65,32,11,0,0,0,1,0,0,0,0
4700,21952,6721,5338,2903,1531,720,308,151,78,29,9,3,0,0,0,0,0,0,0
4710,21985,6746,5320,2848,1463,773,340,159,60,33,10,6,0,0,0,0,0,0,0
4720,21968,6714,5366,2920,1422,747,336,142,83,27,9,5,3,0,0,0,1,0,0
4730,21958,6745,5340,2898,1429,786,339,142,54,31,7,4,6,3,1,0,0,0,0
4740,21996,6631,5389,2935,1459,710,371,145,71,27,8,1,0,0,0,0,0,0,0
4750,21904,6712,5382,2994,1454,716,338,141,60,31,8,2,0,1,0,0,0,0,0
4760,21943,6643,5439,2964,1445,737,324,133,68,31,10,5,1,0,0,0,0,0,0
4770,21948,6660,5380,2946,1531,719,314,150,55,22,10,3,4,1,0,0,0,0,0
4780,21923,6699,5395,2957,1511,669,323,149,66,36,9,2,3,1,0,0,0,0,0
4790,21889,6748,5442,2891,1490,689,327,144,74,29,12,7,0,1,0,0,0,0,0
4800,22033,6577,5416,2889,1500,758,312,135,77,25,14,5,2,0,0,0,0,0,0
4810,21919,6697,5423,2900,1526,690,333,149,64,32,6,3,1,0,0,0,0,0,0
4820,21911,6708,5395,3006,1449,664,332,157,87,21,8,5,0,0,0,0,0,0,0
4830,21929,6689,5390,2957,1494,690,344,156,54,24,9,3,2,2,0,0,0,0,0
4840,21955,6646,5359,3006,1530,680,320,133,66,26,17,3,1,1,0,0,0,0,0
4850,21897,6740,5362,2963,1513,683,329,161,53,28,8,6,0,0,0,0,0,0,0
4860,21861,6784,5373,2956,1473,730,336,126,62,22,12,5,3,0,0,0,0,0,0
4870,21774,6823,5463,2923,1498,722,312,134,58,20,11,3,0,2,0,0,0,0,0
4880,21919,6681,5403,2956,1484,734,348,126,50,21,12,6,2,1,0,0,0,0,0
4890,21925,6730,5372,2912,1472,753,323,161,57,25,9,4,0,0,0,0,0,0,0
4900,21933,6752,5343,2906,1501,700,349,158,58,23,14,2,3,0,1,0,0,0,0
4910,21809,6820,5435,2972,1406,714,329,147,71,32,5,2,1,0,0,0,0,0,0
4920,21787,6849,5459,2880,1489,697,336,146,64,22,7,7,0,0,0,0,0,0,0
4930,21886,6662,5476,3008,1457,665,338,142,72,21,12,3,1,0,0,0,0,0,0
4940,21945,6669,5392,2962,1466,724,343,139,62,26,9,3,3,0,0,0,0,0,0
4950,21889,6752,5359,3030,1416,692,353,136,75,28,7,5,1,0,0,0,0,0,0
4960,22046,6581,5350,2957,1491,725,338,141,66,30,11,5,2,0,0,0,0,0,0
4970,21966,6652,5419,2939,1437,731,346,138,66,32,12,5,0,0,0,0,0,0,0
4980,21950,6698,5368,2910,1512,689,374,149,59,23,5,3,2,1,0,0,0,0,0
4990,21894,6782,5309,2967,1486,732,335,137,59,29,8,4,1,0,0,0,0,0,0
5000,21806,6851,5435,2879,1480,715,328,134,71,31,10,0,2,1,0,0,0,0,0
5010,21807,6763,5499,2937,1489,685,305,150,76,24,3,4,1,0,0,0,0,0,0
5020,21849,6747,5425,2938,1527,705,321,132,60,26,9,3,1,0,0,0,0,0,0
5030,21882,6803,5340,2894,1503,745,338,147,55,24,8,2,1,0,1,0,0,0,0
5040,21903,6656,5505,2916,1485,705,320,143,67,29,8,6,0,0,0,0,0,0,0
5050,21918,6653,5442,2964,1501,684,331,139,73,33,5,0,0,0,0,0,0,0,0
5060,21805,6816,5462,2903,1497,682,329,130,79,24,12,4,0,0,0,0,0,0,0
5070,21965,6749,5307,2864,1518,739,363,136,56,30,10,2,2,1,1,0,0,0,0
5080,21887,6773,5431,2862,1489,712,322,138,78,30,17,4,0,0,0,0,0,0,0
5090,21892,6701,5428,2957,1492,688,338,140,71,30,5,1,0,0,0,0,0,0,0
5100,21874,6717,5420,3008,1424,736,316,152,58,24,10,2,2,0,0,0,0,0,0
5110,21890,6736,5440,2883,1488,733,322,146,61,27,12,4,1,0,0,0,0,0,0
5120,21953,6673,5365,2955,1493,706,359,145,57,26,7,4,0,0,0,0,0,0,0
5130,21925,6737,5364,2941,1462,718,335,155,58,30,13,4,0,0,1,0,0,0,0
5140,21908,6712,5400,2955,1479,714,326,129,76,30,11,3,0,0,0,0,0,0,0
5150,21890,6761,5358,2970,1458,737,314,146,67,28,10,3,1,0,0,0,0,0,0
5160,21990,6625,5331,2973,1544,714,331,128,70,26,7,3,1,0,0,0,0,0,0
5170,21814,6890,5394,2908,1408,718,345,146,78,24,13,4,0,1,0,0,0,0,0
5180,21920,6724,5363,2935,1526,703,333,122,71,23,16,3,3,1,0,0,0,0,0
5190,21895,6710,5461,2938,1436,701,330,160,76,23,10,3,0,0,0,0,0,0,0
5200,21926,6663,5455,2925,1502,671,359,135,63,23,12,7,1,1,0,0,0,0,0
5210,21949,6704,5402,2881,1486,720,324,164,79,17,16,1,0,0,0,0,0,0,0
5220,21972,6690,5396,2869,1505,697,346,151,67,34,7,5,3,1,0,0,0,0,0
5230,21999,6680,5328,2938,1488,720,310,149,72,41,9,6,2,1,0,0,0,0,0
5240,21992,6649,5335,2983,1486,701,338,149,60,32,14,2,1,1,0,0,0,0,0
5250,21967,6720,5356,2877,1470,755,334,161,60,24,15,2,1,0,1,0,0,0,0
5260,21962,6688,5420,2904,1444,706,345,157,69,24,15,4,2,2,0,0,1,0,0
5270,21990,6677,5339,2928,1491,721,333,156,59,31,10,5,0,3,0,0,0,0,0
5280,21869,6823,5296,2995,1456,731,323,149,56,29,10,2,2,0,2,0,0,0,0
5290,21950,6648,5397,2943,1545,709,291,153,65,25,9,4,2,1,1,0,0,0,0
5300,21830,6799,5427,2924,1473,700,344,155,56,24,8,3,0,0,0,0,0,0,0
5310,21874,6780,5396,2905,1521,684,306,166,73,21,11,1,5,0,0,0,0,0,0
5320,21761,6815,5548,2917,1411,750,295,138,55,35,10,3,3,1,1,0,0,0,0
5330,21896,6740,5492,2830,1467,708,356,139,64,21,21,8,0,1,0,0,0,0,0
5340,21886,6717,5418,2972,1478,683,335,154,61,22,14,3,0,0,0,0,0,0,0
5350,21963,6664,5429,2912,1480,666,354,171,52,32,12,7,0,1,0,0,0,0,0
5360,21850,6809,5378,2919,1493,706,349,143,59,22,13,1,0,1,0,0,0,0,0
5370,21987,6703,5294,2945,1510,690,349,159,63,27,7,5,4,0,0,0,0,0,0
5380,21903,6733,5445,2845,1510,701,367,143,54,27,8,4,1,2,0,0,0,0,0
5390,21937,6664,5459,2882,1491,725,329,162,47,35,6,5,1,0,0,0,0,0,0
5400,21835,6784,5416,2969,1458,710,328,141,65,19,10,6,0,2,0,0,0,0,0
5410,21905,6705,5447,2912,1485,695,334,152,73,19,9,4,3,0,0,0,0,0,0
5420,21881,6732,5435,2869,1532,745,316,127,75,19,9,1,2,0,0,0,0,0,0
5430,21924,6681,5408,2945,1516,684,333,145,72,22,8,3,0,1,1,0,0,0,0
5440,21890,6763,5391,2911,1521,650,348,166,66,25,6,5,0,1,0,0,0,0,0
5450,21981,6634,5427,2843,1556,710,346,141,70,24,9,1,1,0,0,0,0,0,0
5460,21838,6808,5376,2935,1514,710,306,159,65,21,8,2,1,0,0,0,0,0,0
5470,21915,6778,5300,2946,1529,691,316,150,71,32,11,4,0,0,0,0,0,0,0
5480,22036,6668,5255,2970,1468,749,322,162,67,28,14,4,0,0,0,0,0,0,0
5490,21989,6669,5332,2957,1472,742,323,146,70,24,10,5,3,0,1,0,0,0,0
5500,21902,6687,5447,2918,1533,690,298,159,72,27,7,1,1,1,0,0,0,0,0
5510,21891,6757,5376,2907,1506,744,327,129,70,24,8,1,2,1,0,0,0,0,0
5520,21840,6798,5375,2973,1471,711,340,138,62,21,9,4,1,0,0,0,0,0,0
5530,21844,6833,5366,2971,1400,743,329,144,72,26,8,6,1,0,0,0,0,0,0
5540,21928,6690,5416,2932,1469,730,321,145,74,23,9,4,1,1,0,0,0,0,0
5550,21891,6755,5412,2896,1517,691,307,168,53,32,12,5,4,0,0,0,0,0,0
5560,21909,6668,5546,2872,1427,731,326,146,68,29,12,7,2,0,0,0,0,0,0
5570,21964,6689,5301,3022,1470,709,321,159,67,25,15,1,0,0,0,0,0,0,0
5580,21870,6797,5410,2882,1464,726,347,135,66,28,12,5,1,0,0,0,0,0,0
5590,21872,6813,5377,2901,1460,724,334,151,65,36,4,4,2,0,0,0,0,0,0
5600,21798,6827,5467,2869,1472,731,351,136,64,20,6,2,0,0,0,0,0,0,0
5610,21882,6757,5409,2943,1458,685,339,171,59,26,10,3,1,0,0,0,0,0,0
5620,21842,6795,5443,2920,1459,697,310,163,68,29,13,3,1,0,0,0,0,0,0
5630,21997,6710,5316,2950,1418,737,328,168,61,37,11,5,3,1,0,1,0,0,0
5640,21840,6834,5270,3040,1508,691,310,151,62,27,7,0,3,0,0,0,0,0,0
5650,21876,6747,5388,3010,1417,709,356,140,55,33,10,0,2,0,0,0,0,0,0
5660,21904,6754,5411,2851,1516,721,327,153,71,18,9,5,2,1,0,0,0,0,0
5670,21902,6768,5331,2930,1523,707,335,154,53,24,12,1,2,1,0,0,0,0,0
5680,21899,6708,5423,2908,1527,692,356,136,60,20,8,4,1,1,0,0,0,0,0
5690,21937,6714,5329,2975,1522,678,326,155,61,28,13,3,2,0,0,0,0,0,0
5700,21870,6806,5308,2996,1476,717,324,140,63,22,16,3,1,1,0,0,0,0,0
5710,21827,6789,5402,2979,1488,709,296,152,60,22,14,3,1,1,0,0,0,0,0
5720,21875,6698,5477,2958,1423,747,319,142,63,36,1,4,0,0,0,0,0,0,0
5730,21900,6746,5388,2921,1509,704,333,118,67,34,19,2,2,0,0,0,0,0,0
5740,21858,6696,5478,2978,1490,678,312,151,64,26,5,5,1,0,0,1,0,0,0
5750,21842,6787,5437,2959,1425,697,335,156,65,19,10,7,3,0,1,0,0,0,0
5760,21896,6738,5376,2932,1506,721,342,134,63,22,9,2,2,0,0,0,0,0,0
5770,21932,6641,5416,2962,1501,746,317,141,46,26,8,6,0,1,0,0,0,0,0
5780,21925,6686,5434,2973,1412,707,333,163,67,31,5,3,2,2,0,0,0,0,0
5790,21934,6722,5364,2969,1435,706,361,137,68,30,14,2,0,0,0,1,0,0,0
5800,21911,6740,5335,3013,1434,732,328,140,64,28,13,4,1,0,0,0,0,0,0
5810,21858,6821,5368,2879,1504,749,313,149,68,21,10,2,1,0,0,0,0,0,0
5820,21911,6687,5429,2946,1493,685,338,148,70,25,9,0,2,0,0,0,0,0,0
5830,21822,6857,5340,2927,1515,711,340,132,62,23,11,3,0,0,0,0,0,0,0
5840,21941,6711,5330,2966,1488,737,327,137,62,30,6,6,2,0,0,0,0,0,0
5850,21840,6756,5471,2930,1458,727,305,152,67,21,9,5,2,0,0,0,0,0,0
5860,21815,6880,5352,2923,1502,681,337,139,69,27,12,5,1,0,0,0,0,0,0
5870,21867,6767,5401,2913,1475,736,360,143,50,20,7,4,0,0,0,0,0,0,0
5880,21887,6687,5497,2889,1492,715,337,145,53,27,9,3,1,1,0,0,0,0,0
5890,21838,6731,5438,2969,1507,726,313,124,62,27,5,2,0,0,1,0,0,0,0
5900,21792,6873,5342,2939,1574,649,332,155,51,20,13,3,0,0,0,0,0,0,0
5910,21898,6651,5469,2921,1550,722,294,148,49,29,7,3,1,1,0,0,0,0,0
5920,21838,6783,5430,2915,1498,717,321,143,56,28,7,5,1,0,1,0,0,0,0
5930,21905,6751,5378,2934,1464,717,332,165,54,28,7,5,2,1,0,0,0,0,0
5940,21863,6784,5423,2880,1478,733,344,135,64,27,6,2,3,0,1,0,0,0,0
5950,21884,6700,5383,3081,1419,696,333,153,62,17,10,3,1,0,0,1,0,0,0
5960,21937,6614,5410,3037,1492,702,308,140,55,35,8,3,2,0,0,0,0,0,0
5970,21834,6786,5425,2909,1539,685,320,138,67,29,7,2,2,0,0,0,0,0,0
5980,21900,6777,5395,2880,1450,720,355,174,59,20,8,4,1,0,0,0,0,0,0
5990,21895,6722,5422,2925,1485,699,342,156,60,29,6,2,0,0,0,0,0,0,0
6000,21879,6742,5354,3029,1446,715,344,137,62,26,6,2,1,0,0,0,0,0,0
6010,21916,6691,5480,2865,1503,671,360,150,68,21,13,3,2,0,0,0,0,0,0
6020,21883,6713,5469,2929,1449,716,336,148,54,29,9,5,1,1,1,0,0,0,0
