iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-IREG,aggDist-SESSO,aggDist-ANASCI,aggDist-STUDIO,aggDist-PAR,aggDist-STACIV,aggDist-PERC,aggDist-CFDIC,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6,recDistortion-7,recDistortion-8
10760,1540812714356,17805,-5.761925438e+05,7559,541,153,332,56,132,322,82,30853,8608,277,5,0,0,0,0,0
10770,1540812718598,17736,-5.752176485e+05,7515,471,114,339,33,142,288,86,31016,8470,253,4,0,0,0,0,0
10780,1540812723689,17890,-5.761708805e+05,7608,503,143,367,53,163,277,87,30847,8596,295,5,0,0,0,0,0
10790,1540812727706,17890,-5.756731407e+05,7426,594,172,326,40,141,319,94,30929,8521,288,5,0,0,0,0,0
10800,1540812734024,17871,-5.760298459e+05,7387,563,155,335,59,148,399,64,30955,8471,312,5,0,0,0,0,0
10810,1540812738426,17876,-5.758625815e+05,7398,555,145,338,71,123,333,95,30982,8466,293,2,0,0,0,0,0
10820,1540812743678,17837,-5.744949242e+05,7396,539,120,346,58,134,237,65,31107,8377,259,0,0,0,0,0,0
10830,1540812747928,17823,-5.746781334e+05,7371,539,130,307,73,117,288,70,31097,8398,247,1,0,0,0,0,0
10840,1540812753179,17853,-5.756147363e+05,7521,533,139,293,53,151,275,97,30964,8498,279,2,0,0,0,0,0
10850,1540812757524,17900,-5.763237718e+05,7712,543,146,268,60,129,302,83,30770,8705,266,2,0,0,0,0,0
10860,1540812762812,17903,-5.757570438e+05,7621,487,160,239,64,135,304,95,30898,8585,260,0,0,0,0,0,0
10870,1540812767026,17859,-5.764274159e+05,7625,517,160,296,61,159,321,72,30845,8591,301,6,0,0,0,0,0
10880,1540812772107,17889,-5.755966273e+05,7539,464,157,321,65,132,310,74,30939,8552,246,6,0,0,0,0,0
10890,1540812776081,17847,-5.764210618e+05,7590,516,136,341,46,146,337,72,30854,8599,285,5,0,0,0,0,0
10900,1540812782459,17815,-5.747123725e+05,7502,462,134,301,64,148,264,78,31026,8486,226,5,0,0,0,0,0
10910,1540812786570,17927,-5.754707073e+05,7436,509,177,309,81,126,305,91,30998,8459,283,3,0,0,0,0,0
10920,1540812791807,17935,-5.745112361e+05,7409,481,160,285,69,118,301,75,31117,8359,262,5,0,0,0,0,0
10930,1540812796006,17811,-5.750588293e+05,7535,536,141,290,60,92,335,71,30962,8504,275,2,0,0,0,0,0
10940,1540812801037,17908,-5.760979965e+05,7738,507,131,280,68,142,304,58,30800,8664,273,6,0,0,0,0,0
10950,1540812805223,17842,-5.762045346e+05,7627,514,142,274,45,120,343,113,30856,8599,285,3,0,0,0,0,0
10960,1540812810451,17926,-5.751906454e+05,7537,456,165,318,39,123,285,77,31011,8465,266,1,0,0,0,0,0
10970,1540812814612,17853,-5.750925580e+05,7462,458,152,277,54,130,313,90,31084,8387,267,5,0,0,0,0,0
10980,1540812819643,17868,-5.748865998e+05,7333,492,156,334,47,157,339,71,31107,8346,287,3,0,0,0,0,0
10990,1540812823624,17940,-5.747648600e+05,7268,511,152,317,62,128,343,76,31200,8231,310,2,0,0,0,0,0
11000,1540812829648,17828,-5.737006300e+05,7274,454,137,322,75,115,331,59,31267,8190,281,5,0,0,0,0,0
11010,1540812833721,17790,-5.749202417e+05,7308,532,132,306,65,140,354,88,31112,8341,286,4,0,0,0,0,0
11020,1540812838960,17870,-5.751434810e+05,7376,496,123,306,69,129,375,74,31045,8450,246,2,0,0,0,0,0
11030,1540812843216,17882,-5.742199722e+05,7219,518,105,321,53,139,336,82,31252,8212,276,3,0,0,0,0,0
11040,1540812848348,17943,-5.748858119e+05,7368,572,121,344,59,127,262,81,31098,8360,281,4,0,0,0,0,0
11050,1540812852409,17909,-5.742918639e+05,7333,465,155,365,44,100,282,60,31176,8332,233,2,0,0,0,0,0
11060,1540812857660,17910,-5.746571690e+05,7292,548,173,318,47,119,235,77,31205,8267,271,0,0,0,0,0,0
11070,1540812861815,17862,-5.747430442e+05,7499,518,154,277,52,96,255,68,31068,8431,244,0,0,0,0,0,0
11080,1540812866872,17912,-5.747673835e+05,7339,507,161,339,44,110,297,109,31103,8378,258,4,0,0,0,0,0
11090,1540812870843,17858,-5.750761721e+05,7502,466,163,313,45,121,301,86,31031,8433,273,6,0,0,0,0,0
11100,1540812877175,17864,-5.750027644e+05,7402,494,193,312,48,122,286,76,31071,8414,255,3,0,0,0,0,0
11110,1540812881287,17840,-5.753936283e+05,7421,550,173,351,45,131,236,76,31024,8456,262,1,0,0,0,0,0
11120,1540812886618,17854,-5.752834084e+05,7501,487,150,331,55,100,323,65,30998,8483,257,5,0,0,0,0,0
11130,1540812890991,17855,-5.755618034e+05,7344,550,141,371,56,140,336,70,31044,8392,305,2,0,0,0,0,0
11140,1540812896087,17868,-5.753451387e+05,7441,486,156,314,63,119,325,81,31017,8470,253,3,0,0,0,0,0
11150,1540812900273,17791,-5.760216794e+05,7528,515,160,303,67,148,331,84,30867,8618,256,2,0,0,0,0,0
11160,1540812905867,17903,-5.754802030e+05,7437,485,171,290,60,180,332,74,31024,8417,294,8,0,0,0,0,0
11170,1540812910386,17763,-5.755442786e+05,7589,545,130,303,52,175,329,51,30858,8600,281,4,0,0,0,0,0
11180,1540812915477,17867,-5.757018035e+05,7515,604,135,305,60,136,276,95,30918,8532,285,8,0,0,0,0,0
11190,1540812919462,17830,-5.756461406e+05,7407,643,157,333,48,111,277,63,30991,8468,281,3,0,0,0,0,0
11200,1540812925685,17824,-5.748209563e+05,7398,575,129,320,47,98,272,75,31086,8403,251,3,0,0,0,0,0
11210,1540812929836,17742,-5.753356068e+05,7482,505,155,289,60,152,294,69,31009,8466,264,4,0,0,0,0,0
11220,1540812935071,17711,-5.769807749e+05,7668,535,152,279,85,168,356,95,30711,8730,298,4,0,0,0,0,0
11230,1540812939356,17888,-5.756105256e+05,7532,566,154,285,67,131,307,68,30910,8558,273,2,0,0,0,0,0
11240,1540812944043,17814,-5.760255077e+05,7729,548,117,300,59,117,296,65,30807,8647,283,6,0,0,0,0,0
11250,1540812948186,17823,-5.768586550e+05,7794,622,147,314,54,115,303,63,30652,8775,311,5,0,0,0,0,0
11260,1540812953398,17859,-5.765997441e+05,7646,601,133,310,52,117,321,62,30816,8615,309,3,0,0,0,0,0
11270,1540812957837,17838,-5.759226141e+05,7549,650,150,308,56,136,266,75,30879,8545,312,7,0,0,0,0,0
11280,1540812962901,17738,-5.758315909e+05,7577,560,158,300,56,129,297,89,30873,8575,294,1,0,0,0,0,0
11290,1540812966902,17839,-5.763864961e+05,7642,579,154,301,48,120,281,81,30807,8667,268,1,0,0,0,0,0
11300,1540812973159,17924,-5.760117037e+05,7549,561,157,351,58,134,260,75,30882,8583,272,6,0,0,0,0,0
11310,1540812977458,17852,-5.755730968e+05,7459,566,176,338,51,117,254,76,30992,8468,280,3,0,0,0,0,0
11320,1540812982666,17896,-5.743498901e+05,7343,556,136,289,52,145,262,84,31151,8319,271,2,0,0,0,0,0
11330,1540812986958,17834,-5.752308562e+05,7446,537,147,337,44,142,285,63,31012,8468,256,7,0,0,0,0,0
11340,1540812992110,17873,-5.752200014e+05,7346,555,162,318,48,126,295,84,31087,8384,266,6,0,0,0,0,0
11350,1540812996275,17859,-5.745934378e+05,7356,515,138,308,65,114,279,70,31163,8318,259,3,0,0,0,0,0
11360,1540813001536,17829,-5.754634600e+05,7578,533,123,275,64,155,276,81,30953,8503,279,8,0,0,0,0,0
11370,1540813005742,17848,-5.750627172e+05,7601,534,111,288,56,142,243,85,30958,8513,269,3,0,0,0,0,0
11380,1540813010795,17904,-5.754056800e+05,7666,553,95,313,63,131,243,71,30885,8586,267,5,0,0,0,0,0
11390,1540813014772,17793,-5.750928597e+05,7571,483,126,309,56,124,260,88,31002,8469,268,4,0,0,0,0,0
11400,1540813020728,17793,-5.757070932e+05,7558,508,112,399,62,113,305,82,30893,8566,279,5,0,0,0,0,0
11410,1540813024847,17829,-5.770870093e+05,7618,547,162,335,52,207,275,89,30762,8683,293,4,1,0,0,0,0
11420,1540813030144,17884,-5.764006990e+05,7523,593,171,321,35,172,262,107,30887,8534,316,6,0,0,0,0,0
11430,1540813034435,17844,-5.745441467e+05,7380,500,139,264,63,126,299,94,31129,8367,243,4,0,0,0,0,0
11440,1540813039478,17847,-5.749214004e+05,7382,525,159,281,50,140,277,88,31138,8312,289,4,0,0,0,0,0
11450,1540813043625,17888,-5.751155541e+05,7422,553,149,324,44,133,269,88,31046,8416,277,4,0,0,0,0,0
11460,1540813048935,17915,-5.741160303e+05,7344,517,152,296,59,110,266,77,31184,8301,254,4,0,0,0,0,0
11470,1540813053244,17891,-5.748650797e+05,7443,509,147,292,56,118,307,78,31049,8441,250,3,0,0,0,0,0
11480,1540813058374,17832,-5.760811752e+05,7603,584,142,260,41,128,316,95,30885,8551,303,4,0,0,0,0,0
11490,1540813062405,17798,-5.753506706e+05,7526,572,158,225,56,135,265,88,31027,8416,291,9,0,0,0,0,0
11500,1540813068796,17850,-5.760573522e+05,7542,554,169,296,56,140,294,88,30904,8542,294,3,0,0,0,0,0
11510,1540813072878,17858,-5.754594842e+05,7509,558,151,273,62,106,320,100,30952,8509,276,6,0,0,0,0,0
11520,1540813078099,17818,-5.760787810e+05,7621,521,176,262,46,117,358,87,30848,8606,285,4,0,0,0,0,0
11530,1540813082362,17777,-5.746876137e+05,7413,455,164,299,50,134,318,83,31085,8404,250,4,0,0,0,0,0
11540,1540813087398,17686,-5.751868722e+05,7615,496,144,289,42,111,314,95,30910,8567,259,7,0,0,0,0,0
11550,1540813091600,17838,-5.748358825e+05,7529,429,151,294,59,129,282,95,31027,8467,246,3,0,0,0,0,0
11560,1540813096830,17937,-5.747859544e+05,7444,514,115,291,56,123,301,70,31074,8428,237,4,0,0,0,0,0
11570,1540813100956,17851,-5.751509604e+05,7488,464,130,306,51,112,322,103,31037,8439,264,3,0,0,0,0,0
11580,1540813105995,17894,-5.757607265e+05,7597,529,105,293,50,148,364,84,30869,8580,292,2,0,0,0,0,0
11590,1540813109974,17867,-5.761543908e+05,7646,486,115,324,58,150,334,84,30817,8660,261,5,0,0,0,0,0
11600,1540813116274,17878,-5.757002286e+05,7597,507,118,258,66,124,349,82,30901,8587,251,4,0,0,0,0,0
11610,1540813120384,17844,-5.752829312e+05,7591,522,154,273,38,138,267,85,30949,8526,262,6,0,0,0,0,0
11620,1540813125650,17867,-5.751528136e+05,7455,490,166,303,45,126,318,76,31051,8407,283,2,0,0,0,0,0
11630,1540813129940,17817,-5.748251932e+05,7435,514,137,289,58,137,319,76,31032,8461,246,4,0,0,0,0,0
11640,1540813135146,17817,-5.748460275e+05,7557,492,130,292,36,137,285,85,31005,8466,268,4,0,0,0,0,0
11650,1540813139240,17831,-5.759658176e+05,7594,462,134,347,53,113,329,78,30875,8630,234,4,0,0,0,0,0
11660,1540813144429,17864,-5.750252324e+05,7465,473,166,302,72,93,259,91,31043,8479,221,0,0,0,0,0,0
11670,1540813148608,17828,-5.748756450e+05,7477,492,134,288,70,114,284,71,31086,8386,269,2,0,0,0,0,0
11680,1540813153683,17807,-5.752593926e+05,7578,459,155,274,62,109,290,96,30977,8512,251,3,0,0,0,0,0
11690,1540813157660,17834,-5.755814609e+05,7700,404,155,263,60,120,353,84,30850,8649,242,2,0,0,0,0,0
11700,1540813163693,17866,-5.749125550e+05,7568,431,153,311,56,128,278,72,31016,8461,262,4,0,0,0,0,0
11710,1540813167873,17893,-5.758088813e+05,7541,525,154,275,86,157,304,82,30927,8515,294,7,0,0,0,0,0
11720,1540813173163,17765,-5.760045418e+05,7651,498,154,276,53,140,286,92,30882,8576,281,4,0,0,0,0,0
11730,1540813177422,17877,-5.753688864e+05,7523,432,148,331,70,131,274,85,31024,8448,267,4,0,0,0,0,0
11740,1540813182117,17897,-5.743728216e+05,7324,416,125,370,64,126,319,73,31177,8319,243,4,0,0,0,0,0
11750,1540813186289,17892,-5.744859547e+05,7517,395,128,321,56,131,259,79,31110,8385,243,5,0,0,0,0,0
11760,1540813191649,17890,-5.744292593e+05,7416,456,131,263,47,139,296,69,31192,8292,252,7,0,0,0,0,0
11770,1540813195843,17846,-5.754899223e+05,7713,458,121,281,52,141,278,85,30889,8581,271,2,0,0,0,0,0
11780,1540813200544,17752,-5.762394580e+05,7757,421,138,291,56,148,316,94,30778,8712,250,3,0,0,0,0,0
11790,1540813204554,17800,-5.741347492e+05,7387,453,116,320,55,131,252,91,31186,8310,246,1,0,0,0,0,0
11800,1540813210898,17887,-5.740471316e+05,7386,498,124,290,52,149,251,90,31159,8331,250,3,0,0,0,0,0
11810,1540813215075,17811,-5.739116996e+05,7363,495,136,277,70,149,174,106,31235,8247,260,1,0,0,0,0,0
11820,1540813220359,17838,-5.746079748e+05,7517,464,132,288,55,139,235,79,31065,8449,227,2,0,0,0,0,0
11830,1540813224630,17871,-5.748410510e+05,7505,445,121,294,56,156,284,74,31063,8429,247,4,0,0,0,0,0
11840,1540813229962,17851,-5.753224651e+05,7468,516,146,329,54,145,267,97,31006,8456,277,4,0,0,0,0,0
11850,1540813234058,17775,-5.750824167e+05,7394,525,134,309,58,167,296,63,31087,8368,286,2,0,0,0,0,0
11860,1540813239393,17908,-5.750948549e+05,7464,498,144,253,59,143,276,90,31091,8381,267,4,0,0,0,0,0
11870,1540813243604,17831,-5.753071750e+05,7411,510,188,286,53,152,323,82,31031,8421,289,2,0,0,0,0,0
11880,1540813248983,17907,-5.743614215e+05,7403,461,134,281,57,174,301,76,31109,8385,245,4,0,0,0,0,0
11890,1540813253279,17904,-5.737149455e+05,7092,485,131,298,68,183,300,82,31371,8107,263,2,0,0,0,0,0
11900,1540813259726,17899,-5.741910823e+05,7254,490,139,286,59,176,289,81,31220,8275,245,3,0,0,0,0,0
11910,1540813263854,17753,-5.754241955e+05,7415,523,157,325,59,154,313,89,31000,8453,288,2,0,0,0,0,0
11920,1540813269073,17893,-5.752397290e+05,7449,508,117,326,50,141,308,93,31026,8447,265,5,0,0,0,0,0
11930,1540813273401,17869,-5.754443371e+05,7520,512,137,277,52,117,337,64,31000,8473,267,3,0,0,0,0,0
11940,1540813278447,17810,-5.758401038e+05,7633,508,130,268,64,157,324,71,30850,8633,258,2,0,0,0,0,0
11950,1540813282678,17813,-5.752601229e+05,7618,526,105,269,64,166,285,54,30929,8543,269,2,0,0,0,0,0
11960,1540813287998,17844,-5.757646665e+05,7569,565,105,294,68,153,302,88,30918,8508,315,2,0,0,0,0,0
11970,1540813292160,17919,-5.761484137e+05,7598,561,150,266,63,149,347,61,30852,8595,288,8,0,0,0,0,0
11980,1540813296913,18001,-5.752123784e+05,7477,482,139,280,72,140,350,66,31014,8456,270,2,1,0,0,0,0
11990,1540813300953,17815,-5.758545923e+05,7582,485,154,283,52,141,288,85,30956,8509,273,5,0,0,0,0,0
12000,1540813307358,17748,-5.757639382e+05,7744,488,137,259,51,133,316,93,30800,8670,268,5,0,0,0,0,0
12010,1540813311513,17887,-5.756818960e+05,7643,458,160,257,52,97,330,68,30908,8605,230,0,0,0,0,0,0
12020,1540813316774,17878,-5.748689705e+05,7592,466,125,262,40,129,291,73,31038,8434,269,2,0,0,0,0,0
12030,1540813321092,17853,-5.759195020e+05,7695,517,141,258,44,122,286,63,30889,8586,264,4,0,0,0,0,0
12040,1540813326171,17765,-5.753734156e+05,7539,514,120,271,54,117,365,84,30951,8523,266,3,0,0,0,0,0
12050,1540813330379,17774,-5.759303289e+05,7537,520,150,283,41,164,321,94,30947,8485,308,3,0,0,0,0,0
12060,1540813335592,17853,-5.748813279e+05,7502,494,122,315,66,121,266,88,31050,8418,269,6,0,0,0,0,0
12070,1540813339798,17850,-5.756649644e+05,7329,602,135,311,73,177,327,63,31024,8426,288,5,0,0,0,0,0
12080,1540813344829,17838,-5.753586769e+05,7352,536,145,371,56,147,263,94,31056,8414,269,4,0,0,0,0,0
12090,1540813348824,17855,-5.752708938e+05,7456,539,137,316,64,120,296,68,31034,8428,275,6,0,0,0,0,0
12100,1540813355272,17841,-5.758708850e+05,7482,547,152,367,34,144,317,73,30935,8504,300,4,0,0,0,0,0
12110,1540813359386,17854,-5.756986710e+05,7631,546,124,266,53,118,328,87,30871,8592,279,1,0,0,0,0,0
12120,1540813364665,17946,-5.750892089e+05,7547,519,141,300,55,104,267,70,31004,8479,256,4,0,0,0,0,0
12130,1540813368887,17924,-5.745008978e+05,7410,522,150,257,70,115,272,96,31097,8402,242,2,0,0,0,0,0
12140,1540813373952,17851,-5.752562456e+05,7560,585,126,277,49,120,280,84,30933,8543,263,4,0,0,0,0,0
12150,1540813378192,17945,-5.752256493e+05,7711,531,121,280,64,118,217,71,30880,8616,244,3,0,0,0,0,0
12160,1540813383411,17874,-5.763742034e+05,7721,522,146,334,69,129,243,89,30791,8653,297,2,0,0,0,0,0
12170,1540813387573,17821,-5.759348863e+05,7614,558,133,319,46,113,279,109,30869,8582,288,3,1,0,0,0,0
12180,1540813392665,17929,-5.756732067e+05,7616,549,132,293,51,111,270,60,30914,8578,249,2,0,0,0,0,0
12190,1540813396643,17834,-5.755534619e+05,7498,529,158,316,52,121,257,82,31014,8451,272,6,0,0,0,0,0
12200,1540813403014,17931,-5.748998701e+05,7501,521,127,298,47,141,241,91,31051,8418,273,1,0,0,0,0,0
12210,1540813407226,17903,-5.756883069e+05,7591,554,142,297,68,144,257,72,30885,8593,263,2,0,0,0,0,0
12220,1540813412659,17831,-5.752306955e+05,7532,528,175,275,47,155,245,87,30981,8488,266,8,0,0,0,0,0
12230,1540813416941,17814,-5.749979697e+05,7479,516,160,255,54,161,277,63,31050,8424,266,3,0,0,0,0,0
12240,1540813422026,17821,-5.763927546e+05,7583,529,156,328,48,156,308,94,30830,8631,275,7,0,0,0,0,0
12250,1540813426179,17842,-5.744952812e+05,7335,517,135,309,49,110,298,63,31209,8254,278,2,0,0,0,0,0
12260,1540813431438,17785,-5.755147252e+05,7580,500,149,300,48,128,298,66,30933,8553,255,2,0,0,0,0,0
12270,1540813435614,17820,-5.746515394e+05,7447,511,151,240,58,116,245,78,31146,8352,241,4,0,0,0,0,0
12280,1540813440799,17834,-5.746506994e+05,7475,554,129,242,50,143,275,99,31035,8453,251,4,0,0,0,0,0
12290,1540813444797,17910,-5.748650471e+05,7331,558,153,279,56,143,326,73,31112,8347,280,4,0,0,0,0,0
12300,1540813451161,17932,-5.750828859e+05,7445,525,120,306,51,144,340,83,31041,8393,306,3,0,0,0,0,0
12310,1540813455278,17949,-5.754972310e+05,7375,512,147,318,60,139,337,92,31026,8459,253,5,0,0,0,0,0
12320,1540813460543,17832,-5.754806978e+05,7589,475,128,278,46,136,297,91,30973,8502,266,2,0,0,0,0,0
12330,1540813464892,17872,-5.763144459e+05,7698,496,129,294,49,186,291,78,30797,8675,267,4,0,0,0,0,0
12340,1540813470018,17859,-5.760741235e+05,7652,499,130,303,64,133,273,102,30851,8629,262,1,0,0,0,0,0
12350,1540813474203,17873,-5.766353481e+05,7685,533,151,343,58,130,288,75,30782,8661,298,2,0,0,0,0,0
12360,1540813479455,17899,-5.766088138e+05,7603,558,140,374,41,134,318,63,30819,8621,299,4,0,0,0,0,0
12370,1540813483633,17854,-5.759305739e+05,7622,477,121,336,43,161,361,77,30835,8624,278,6,0,0,0,0,0
12380,1540813488332,17812,-5.762308549e+05,7588,489,136,348,66,158,348,83,30838,8598,303,4,0,0,0,0,0
12390,1540813492309,17886,-5.757912340e+05,7481,505,133,350,71,149,347,68,30943,8500,296,4,0,0,0,0,0
12400,1540813498595,17821,-5.757764284e+05,7485,647,162,289,66,139,275,70,30901,8555,283,4,0,0,0,0,0
12410,1540813502799,17735,-5.772262832e+05,7706,601,149,317,58,121,365,88,30661,8765,311,6,0,0,0,0,0
12420,1540813507667,17902,-5.754353438e+05,7443,573,148,287,66,126,302,65,31018,8449,267,9,0,0,0,0,0
12430,1540813511952,17849,-5.760969503e+05,7586,579,158,281,43,134,317,73,30886,8548,304,5,0,0,0,0,0
12440,1540813517064,17824,-5.753868444e+05,7575,603,117,260,49,137,236,90,30955,8510,277,1,0,0,0,0,0
12450,1540813521311,17837,-5.751779240e+05,7508,573,134,267,50,137,282,89,30959,8535,242,7,0,0,0,0,0
12460,1540813526626,17831,-5.757092232e+05,7450,594,149,320,64,128,318,81,30940,8506,293,4,0,0,0,0,0
12470,1540813530800,17910,-5.755258625e+05,7317,562,161,322,59,122,375,67,31069,8365,307,2,0,0,0,0,0
12480,1540813535888,17888,-5.744657364e+05,7327,536,141,276,57,143,310,70,31158,8312,271,2,0,0,0,0,0
12490,1540813539845,17966,-5.743912479e+05,7200,594,155,312,40,139,282,81,31241,8204,295,3,0,0,0,0,0
12500,1540813545880,17929,-5.744915744e+05,7388,571,132,266,44,111,302,73,31134,8334,272,3,0,0,0,0,0
12510,1540813550057,17892,-5.756962193e+05,7396,561,140,305,43,138,311,88,31031,8446,262,4,0,0,0,0,0
12520,1540813555281,17945,-5.752503948e+05,7412,584,110,324,46,135,301,84,31055,8384,300,4,0,0,0,0,0
12530,1540813559718,17983,-5.750899257e+05,7423,547,123,336,47,125,287,80,31026,8468,247,2,0,0,0,0,0
12540,1540813564813,17852,-5.760051751e+05,7574,575,137,287,46,147,346,96,30833,8615,292,3,0,0,0,0,0
12550,1540813569247,17830,-5.766023280e+05,7731,630,136,283,50,123,312,84,30696,8746,300,1,0,0,0,0,0
12560,1540813574546,17817,-5.767228484e+05,7613,591,134,322,44,144,346,75,30823,8579,333,8,0,0,0,0,0
12570,1540813578743,17893,-5.761468985e+05,7576,577,134,318,62,161,320,81,30826,8607,308,2,0,0,0,0,0
12580,1540813583859,17873,-5.761154417e+05,7488,543,143,320,57,163,311,86,30919,8541,279,4,0,0,0,0,0
12590,1540813587864,17794,-5.755883850e+05,7469,549,139,289,61,166,331,57,30964,8502,272,5,0,0,0,0,0
12600,1540813594232,17887,-5.750546942e+05,7329,570,143,300,30,187,315,84,31061,8408,272,2,0,0,0,0,0
12610,1540813598346,17911,-5.751502831e+05,7342,578,149,305,53,177,243,71,31131,8310,298,4,0,0,0,0,0
12620,1540813603677,17898,-5.765448425e+05,7443,633,163,286,73,145,306,93,30883,8581,276,3,0,0,0,0,0
12630,1540813608862,17897,-5.763413775e+05,7357,652,182,301,50,166,302,80,30939,8520,282,2,0,0,0,0,0
12640,1540813613951,17856,-5.756043260e+05,7283,670,193,288,63,152,289,97,31021,8420,291,11,0,0,0,0,0
12650,1540813618112,17872,-5.755495488e+05,7374,662,154,257,55,132,318,71,31005,8457,277,4,0,0,0,0,0
12660,1540813623310,17885,-5.758027113e+05,7385,641,173,273,61,142,308,91,30963,8487,292,1,0,0,0,0,0
12670,1540813627471,17823,-5.763462455e+05,7378,687,183,265,65,157,317,81,30931,8492,319,1,0,0,0,0,0
12680,1540813632502,17747,-5.753649600e+05,7370,567,178,282,54,185,260,86,31049,8410,280,4,0,0,0,0,0
12690,1540813636459,17926,-5.758406021e+05,7416,611,181,276,57,166,327,75,30916,8550,272,5,0,0,0,0,0
12700,1540813642921,17837,-5.754720378e+05,7346,559,199,277,66,143,345,71,31058,8368,313,4,0,0,0,0,0
12710,1540813647002,17789,-5.750196573e+05,7311,574,166,286,57,150,338,82,31070,8387,281,5,0,0,0,0,0
12720,1540813652257,17835,-5.744136417e+05,7241,580,151,256,62,131,349,59,31188,8286,264,5,0,0,0,0,0
12730,1540813656532,17850,-5.749810242e+05,7307,552,168,263,54,183,343,70,31098,8357,281,7,0,0,0,0,0
12740,1540813661562,17854,-5.758801515e+05,7509,592,130,264,58,202,321,68,30933,8478,330,2,0,0,0,0,0
12750,1540813665712,17852,-5.759931693e+05,7432,619,138,252,60,165,317,90,30955,8507,277,4,0,0,0,0,0
12760,1540813670924,17807,-5.752947798e+05,7397,542,141,256,60,185,348,68,31028,8433,282,0,0,0,0,0,0
12770,1540813675078,17834,-5.752149374e+05,7493,498,157,268,63,167,330,58,31010,8434,297,2,0,0,0,0,0
12780,1540813680377,17855,-5.755472974e+05,7454,548,147,231,50,178,312,109,31013,8434,293,3,0,0,0,0,0
12790,1540813684382,17867,-5.753922896e+05,7506,602,134,246,46,139,269,86,31021,8421,296,5,0,0,0,0,0
12800,1540813690677,17928,-5.751096834e+05,7386,603,151,236,50,137,338,71,31058,8404,275,6,0,0,0,0,0
12810,1540813694771,17881,-5.749577978e+05,7407,498,133,299,53,159,306,89,31049,8450,238,6,0,0,0,0,0
12820,1540813700013,17752,-5.751615719e+05,7418,595,139,262,47,141,345,61,31025,8430,286,2,0,0,0,0,0
12830,1540813704308,17832,-5.748107269e+05,7370,577,125,280,64,111,361,86,31040,8432,271,0,0,0,0,0,0
12840,1540813709446,17843,-5.762213811e+05,7593,616,133,309,60,108,319,73,30856,8565,320,2,0,0,0,0,0
12850,1540813713682,17953,-5.751006079e+05,7427,596,123,302,51,130,283,84,31021,8451,268,3,0,0,0,0,0
12860,1540813718971,17924,-5.746590236e+05,7380,544,144,294,59,134,252,70,31156,8301,282,4,0,0,0,0,0
12870,1540813723125,17854,-5.753873108e+05,7477,590,160,293,61,129,267,83,30966,8498,275,4,0,0,0,0,0
12880,1540813728230,17763,-5.754336422e+05,7351,602,163,293,57,156,327,63,31050,8379,309,5,0,0,0,0,0
