iteration,0,1,2,3,4,5,6,7,8,9,10
65690,160857,138428,137841,10084,854,64,6,0,0,0,0
65700,160872,138367,137921,10063,828,75,7,1,0,0,0
65710,160802,138510,137861,10038,839,74,8,2,0,0,0
65720,160803,138505,137882,10012,842,80,9,1,0,0,0
65730,160826,138426,137972,9975,850,74,8,3,0,0,0
65740,160827,138420,137993,9953,849,82,7,3,0,0,0
65750,160781,138549,137870,9993,854,76,8,2,1,0,0
65760,160777,138529,137929,9951,862,73,10,3,0,0,0
65770,160816,138480,137876,10039,839,75,9,0,0,0,0
65780,160847,138432,137895,10022,856,72,8,2,0,0,0
65790,160849,138396,137960,9989,856,77,7,0,0,0,0
65800,160792,138449,137995,9982,837,73,6,0,0,0,0
65810,160765,138445,138083,9931,833,66,9,2,0,0,0
65820,160756,138492,138042,9908,857,70,7,2,0,0,0
65830,160765,138492,138019,9921,855,73,7,2,0,0,0
65840,160777,138416,138125,9895,832,80,8,1,0,0,0
65850,160730,138512,138055,9917,847,65,8,0,0,0,0
65860,160691,138558,138103,9842,867,66,3,4,0,0,0
65870,160626,138679,138045,9853,857,67,6,1,0,0,0
65880,160678,138613,138057,9824,886,66,9,1,0,0,0
65890,160684,138574,138117,9804,873,71,10,1,0,0,0
65900,160671,138652,137990,9865,887,56,12,1,0,0,0
65910,160634,138692,138008,9870,845,75,9,1,0,0,0
65920,160637,138691,138003,9866,858,68,10,1,0,0,0
65930,160676,138673,137924,9930,843,77,11,0,0,0,0
65940,160664,138647,138012,9872,858,73,6,2,0,0,0
65950,160616,138752,137943,9887,857,68,10,1,0,0,0
65960,160601,138778,137940,9882,847,75,10,1,0,0,0
65970,160599,138758,137999,9838,850,76,14,0,0,0,0
65980,160650,138706,137943,9895,860,64,15,1,0,0,0
65990,160667,138681,137943,9901,863,64,13,2,0,0,0
66000,160655,138672,137997,9873,851,72,13,1,0,0,0
66010,160643,138646,138067,9859,832,75,10,2,0,0,0
66020,160678,138643,137964,9926,846,64,10,3,0,0,0
66030,160701,138609,137960,9948,837,64,12,3,0,0,0
66040,160791,138498,137908,10021,838,66,9,3,0,0,0
66050,160801,138470,137962,9968,846,72,13,2,0,0,0
66060,160814,138459,137961,9959,849,75,14,3,0,0,0
66070,160805,138475,137918,10019,838,63,13,3,0,0,0
66080,160868,138390,137909,10036,851,67,12,1,0,0,0
66090,160848,138437,137874,10049,845,66,13,2,0,0,0
66100,160831,138415,137954,10021,835,63,12,3,0,0,0
66110,160793,138498,137938,9959,861,72,12,1,0,0,0
66120,160774,138515,137937,9983,847,65,8,5,0,0,0
66130,160788,138485,137971,9954,851,71,12,2,0,0,0
66140,160785,138575,137825,9985,882,69,10,3,0,0,0
66150,160777,138535,137925,9943,868,71,12,3,0,0,0
66160,160763,138565,137896,9955,880,60,13,2,0,0,0
66170,160789,138494,137935,9990,843,72,9,2,0,0,0
66180,160767,138490,137999,9962,832,76,5,2,1,0,0
66190,160724,138550,138019,9916,838,77,9,1,0,0,0
66200,160700,138587,138000,9927,844,67,8,1,0,0,0
66210,160676,138621,138013,9902,840,72,9,1,0,0,0
66220,160774,138492,137954,10006,836,61,10,1,0,0,0
66230,160788,138433,138066,9907,865,62,13,0,0,0,0
66240,160773,138483,138021,9905,880,58,14,0,0,0,0
66250,160847,138365,138013,9981,856,57,14,1,0,0,0
66260,160824,138377,138084,9897,873,68,11,0,0,0,0
66270,160817,138404,138040,9936,857,66,14,0,0,0,0
66280,160772,138477,138043,9894,865,70,12,1,0,0,0
66290,160765,138467,138074,9898,840,76,13,1,0,0,0
66300,160699,138622,137955,9928,847,68,15,0,0,0,0
66310,160694,138567,138034,9941,826,61,10,1,0,0,0
66320,160729,138524,138051,9900,852,68,10,0,0,0,0
66330,160749,138510,138029,9909,857,70,9,1,0,0,0
66340,160765,138489,138003,9959,840,67,10,1,0,0,0
66350,160729,138559,137980,9943,837,78,8,0,0,0,0
66360,160684,138665,137894,9972,838,73,8,0,0,0,0
66370,160661,138662,137961,9931,848,63,7,0,1,0,0
66380,160694,138603,137967,9967,827,68,8,0,0,0,0
66390,160703,138574,138009,9942,823,74,9,0,0,0,0
66400,160693,138579,138027,9920,843,63,9,0,0,0,0
66410,160688,138607,137993,9925,848,64,9,0,0,0,0
66420,160732,138555,137966,9960,848,63,10,0,0,0,0
66430,160784,138485,137962,9969,862,62,10,0,0,0,0
66440,160808,138419,138041,9920,867,69,10,0,0,0,0
66450,160820,138388,138041,9954,865,54,12,0,0,0,0
66460,160800,138405,138077,9920,858,61,13,0,0,0,0
66470,160811,138398,138046,9954,850,68,7,0,0,0,0
66480,160746,138542,137968,9950,847,69,11,1,0,0,0
66490,160812,138369,138100,9930,849,65,9,0,0,0,0
66500,160792,138394,138109,9931,820,79,9,0,0,0,0
66510,160806,138363,138112,9946,834,65,8,0,0,0,0
66520,160827,138357,138081,9945,851,63,9,1,0,0,0
66530,160755,138511,137994,9943,855,70,6,0,0,0,0
66540,160766,138539,137916,9989,836,77,10,1,0,0,0
66550,160796,138477,137972,9933,873,76,7,0,0,0,0
66560,160836,138392,137984,10002,844,66,8,2,0,0,0
66570,160786,138531,137873,10005,866,61,11,1,0,0,0
66580,160759,138521,137983,9926,865,71,9,0,0,0,0
66590,160759,138512,137987,9941,860,66,8,1,0,0,0
66600,160776,138513,137935,9983,841,78,8,0,0,0,0
66610,160771,138497,137984,9949,850,76,7,0,0,0,0
66620,160825,138386,138031,9973,838,72,8,1,0,0,0
66630,160717,138559,138018,9918,834,79,9,0,0,0,0
66640,160748,138547,137955,9963,828,82,11,0,0,0,0
66650,160678,138690,137862,9995,827,66,15,1,0,0,0
66660,160680,138682,137870,9981,844,69,8,0,0,0,0
66670,160722,138542,138028,9941,810,74,16,1,0,0,0
66680,160708,138589,137984,9935,833,72,11,2,0,0,0
66690,160747,138518,137997,9967,821,69,13,2,0,0,0
66700,160735,138547,137987,9949,831,72,9,4,0,0,0
66710,160703,138634,137911,9963,839,73,9,2,0,0,0
66720,160689,138622,137978,9934,818,78,13,2,0,0,0
66730,160747,138527,137994,9946,831,78,10,1,0,0,0
66740,160713,138547,138071,9865,853,74,9,2,0,0,0
66750,160723,138578,137961,9949,836,79,8,0,0,0,0
66760,160757,138507,137978,9989,817,80,6,0,0,0,0
66770,160790,138455,138001,9967,835,80,6,0,0,0,0
66780,160769,138508,137958,9980,831,82,6,0,0,0,0
66790,160747,138534,137971,9972,813,92,5,0,0,0,0
66800,160731,138523,138038,9929,824,83,5,1,0,0,0
66810,160747,138511,138028,9922,839,79,6,2,0,0,0
66820,160761,138539,137920,10011,806,87,7,3,0,0,0
66830,160716,138558,138024,9917,829,79,11,0,0,0,0
66840,160729,138588,137935,9953,837,83,9,0,0,0,0
66850,160784,138467,138000,9969,820,85,8,1,0,0,0
66860,160783,138508,137923,10002,820,94,4,0,0,0,0
66870,160788,138497,137927,10010,818,84,9,1,0,0,0
66880,160793,138517,137887,10007,838,84,6,2,0,0,0
66890,160855,138391,137945,10019,830,89,4,1,0,0,0
66900,160864,138444,137815,10085,831,89,6,0,0,0,0
66910,160853,138411,137926,10009,841,85,8,1,0,0,0
66920,160808,138488,137909,9989,849,83,6,2,0,0,0
66930,160822,138449,137922,10017,839,76,9,0,0,0,0
66940,160799,138489,137918,9999,844,76,7,2,0,0,0
66950,160804,138475,137909,10032,832,75,7,0,0,0,0
66960,160748,138562,137904,10005,832,77,6,0,0,0,0
66970,160802,138441,137990,9989,823,81,7,1,0,0,0
66980,160801,138424,138024,9968,833,78,6,0,0,0,0
66990,160831,138403,137972,10017,826,78,7,0,0,0,0
67000,160833,138390,138005,9984,834,82,6,0,0,0,0
67010,160851,138403,137960,9973,856,81,8,1,1,0,0
67020,160852,138365,138011,9974,842,83,7,0,0,0,0
67030,160871,138333,138027,9961,853,82,7,0,0,0,0
67040,160858,138356,137997,10015,816,81,8,2,1,0,0
67050,160816,138401,138037,9963,828,77,11,1,0,0,0
67060,160852,138371,138002,9976,845,78,9,1,0,0,0
67070,160888,138312,138020,9974,849,83,7,1,0,0,0
67080,160890,138336,137964,10003,857,74,8,1,1,0,0
67090,160960,138195,138022,10025,850,74,6,2,0,0,0
67100,160952,138201,138041,10009,840,83,7,1,0,0,0
67110,160924,138270,138007,9982,860,83,7,1,0,0,0
67120,160874,138309,138036,9998,833,78,5,1,0,0,0
67130,160895,138305,137991,10019,837,81,5,1,0,0,0
67140,160824,138396,138013,9986,833,73,7,1,1,0,0
67150,160818,138410,138012,9967,845,75,5,2,0,0,0
67160,160805,138369,138124,9915,842,71,7,1,0,0,0
67170,160788,138446,138019,9966,833,74,6,2,0,0,0
67180,160869,138310,138046,10000,825,73,10,1,0,0,0
67190,160856,138320,138063,9976,844,67,7,1,0,0,0
67200,160899,138299,137979,10042,834,72,8,1,0,0,0
67210,160864,138336,138023,9975,861,68,6,1,0,0,0
67220,160884,138334,137954,10040,850,62,8,2,0,0,0
67230,160883,138332,137960,10039,845,66,8,1,0,0,0
67240,160849,138396,137953,10006,847,73,9,1,0,0,0
67250,160887,138306,138017,9994,847,75,7,1,0,0,0
67260,160909,138212,138135,9952,844,73,8,1,0,0,0
67270,160887,138249,138122,9957,838,69,11,1,0,0,0
67280,160920,138178,138156,9959,850,60,10,1,0,0,0
67290,160921,138246,138018,10034,832,77,5,1,0,0,0
67300,160915,138220,138085,9998,840,67,8,1,0,0,0
67310,160882,138297,138033,10001,846,68,5,2,0,0,0
67320,160942,138273,137922,10062,854,72,8,1,0,0,0
67330,160946,138259,137938,10059,846,79,6,1,0,0,0
67340,160939,138268,137959,10017,867,76,7,1,0,0,0
67350,160921,138289,137953,10037,851,75,7,1,0,0,0
67360,160922,138310,137939,10004,873,76,8,2,0,0,0
67370,160858,138407,137925,10009,837,87,10,1,0,0,0
67380,160835,138456,137878,10034,844,80,5,2,0,0,0
67390,160793,138493,137944,9961,854,81,7,1,0,0,0
67400,160834,138443,137897,10036,838,80,5,1,0,0,0
67410,160841,138435,137907,10021,837,85,7,1,0,0,0
67420,160835,138450,137884,10038,841,80,4,2,0,0,0
67430,160875,138454,137784,10079,845,88,8,1,0,0,0
67440,160851,138480,137790,10074,851,81,6,1,0,0,0
67450,160924,138347,137842,10075,859,81,5,1,0,0,0
67460,160876,138394,137882,10047,848,80,6,1,0,0,0
67470,160862,138425,137862,10044,860,74,6,1,0,0,0
67480,160851,138400,137930,10023,853,70,6,1,0,0,0
67490,160880,138377,137917,10018,852,81,7,2,0,0,0
67500,160884,138384,137872,10063,848,74,8,1,0,0,0
67510,160814,138487,137855,10065,832,73,7,1,0,0,0
67520,160777,138559,137851,10009,853,77,7,1,0,0,0
67530,160804,138484,137942,9963,841,88,11,1,0,0,0
67540,160808,138518,137847,10026,844,80,9,2,0,0,0
67550,160810,138488,137893,10009,848,76,9,1,0,0,0
67560,160768,138582,137831,10024,839,79,10,1,0,0,0
67570,160790,138522,137888,9993,859,73,7,2,0,0,0
67580,160790,138593,137763,10045,848,83,11,1,0,0,0
67590,160753,138630,137802,10000,853,89,6,1,0,0,0
67600,160765,138574,137861,9997,847,82,7,1,0,0,0
67610,160794,138522,137884,9996,844,85,8,1,0,0,0
67620,160781,138552,137840,10042,828,83,7,1,0,0,0
67630,160761,138606,137801,10036,841,81,7,1,0,0,0
67640,160736,138653,137775,10045,842,71,11,1,0,0,0
67650,160761,138605,137788,10057,841,75,6,1,0,0,0
67660,160734,138603,137888,9970,859,72,7,1,0,0,0
67670,160692,138689,137846,9973,843,85,5,1,0,0,0
67680,160681,138672,137900,9964,825,83,8,1,0,0,0
67690,160706,138660,137851,9994,836,77,9,1,0,0,0
67700,160682,138679,137885,9962,839,80,6,1,0,0,0
67710,160706,138695,137790,10008,847,82,5,1,0,0,0
67720,160648,138793,137736,10045,833,73,5,1,0,0,0
67730,160707,138675,137809,10025,832,80,4,2,0,0,0
67740,160713,138657,137825,10017,842,73,6,1,0,0,0
67750,160742,138587,137901,9966,853,76,8,1,0,0,0
67760,160764,138543,137910,9988,848,72,8,1,0,0,0
67770,160724,138639,137830,10023,837,71,7,3,0,0,0
67780,160800,138526,137863,9994,866,75,9,1,0,0,0
67790,160797,138533,137851,10009,856,81,6,1,0,0,0
67800,160853,138473,137784,10096,847,70,10,1,0,0,0
67810,160853,138475,137785,10090,841,86,3,1,0,0,0
67820,160814,138560,137748,10056,878,71,6,1,0,0,0
67830,160815,138544,137779,10049,860,79,6,2,0,0,0
67840,160739,138682,137736,10037,841,91,6,2,0,0,0
67850,160796,138565,137773,10072,844,74,9,1,0,0,0
67860,160826,138517,137798,10051,853,79,9,1,0,0,0
67870,160814,138522,137782,10102,839,65,9,1,0,0,0
67880,160756,138595,137811,10064,824,76,7,1,0,0,0
67890,160734,138688,137682,10133,811,78,7,1,0,0,0
67900,160760,138584,137834,10043,821,84,7,1,0,0,0
67910,160789,138535,137852,10029,848,72,7,2,0,0,0
67920,160745,138641,137770,10052,843,74,8,1,0,0,0
67930,160791,138531,137846,10052,827,77,8,2,0,0,0
67940,160833,138457,137898,10006,851,78,8,3,0,0,0
67950,160825,138475,137855,10056,847,64,11,1,0,0,0
67960,160785,138529,137887,9993,859,71,9,1,0,0,0
67970,160781,138547,137894,9949,879,72,9,2,1,0,0
67980,160789,138556,137814,10053,832,78,11,1,0,0,0
67990,160768,138576,137841,10011,859,68,10,1,0,0,0
68000,160771,138594,137779,10072,838,67,12,1,0,0,0
68010,160819,138477,137871,10040,852,65,8,2,0,0,0
68020,160906,138415,137745,10137,850,69,11,1,0,0,0
68030,160884,138464,137705,10159,837,76,8,1,0,0,0
68040,160886,138433,137751,10145,844,64,9,2,0,0,0
68050,160853,138449,137820,10102,825,72,12,1,0,0,0
68060,160877,138401,137846,10088,843,70,8,1,0,0,0
68070,160891,138366,137887,10058,849,75,7,1,0,0,0
68080,160936,138270,137928,10082,842,63,12,1,0,0,0
68090,160958,138248,137927,10071,844,74,11,1,0,0,0
68100,160995,138193,137918,10103,845,65,14,1,0,0,0
68110,160936,138290,137908,10078,831,80,7,4,0,0,0
68120,160983,138203,137964,10045,845,79,12,3,0,0,0
68130,160932,138305,137890,10074,848,76,8,1,0,0,0
68140,160939,138267,137957,10036,847,74,11,3,0,0,0
68150,160886,138344,137937,10046,834,81,5,1,0,0,0
68160,160853,138396,137951,10001,844,78,10,1,0,0,0
68170,160841,138401,137944,10049,808,82,7,2,0,0,0
68180,160923,138237,138047,10008,836,66,14,3,0,0,0
68190,160949,138230,137980,10066,816,79,11,3,0,0,0
68200,160946,138232,137973,10085,807,74,16,1,0,0,0
68210,160932,138286,137909,10091,835,70,10,1,0,0,0
68220,160966,138238,137890,10131,828,76,4,1,0,0,0
68230,161019,138150,137928,10111,843,76,6,1,0,0,0
68240,161018,138152,137903,10155,828,70,7,1,0,0,0
68250,161045,138111,137928,10132,830,78,9,1,0,0,0
68260,161004,138170,137940,10083,859,70,7,1,0,0,0
68270,161034,138152,137868,10159,846,66,8,1,0,0,0
68280,160982,138240,137859,10124,853,69,4,1,2,0,0
68290,160975,138241,137878,10113,852,66,5,2,2,0,0
68300,160971,138247,137880,10119,834,70,9,2,2,0,0
68310,160996,138196,137890,10145,824,74,6,3,0,0,0
68320,161006,138178,137919,10099,855,66,8,2,0,1,0
68330,160965,138251,137905,10073,857,76,4,2,1,0,0
68340,160939,138283,137920,10058,847,77,6,4,0,0,0
68350,160938,138261,137958,10043,852,74,6,2,0,0,0
68360,160969,138258,137881,10090,850,77,6,1,2,0,0
68370,160937,138289,137909,10067,844,81,4,3,0,0,0
68380,160907,138293,137973,10032,856,65,6,2,0,0,0
68390,160890,138294,138024,10001,849,69,3,3,0,1,0
68400,160888,138348,137897,10095,833,67,3,2,1,0,0
68410,160907,138322,137906,10083,839,71,3,2,1,0,0
68420,160874,138383,137890,10064,844,73,4,2,0,0,0
68430,160826,138423,137976,9966,860,78,4,1,0,0,0
68440,160783,138514,137895,10030,828,77,6,1,0,0,0
68450,160804,138488,137899,10021,836,76,9,1,0,0,0
68460,160863,138415,137873,10057,843,73,7,2,0,1,0
68470,160904,138343,137911,10036,850,82,6,1,1,0,0
68480,160873,138391,137907,10028,843,83,7,1,0,1,0
68490,160938,138272,137941,10057,833,85,5,2,1,0,0
68500,160932,138288,137938,10039,841,90,4,1,1,0,0
68510,160926,138291,137922,10083,820,85,5,1,1,0,0
68520,160901,138306,137980,10011,855,74,5,1,1,0,0
68530,160892,138322,137970,10019,849,76,4,1,1,0,0
68540,160867,138355,137977,10006,849,72,6,1,1,0,0
68550,160855,138343,138027,9986,845,71,5,2,0,0,0
68560,160879,138306,138038,9984,847,71,7,1,1,0,0
68570,160928,138258,138018,9983,858,80,6,2,0,1,0
68580,160911,138282,137997,10015,846,72,8,3,0,0,0
68590,160942,138250,137940,10085,843,69,3,2,0,0,0
68600,160931,138293,137917,10053,863,70,4,2,1,0,0
68610,160961,138233,137935,10080,849,67,6,2,0,0,1
68620,160885,138366,137893,10058,860,67,2,3,0,0,0
68630,160863,138401,137894,10046,853,71,3,2,1,0,0
68640,160865,138363,137963,10011,856,71,3,1,1,0,0
68650,160888,138375,137851,10108,834,73,3,2,0,0,0
68660,160881,138320,137980,10045,833,64,10,1,0,0,0
68670,160900,138389,137773,10161,845,61,4,1,0,0,0
68680,160946,138280,137873,10111,853,64,6,1,0,0,0
68690,160902,138298,137977,10029,855,64,8,1,0,0,0
68700,160895,138322,137947,10041,858,64,6,1,0,0,0
68710,160917,138342,137847,10099,852,70,6,1,0,0,0
68720,160925,138290,137927,10061,856,68,6,1,0,0,0
68730,160868,138384,137906,10049,853,66,7,1,0,0,0
68740,160859,138369,137956,10025,854,65,5,1,0,0,0
68750,160836,138393,137975,10009,849,65,6,1,0,0,0
68760,160851,138418,137911,10009,866,72,6,1,0,0,0
68770,160813,138448,137935,10023,836,72,6,1,0,0,0
68780,160867,138335,138004,10001,854,67,5,1,0,0,0
68790,160815,138434,137962,9999,847,72,4,1,0,0,0
68800,160830,138404,137949,10047,837,60,6,1,0,0,0
68810,160900,138343,137902,10058,850,74,6,1,0,0,0
68820,160909,138346,137871,10073,856,72,6,1,0,0,0
68830,160912,138347,137857,10096,834,80,7,1,0,0,0
68840,160828,138448,137904,10036,829,81,7,1,0,0,0
68850,160888,138330,137978,10011,832,84,10,1,0,0,0
68860,160861,138403,137922,10010,844,85,7,2,0,0,0
68870,160878,138350,137982,9978,859,74,11,2,0,0,0
68880,160856,138362,137999,9991,845,68,10,3,0,0,0
68890,160884,138311,137996,10037,822,73,10,1,0,0,0
68900,160842,138366,138044,9944,855,72,9,2,0,0,0
68910,160863,138332,138037,9983,833,72,11,3,0,0,0
68920,160890,138281,138057,9985,834,77,7,3,0,0,0
68930,160891,138290,138032,10002,830,81,7,1,0,0,0
68940,160922,138242,138016,10056,809,80,7,2,0,0,0
68950,160880,138396,137856,10074,842,81,4,1,0,0,0
68960,160906,138313,137941,10051,839,76,6,2,0,0,0
68970,160889,138337,137918,10095,809,77,8,1,0,0,0
68980,160958,138269,137881,10107,827,81,8,3,0,0,0
68990,160968,138230,137931,10082,834,76,11,2,0,0,0
69000,161005,138175,137911,10129,834,68,10,2,0,0,0
69010,160987,138202,137920,10101,843,71,8,2,0,0,0
69020,161063,138096,137911,10135,846,72,10,1,0,0,0
69030,161038,138093,137987,10092,842,71,9,2,0,0,0
69040,161030,138082,138044,10046,842,84,4,2,0,0,0
69050,161036,138088,138008,10072,847,73,9,1,0,0,0
69060,161000,138220,137875,10091,863,74,8,3,0,0,0
69070,160958,138214,137980,10053,854,67,6,2,0,0,0
69080,160893,138309,137980,10035,835,73,8,1,0,0,0
69090,160888,138328,137954,10042,847,67,7,1,0,0,0
69100,160936,138227,137992,10084,813,74,7,1,0,0,0
69110,160923,138270,137947,10100,809,78,5,2,0,0,0
69120,160926,138284,137924,10095,819,76,9,1,0,0,0
69130,160928,138319,137855,10120,826,78,5,3,0,0,0
69140,160925,138307,137900,10079,836,79,5,3,0,0,0
69150,160942,138237,137975,10076,808,90,5,1,0,0,0
69160,160964,138234,137920,10110,811,86,7,2,0,0,0
69170,160962,138221,137949,10099,807,87,8,1,0,0,0
69180,160981,138181,137967,10100,816,80,8,1,0,0,0
69190,160965,138182,138027,10042,828,81,8,1,0,0,0
69200,160926,138254,138012,10014,840,76,10,2,0,0,0
69210,160906,138277,138033,9984,843,81,8,2,0,0,0
69220,160938,138216,138033,10038,821,75,12,1,0,0,0
69230,160864,138350,138000,9994,840,75,10,1,0,0,0
69240,160887,138293,138040,9993,838,70,11,2,0,0,0
69250,160911,138221,138113,9971,827,81,9,1,0,0,0
69260,160948,138208,138049,9989,854,72,13,1,0,0,0
69270,160973,138174,138030,10030,838,78,9,2,0,0,0
69280,160988,138099,138133,9986,839,80,8,1,0,0,0
69290,161026,138093,138031,10051,852,70,9,2,0,0,0
69300,160958,138196,137999,10076,826,68,9,2,0,0,0
69310,160984,138163,138017,10043,841,74,10,2,0,0,0
69320,160996,138178,137944,10094,837,74,9,2,0,0,0
69330,161008,138076,138092,10060,813,71,11,3,0,0,0
69340,160987,138115,138095,10024,826,72,12,3,0,0,0
69350,160984,138155,138012,10071,836,62,11,2,1,0,0
69360,160972,138207,137945,10104,819,74,12,1,0,0,0
69370,161023,138115,137987,10083,847,69,7,3,0,0,0
69380,161066,138073,137953,10116,836,78,11,1,0,0,0
69390,161014,138131,137981,10087,833,81,6,1,0,0,0
69400,161016,138109,138030,10043,856,70,8,2,0,0,0
69410,161036,138074,138045,10041,852,78,7,1,0,0,0
69420,160992,138184,137949,10073,856,72,7,1,0,0,0
69430,160995,138203,137885,10130,847,64,8,1,1,0,0
69440,161014,138184,137881,10116,863,69,6,1,0,0,0
69450,160977,138270,137830,10111,871,66,7,1,1,0,0
69460,160970,138211,137956,10077,834,75,8,3,0,0,0
69470,160927,138309,137887,10092,835,72,10,1,1,0,0
69480,160882,138420,137807,10093,849,75,6,2,0,0,0
69490,160894,138352,137926,10003,886,65,5,2,1,0,0
69500,160929,138309,137904,10045,868,67,9,3,0,0,0
69510,160836,138439,137933,9970,874,71,9,2,0,0,0
69520,160784,138455,138050,9886,887,61,9,2,0,0,0
69530,160812,138463,137930,9992,865,60,9,3,0,0,0
69540,160754,138576,137902,9943,883,65,9,2,0,0,0
69550,160771,138487,138008,9937,848,73,7,3,0,0,0
69560,160812,138495,137895,9978,873,67,10,4,0,0,0
69570,160834,138452,137897,10015,851,74,8,3,0,0,0
69580,160807,138526,137849,10007,853,79,9,4,0,0,0
69590,160809,138534,137845,9980,876,79,7,3,1,0,0
69600,160797,138477,137996,9901,869,80,12,2,0,0,0
69610,160803,138478,137946,9976,835,81,14,1,0,0,0
69620,160805,138557,137800,10025,849,84,12,2,0,0,0
69630,160867,138384,137943,10003,844,80,12,1,0,0,0
69640,160849,138403,137961,9974,862,71,14,0,0,0,0
69650,160879,138335,137991,9996,848,74,10,1,0,0,0
69660,160841,138395,137993,9963,858,72,12,0,0,0,0
69670,160886,138353,137954,9992,859,79,11,0,0,0,0
69680,160893,138342,137952,9996,867,73,10,1,0,0,0
69690,160845,138411,137949,9997,838,82,12,0,0,0,0
69700,160845,138389,137994,9964,854,79,9,0,0,0,0
69710,160871,138398,137916,10002,847,90,10,0,0,0,0
69720,160899,138337,137938,10020,848,83,9,0,0,0,0
69730,160922,138308,137952,9993,863,85,11,0,0,0,0
69740,160915,138323,137914,10042,855,73,12,0,0,0,0
69750,160890,138291,138048,9974,841,79,11,0,0,0,0
69760,160869,138321,138048,9968,839,77,12,0,0,0,0
69770,160895,138285,138082,9917,859,80,14,2,0,0,0
69780,160860,138389,137955,9987,854,76,13,0,0,0,0
69790,160889,138323,138014,9957,857,80,14,0,0,0,0
69800,160885,138345,137977,9976,859,81,11,0,0,0,0
69810,160808,138460,137963,9948,876,74,5,0,0,0,0
69820,160843,138431,137914,9998,867,73,8,0,0,0,0
69830,160877,138323,138034,9955,858,76,11,0,0,0,0
69840,160906,138321,137963,9997,852,82,13,0,0,0,0
69850,160876,138326,138029,9960,858,72,13,0,0,0,0
69860,160960,138193,138050,9997,838,78,18,0,0,0,0
69870,160973,138177,138038,10007,850,75,13,1,0,0,0
69880,160982,138204,137974,10019,866,76,11,1,1,0,0
