iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-age,aggDist-gender,aggDist-zip_code,aggDist-first_name,aggDist-middle_name,aggDist-last_name,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
23480,1540727403187,291616,-1.859731629e+07,10399,1264,241051,26571,103345,54204,123974,223887,88424,11303,540,6,0
23490,1540727419559,291666,-1.859746694e+07,10236,1339,241300,26083,103385,53774,123997,224274,88290,11037,528,8,0
23500,1540727436874,291609,-1.859442092e+07,10305,1297,241137,26211,103454,54345,124101,223554,88747,11234,491,7,0
23510,1540727453370,291591,-1.859764082e+07,10402,1373,241530,26081,102876,54148,123644,224646,88266,11085,488,5,0
23520,1540727470179,291599,-1.860692097e+07,10334,1330,242144,26709,103402,54203,123108,224252,88975,11285,505,9,0
23530,1540727487071,291612,-1.860409360e+07,10379,1361,241401,26651,103680,54156,123335,224166,88964,11148,515,6,0
23540,1540727503690,291647,-1.859790035e+07,10327,1246,240978,26323,103906,53582,123908,224109,88598,11026,486,7,0
23550,1540727519933,291620,-1.859993937e+07,10552,1242,240838,26394,103636,54451,123837,223779,88767,11206,543,2,0
23560,1540727536737,291612,-1.860380058e+07,10412,1262,241021,26793,103785,54549,123665,223471,89151,11346,494,7,0
23570,1540727553046,291646,-1.860120972e+07,10295,1236,241241,26815,103375,54122,123406,224499,88611,11117,493,8,0
23580,1540727569936,291651,-1.860054064e+07,10318,1194,241786,26245,103405,54020,123311,224728,88539,11073,472,11,0
23590,1540727586377,291590,-1.860244779e+07,10339,1259,241547,26511,103725,54380,123096,224675,88545,11286,522,10,0
23600,1540727603917,291609,-1.860515720e+07,10300,1300,241829,26449,103473,54178,123505,224076,88741,11284,521,7,0
23610,1540727620469,291605,-1.860414920e+07,10449,1322,241618,26517,104344,54288,123337,223791,88866,11553,579,8,0
23620,1540727637288,291591,-1.859815826e+07,10366,1263,241587,26303,104109,53549,123419,224575,88353,11255,529,3,0
23630,1540727653831,291597,-1.859904376e+07,10540,1171,241797,26429,103185,53855,123354,224813,88288,11135,537,7,0
23640,1540727670900,291593,-1.860141487e+07,10542,1285,241710,27032,103474,54277,123126,224169,88935,11343,553,8,0
23650,1540727687397,291547,-1.860746141e+07,10601,1366,241906,26784,103209,54223,123004,224586,88687,11308,540,9,0
23660,1540727704375,291599,-1.860031592e+07,10390,1317,240887,26422,103527,54254,124093,223662,88535,11315,525,4,0
23670,1540727720992,291623,-1.860430745e+07,10591,1373,241257,26888,104721,54348,122943,223794,89381,11452,554,10,0
23680,1540727737838,291669,-1.860020342e+07,10386,1299,241450,26701,103055,53774,123735,224372,88313,11196,511,7,0
23690,1540727754369,291657,-1.860563936e+07,10492,1286,241441,26827,103615,54506,123341,223948,88825,11518,495,7,0
23700,1540727771850,291627,-1.860790401e+07,10443,1228,241591,26536,103743,54633,123240,224013,89026,11316,534,5,0
23710,1540727788864,291642,-1.860176963e+07,10432,1292,241165,25988,103304,54200,124102,223793,88652,11070,511,6,0
23720,1540727805976,291650,-1.860507779e+07,10510,1254,242004,26903,103711,53621,122958,224507,89036,11112,517,4,0
23730,1540727822583,291691,-1.859638394e+07,10407,1216,241709,26365,102655,53701,124059,224113,88445,11025,485,7,0
23740,1540727839287,291711,-1.859964741e+07,10329,1236,241810,27041,103237,53752,123489,224224,88600,11316,492,13,0
23750,1540727855550,291731,-1.859550461e+07,10341,1201,241766,26224,103775,53506,123668,224118,88847,11007,490,4,0
23760,1540727872584,291689,-1.859563111e+07,10365,1199,241703,26730,103117,54129,123431,224446,88502,11228,526,1,0
23770,1540727889146,291697,-1.859483069e+07,10401,1338,240991,26816,103519,53963,123813,223812,88802,11220,483,4,0
23780,1540727906024,291751,-1.858904219e+07,10465,1234,241492,26462,102428,53617,124215,224288,88026,11074,519,12,0
23790,1540727922678,291720,-1.859422097e+07,10343,1223,240768,26412,103036,53797,124604,223513,88526,10954,533,4,0
23800,1540727940214,291726,-1.859643141e+07,10285,1199,241233,26196,103656,53840,123991,223916,88669,11081,473,4,0
23810,1540727956686,291747,-1.859369623e+07,10296,1272,240696,26644,103400,54280,123907,223902,88778,11064,477,6,0
23820,1540727973638,291735,-1.859658091e+07,10313,1341,240900,26427,103794,53983,124017,223588,88918,11114,493,4,0
23830,1540727990360,291730,-1.859732856e+07,10285,1322,240454,26504,103748,54035,124302,223571,88491,11292,471,7,0
23840,1540728007046,291727,-1.859865555e+07,10424,1267,240650,26549,104125,54272,123754,223735,88900,11235,503,7,0
23850,1540728023320,291701,-1.859921522e+07,10333,1292,241479,26769,103598,54339,123609,223572,89137,11306,504,6,0
23860,1540728039984,291678,-1.859980704e+07,10355,1209,241711,27416,102922,54162,123245,224375,88687,11289,531,7,0
23870,1540728056297,291686,-1.860028646e+07,10403,1189,241148,27174,104166,53970,123290,223919,89173,11229,517,6,0
23880,1540728072947,291695,-1.860265321e+07,10423,1204,241734,27088,103162,53715,123559,224066,88817,11150,534,8,0
23890,1540728089539,291629,-1.860484701e+07,10510,1234,241795,26806,103665,54005,123077,224423,88902,11155,562,15,0
23900,1540728107064,291593,-1.859937747e+07,10378,1154,241565,26675,103709,53728,123582,224085,88810,11134,513,10,0
23910,1540728123859,291639,-1.859758323e+07,10467,1304,241534,26104,102903,54026,123710,224461,88530,10922,504,7,0
23920,1540728140595,291636,-1.860522268e+07,10446,1280,241613,26099,103909,54450,123533,223751,89049,11266,525,10,0
23930,1540728157124,291682,-1.859227414e+07,10592,1327,240974,26498,102752,53396,124452,223925,88153,11113,486,5,0
23940,1540728173978,291703,-1.859577144e+07,10634,1349,241043,26284,102934,53730,124364,223652,88572,11012,528,6,0
23950,1540728190510,291680,-1.859896435e+07,10536,1291,241404,26804,103589,53761,123655,223842,88918,11176,536,7,0
23960,1540728207469,291687,-1.859802205e+07,10517,1287,241328,26420,103807,53917,123944,223429,88989,11226,539,7,0
23970,1540728223930,291706,-1.859331293e+07,10513,1273,241414,26049,102633,53678,124113,224468,88092,10941,515,5,0
23980,1540728240784,291747,-1.859069362e+07,10382,1222,241330,26511,103384,53070,123827,224663,88198,10948,494,4,0
23990,1540728257313,291756,-1.859517772e+07,10361,1294,241573,26823,102913,53686,123627,224437,88492,11095,471,12,0
24000,1540728274862,291765,-1.859729383e+07,10470,1226,241747,26935,102988,53521,123690,224186,88629,11082,538,9,0
24010,1540728291435,291732,-1.859325856e+07,10454,1291,240992,26981,103049,53599,124180,223748,88515,11177,513,1,0
24020,1540728308414,291716,-1.860053694e+07,10512,1212,242093,26713,102467,53483,123800,224231,88597,10978,519,9,0
24030,1540728324939,291729,-1.859514126e+07,10323,1293,241168,26623,103084,53907,124119,223790,88581,11139,496,9,0
24040,1540728341863,291734,-1.859450589e+07,10362,1199,240906,26923,103208,53925,123945,224093,88402,11156,532,6,0
24050,1540728358267,291722,-1.859724430e+07,10481,1270,240418,27062,103608,54456,123541,224357,88331,11348,553,4,0
24060,1540728375095,291688,-1.860089455e+07,10507,1213,241464,26945,103486,53387,123776,223931,88759,11129,529,10,0
24070,1540728391892,291683,-1.859304327e+07,10509,1261,240831,26991,102966,53724,124155,223842,88481,11152,498,6,0
24080,1540728408806,291679,-1.860702740e+07,10427,1284,241895,26990,104222,54071,122829,224035,89505,11222,537,6,0
24090,1540728425166,291701,-1.860371194e+07,10556,1277,241141,26894,104260,54264,123148,223844,89413,11203,517,9,0
24100,1540728442471,291707,-1.859660462e+07,10534,1222,240991,26766,103690,53568,124182,223370,88868,11197,511,6,0
24110,1540728459146,291728,-1.859897519e+07,10445,1318,241423,27376,102560,54318,123603,223821,89069,11089,546,6,0
24120,1540728475677,291669,-1.859976906e+07,10548,1329,240989,27246,103371,54251,123690,223650,88859,11382,545,8,0
24130,1540728492648,291680,-1.859842750e+07,10597,1363,241335,26684,102761,54306,123854,223862,88605,11285,521,7,0
24140,1540728509495,291718,-1.859868432e+07,10600,1335,240575,27118,104299,54311,123464,223544,89210,11396,514,6,0
24150,1540728525858,291711,-1.860090665e+07,10494,1363,240854,27274,103844,54154,123637,223429,89228,11270,562,8,0
24160,1540728542750,291740,-1.859401527e+07,10478,1387,240752,26644,103630,54077,123844,224073,88301,11384,519,13,0
24170,1540728559383,291680,-1.859771780e+07,10647,1337,240910,27292,103549,53868,123973,223194,89045,11372,547,3,0
24180,1540728576142,291720,-1.860108741e+07,10515,1258,241531,26499,103285,54356,123573,223976,88831,11222,520,12,0
24190,1540728592425,291655,-1.860043971e+07,10717,1266,240945,26632,103915,53648,123462,224386,88679,11055,546,6,0
24200,1540728610587,291651,-1.860245690e+07,10660,1256,241274,27378,103261,53835,123420,224087,88883,11174,561,9,0
24210,1540728627019,291651,-1.859471103e+07,10741,1220,240953,26781,102755,53522,124274,223898,88346,11088,522,6,0
24220,1540728643742,291638,-1.859374252e+07,10688,1228,240359,27044,103059,53585,124164,224134,88198,11125,507,6,0
24230,1540728660359,291639,-1.859193513e+07,10390,1240,240748,27050,103048,54239,123874,224189,88239,11284,544,4,0
24240,1540728677078,291647,-1.860148980e+07,10613,1291,241011,27284,103349,54329,123566,223708,88928,11422,503,7,0
24250,1540728693882,291610,-1.859388440e+07,10667,1319,240431,26977,103554,54218,123754,223961,88612,11254,546,7,0
24260,1540728710643,291618,-1.859729003e+07,10583,1362,240975,26760,103016,53960,124079,223698,88641,11195,514,7,0
24270,1540728727099,291645,-1.859376928e+07,10581,1177,239982,27469,103871,53851,124086,223460,88852,11186,541,9,0
24280,1540728743981,291660,-1.859784378e+07,10583,1334,241358,26607,104584,53879,123093,224081,89146,11290,518,6,0
24290,1540728760480,291692,-1.859398195e+07,10497,1343,240406,27064,103989,53788,123981,223472,88950,11212,516,3,0
24300,1540728777934,291680,-1.860383711e+07,10527,1336,241551,27238,103698,54067,123365,223644,89142,11449,528,6,0
24310,1540728794326,291641,-1.860840240e+07,10630,1304,241213,27228,104404,54330,123337,222974,89898,11368,550,7,0
24320,1540728811212,291620,-1.860006756e+07,10615,1251,240981,27070,103894,54574,123619,223183,89396,11348,574,14,0
24330,1540728827436,291615,-1.860895118e+07,10677,1346,241772,27274,103578,54322,123010,223738,89446,11430,501,9,0
24340,1540728844248,291571,-1.860325847e+07,10604,1312,241336,27123,104204,54305,123295,223283,89615,11400,534,7,0
24350,1540728860943,291616,-1.859715418e+07,10558,1253,240743,26923,103902,54065,123805,223525,89007,11293,494,10,0
24360,1540728877526,291625,-1.859787903e+07,10602,1283,240359,27492,102824,54552,123978,223685,88538,11388,538,7,0
24370,1540728893823,291602,-1.860673954e+07,10527,1274,241299,27079,103414,54316,123280,224201,88793,11325,528,7,0
24380,1540728910618,291662,-1.860093983e+07,10609,1282,240421,27503,104780,53982,123393,223437,89315,11457,521,11,0
24390,1540728926830,291598,-1.860357142e+07,10602,1213,241347,26916,103770,53719,123614,223750,89038,11197,525,10,0
24400,1540728944211,291576,-1.859981942e+07,10516,1286,241343,27076,103641,53628,123533,224011,88839,11212,530,9,0
24410,1540728960568,291545,-1.860312819e+07,10684,1355,240829,27195,103486,54230,123756,223312,89302,11206,545,13,0
24420,1540728977452,291520,-1.860835304e+07,10595,1275,241359,27807,103587,53674,123350,223797,88994,11466,521,6,0
24430,1540728993883,291530,-1.860599781e+07,10702,1356,241232,27049,103180,54548,123180,224174,88962,11312,497,9,0
24440,1540729010563,291555,-1.860403886e+07,10615,1392,241584,26882,103928,54113,123374,223493,89343,11371,543,10,0
24450,1540729027304,291588,-1.859955446e+07,10618,1324,241364,27158,103357,53674,123497,224109,88752,11227,544,5,0
24460,1540729043901,291594,-1.860515651e+07,10721,1277,241089,27215,103856,54018,122970,224452,88964,11201,542,5,0
24470,1540729060092,291578,-1.860321874e+07,10574,1321,240917,27466,103777,54015,123160,223998,89397,11046,525,8,0
24480,1540729076914,291550,-1.859666401e+07,10627,1301,240997,26858,103253,53991,123867,223816,88677,11248,517,9,0
24490,1540729093466,291561,-1.859807899e+07,10607,1374,241398,26835,103583,53514,123761,223833,88676,11336,522,6,0
24500,1540729110700,291587,-1.860964326e+07,10620,1266,241391,26748,103918,54161,123254,223885,89297,11178,509,11,0
24510,1540729127665,291577,-1.860352124e+07,10667,1351,241758,26978,103233,53999,123217,224198,88907,11283,520,9,0
24520,1540729144140,291623,-1.859539969e+07,10503,1282,240946,27248,103209,53691,123694,224159,88662,11085,529,5,0
24530,1540729160815,291622,-1.859857164e+07,10679,1319,240784,27515,103679,53999,123361,224102,88718,11383,563,6,1
24540,1540729177397,291560,-1.860379824e+07,10585,1324,241046,28131,104002,53839,123084,223642,89484,11388,527,9,0
24550,1540729194023,291546,-1.860548164e+07,10854,1247,240933,27581,104217,53885,123125,223791,89312,11330,568,8,0
24560,1540729210664,291506,-1.860600861e+07,10732,1305,240962,27974,104314,53723,123281,223444,89259,11560,582,8,0
24570,1540729227368,291529,-1.860139420e+07,10748,1259,241134,27433,103467,53876,123282,224151,88870,11308,513,10,0
24580,1540729244843,291502,-1.860152212e+07,10681,1316,240825,27042,103592,53993,123518,224111,88748,11195,553,9,0
24590,1540729261475,291550,-1.859704344e+07,10755,1240,240734,26836,104591,53415,123643,223840,88767,11344,535,5,0
24600,1540729278957,291558,-1.860089969e+07,10659,1278,241143,27563,103508,53612,123630,223676,88995,11245,578,10,0
24610,1540729295417,291601,-1.860207155e+07,10772,1317,241291,27340,102858,53888,123576,223863,89024,11136,528,7,0
24620,1540729312092,291599,-1.860080350e+07,10689,1225,240792,27563,103847,53445,123536,224014,88748,11299,531,6,0
24630,1540729328729,291580,-1.859802016e+07,10636,1271,240453,27347,103635,53450,123953,223739,88803,11115,518,6,0
24640,1540729345716,291532,-1.860837064e+07,10676,1315,240918,27842,104253,53945,123212,223508,89377,11471,556,10,0
24650,1540729362216,291479,-1.860255120e+07,10756,1237,240910,27835,104287,53631,123264,223541,89437,11336,547,9,0
24660,1540729378996,291464,-1.860136338e+07,10735,1261,240693,27730,103374,53609,123862,223365,89186,11225,490,6,0
24670,1540729395409,291491,-1.859755162e+07,10800,1211,241197,26860,102730,53802,123924,223906,88751,11028,517,8,0
24680,1540729412113,291442,-1.859859410e+07,10700,1214,241122,27287,103481,53151,123757,223815,89010,11094,452,6,0
24690,1540729428592,291454,-1.859408677e+07,10738,1250,240729,26998,102620,53854,124083,224056,88367,11123,495,10,0
24700,1540729446086,291508,-1.860117342e+07,10764,1245,241291,27395,103192,53540,123573,223813,89158,11069,514,7,0
24710,1540729462686,291472,-1.860484759e+07,10793,1257,241079,27496,104052,53730,123139,224067,89047,11290,579,12,0
24720,1540729479458,291523,-1.859825065e+07,10727,1253,240830,27380,103676,53613,123585,224118,88501,11370,551,9,0
24730,1540729495909,291581,-1.860150537e+07,10736,1297,240981,27505,104230,53666,123311,223487,89605,11213,511,7,0
24740,1540729512853,291564,-1.860347607e+07,10841,1257,241019,27075,103483,53912,123485,224131,88647,11327,539,5,0
24750,1540729529187,291604,-1.860317615e+07,10757,1219,241166,27526,103930,53560,123194,223941,89290,11204,500,5,0
24760,1540729546292,291576,-1.859413971e+07,10889,1227,241064,26984,102966,54166,123906,223509,88922,11252,538,7,0
24770,1540729562322,291588,-1.860448280e+07,10443,1175,241030,27764,103847,54047,123083,224179,89021,11325,520,6,0
24780,1540729579162,291570,-1.859855863e+07,10685,1251,240758,27039,103001,54143,123940,223658,88902,11128,499,7,0
24790,1540729595701,291515,-1.860251966e+07,10860,1250,240829,27628,104003,53675,123355,223739,89190,11285,554,11,0
24800,1540729613357,291565,-1.859726302e+07,10718,1198,240731,27341,103794,54003,123485,223830,89054,11224,530,11,0
24810,1540729630125,291569,-1.859744227e+07,10753,1217,240971,27398,103797,53757,123793,223153,89363,11290,531,4,0
24820,1540729647038,291489,-1.860357427e+07,10680,1334,241174,27425,103548,54038,123381,223684,89235,11302,521,11,0
24830,1540729663380,291478,-1.860141549e+07,10715,1285,240771,27571,102954,54408,123571,223979,88588,11444,543,9,0
24840,1540729680480,291449,-1.860515743e+07,10688,1321,241062,27482,104191,53800,123312,223723,89030,11523,538,8,0
24850,1540729697206,291443,-1.860465861e+07,10739,1274,241047,27848,103706,54156,123316,223458,89332,11470,552,6,0
24860,1540729713690,291459,-1.859969188e+07,10678,1214,240894,27230,104002,53817,123306,224066,89057,11170,530,5,0
24870,1540729730278,291454,-1.860391998e+07,10783,1224,240743,26883,104258,54078,123391,223901,89074,11167,586,15,0
24880,1540729746981,291469,-1.859933096e+07,10751,1277,240870,27013,103572,54236,123325,224395,88496,11347,564,7,0
24890,1540729763604,291452,-1.860051358e+07,10850,1296,240659,27528,103986,53559,123374,223967,88959,11348,481,5,0
24900,1540729780744,291458,-1.859719779e+07,10802,1300,240800,27477,103402,53676,123457,224338,88427,11390,515,7,0
24910,1540729797094,291481,-1.860383587e+07,10716,1275,240791,27943,103619,53189,123278,224497,88554,11296,505,4,0
24920,1540729813666,291417,-1.860415968e+07,10748,1295,241193,26902,103976,53817,123377,223721,89398,11141,494,3,0
24930,1540729830234,291433,-1.859972338e+07,10902,1282,240566,27361,103404,53766,123605,224003,88830,11176,510,10,0
24940,1540729847026,291479,-1.860266821e+07,10875,1354,241029,27694,102682,53617,123567,224221,88547,11268,523,8,0
24950,1540729863955,291492,-1.859990011e+07,10796,1286,240421,27553,102962,53855,123849,223982,88539,11250,507,7,0
24960,1540729880704,291461,-1.860103956e+07,10702,1314,240757,27830,103930,53869,123335,223588,89371,11297,534,9,0
24970,1540729897250,291421,-1.860431323e+07,10749,1267,240809,27432,104123,53658,123453,223722,89095,11341,512,11,0
24980,1540729913940,291401,-1.860975378e+07,10656,1268,241185,27258,104405,54554,122849,223866,89336,11554,519,10,0
24990,1540729930263,291373,-1.860856935e+07,10860,1348,241077,27339,103722,54131,123524,223221,89444,11419,519,7,0
25000,1540729947882,291386,-1.861088609e+07,10781,1295,240643,28057,104620,54072,122836,223650,89694,11395,550,9,0
